skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
"Mikael Elias Gymnasium, Sollentuna",49141105,Sollentuna,0163,5565583282,Mikael Elias Gymnasium AB,Enskild,"14,0","1,0","13,0","66,9","73,5",.,"15,5","0,2","1 010,0","85,8",2016
NTI-gymnasiet Sollentuna,15870428,Sollentuna,0163,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"14,5","1,0","13,5","51,1","78,1","5,6","15,3","0,2","1 030,0","93,0",2016
Rudbeck Ekonomiprogrammet,26646080,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"19,9","1,0","18,9","73,5","94,7",.,"24,5","9,0","51,3","94,7",2016
Rudbeck El- och energi & Teknikprogrammet,26750052,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"19,8","1,0","18,8","29,8","77,7","5,3","19,7",.,.,"92,6",2016
Rudbeck Estetiska & Samhällsvetenskapsprogrammet,18974693,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"26,1","1,0","25,1","55,7","94,6",.,"17,6",.,.,"92,0",2016
Rudbeck Humanistiska programmet & AST-enheten,26996566,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"35,2","1,0","34,2","77,3","95,6",.,"1,9",.,.,"100,0",2016
Rudbeck Introduktionsprogrammen,15832056,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"21,2","1,0","20,2","83,2","91,3","4,9","10,9",.,.,"91,2",2016
Rudbeck Naturvetenskapsprogrammet,27704246,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"34,5","1,0","33,5","53,7","79,1",.,"15,4",.,.,"86,6",2016
Yrkesgymnasiet Sollentuna,81997762,Sollentuna,0163,5566139290,Thorengruppen AB,Enskild,"13,3","1,0","12,3","30,9","37,4",.,"15,8",.,.,"53,7",2016
"Ingridskolan, gymnasiet",28967085,Solna,0184,5566222013,Ingridskolan AB,Enskild,"6,6",.,"6,6","58,8","63,8","8,1","6,4","0,3","168,0","75,3",2016
Johan Movingers Gymnasium,69747871,Solna,0184,8024142781,Johan Movingers Gymnasium,Enskild,"6,5","0,7","5,8","50,7","81,7",.,"9,9",.,.,"96,6",2016
Peabskolan Solna,70119254,Solna,0184,5564427432,Peabskolan AB,Enskild,"7,8","1,0","6,8","29,4","100,0",.,"8,2",.,.,"100,0",2016
Psykologigymnasiet,31151740,Solna,0184,5567295885,Psykologigymnasiet Sverige AB,Enskild,"6,8","0,8","6,0","72,0","78,0","3,3","16,2","0,4","242,5","75,7",2016
Solna Gymnasium,79346084,Solna,0184,2120000183,Solna,Kommunal,"49,9",.,"49,9","47,8","81,7","2,0","15,0","2,0","375,0","94,1",2016
Sorsele gymnasieskola,98927766,Sorsele,2422,2120002585,Sorsele,Kommunal,"7,5","0,3","7,2","74,6","63,3","1,4","11,0","0,4","225,7","82,5",2016
KC-gymnasiet,19456482,Sotenäs,1427,2120001322,Sotenäs,Kommunal,"3,3","0,3","3,0","83,3","83,3",.,"10,3","0,3","124,0","100,0",2016
Gymnasieutb. i Staffanstorp,43827700,Staffanstorp,1230,2120001017,Staffanstorp,Kommunal,"4,9","0,1","4,8","78,9","100,0",.,"7,2","0,8","45,3","100,0",2016
Hvilan Utbildning,34222422,Staffanstorp,1230,5566066980,Hvilan Utbildning AB,Enskild,"14,8","1,0","13,8","52,0","69,8",.,"6,2",.,.,"87,3",2016
"Munkeröds utb.c., Stenungsund",84230226,Stenungsund,1415,5562067495,Munkeröds Utbildningscenter Aktiebolag,Enskild,"1,0",.,"1,0",.,"100,0",.,"8,0",.,.,"100,0",2016
Nösnäsgymnasiet 1,42060237,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"45,2","1,0","44,2","59,9","86,0","6,4","8,8","1,1","350,5","87,2",2016
Nösnäsgymnasiet 2,89816391,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"21,5","1,0","20,5","52,9","84,9","3,3","9,8","0,6","357,1","88,3",2016
Nösnäsgymnasiet 3,14448619,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"23,6","0,7","23,0","57,1","93,3","2,8","13,1","0,7","422,5","96,6",2016
Nösnäsgymnasiet 4,12546590,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"31,5","1,0","30,5","21,2","83,1","2,2","10,7","0,8","397,6","84,4",2016
Atleticagymnasiet,43565270,Stockholm,0180,5567799035,Atleticagymnasiet AB,Enskild,"20,8","1,0","19,8","32,7","66,4",.,"19,9","0,3","1 310,0","60,6",2016
Bernadottegymnasiet 77176811,77176811,Stockholm,0180,2120000142,Stockholm,Kommunal,"17,0","1,0","16,0","25,0","81,3","6,3","19,4",.,.,"75,0",2016
Blackebergs gymnasium 52791537,52791537,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,7","1,0","19,7","54,9","98,5","1,3","17,9","0,1","3 530,0","100,0",2016
Blackebergs gymnasium 85152591,85152591,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,3","1,0","19,3","49,9","92,5","0,5","23,9","0,8","575,0","100,0",2016
Blackebergs gymnasium 85819857,85819857,Stockholm,0180,2120000142,Stockholm,Kommunal,"26,9","1,0","25,9","60,9","90,9","2,5","15,1","1,5","260,7","93,8",2016
Bromma gymnasium 40600798,40600798,Stockholm,0180,2120000142,Stockholm,Kommunal,"24,2","1,0","23,2","36,3","88,6",.,"19,8",.,.,"84,5",2016
Bromma gymnasium 52942981,52942981,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,7","1,0","20,7","74,2","81,4","4,8","26,5","2,0","273,5","87,4",2016
Bromma gymnasium 54117171,54117171,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,5",.,"22,5","50,5","88,7",.,"9,3",.,.,"84,9",2016
Campus Manilla Gymnasium,48120273,Stockholm,0180,5568834765,Campus Manilla Utbildning AB,Enskild,"13,1","0,3","12,8","53,1","92,2",.,"16,3","0,4","520,0","100,0",2016
Carlgrenska Waldorfgymnasiet,33233228,Stockholm,0180,8024530647,Stockholms Fria Waldorfgymnasium,Enskild,"2,9","0,2","2,7","77,6","56,7",.,"8,6","0,1","230,0","63,4",2016
Cybergymnasiet Stockholm,94167577,Stockholm,0180,5565547964,Cybergymnasiet Stockholm AB,Enskild,"51,0","1,0","50,0","49,2","84,5",.,"18,4",.,.,"92,2",2016
Design & Construction College Stockholm,27023528,Stockholm,0180,5569828451,Hermods Design & Construction College AB,Enskild,"20,0","1,0","19,0","60,4","66,8",.,"15,0","0,4","710,0","87,9",2016
Didaktus Liljeholmen,53903798,Stockholm,0180,5564732856,Didaktus Skolor AB,Enskild,"46,2","1,0","45,2","66,2","69,5","4,4","14,0","1,0","633,0","75,9",2016
Distra Bygg Gymnasium Sthlm,85782695,Stockholm,0180,5566064209,Distra Utbildnings Center AB,Enskild,"12,5","0,9","11,6","35,1","50,2","2,6","10,6","0,2","615,0","47,6",2016
Djurgymnasiet Stockholm,98815582,Stockholm,0180,5566205455,Animallogos AB,Enskild,"24,9","1,0","23,9","75,1","82,0","4,2","11,4","1,0","273,0","86,8",2016
Drottning Blankas Gymnasieskola Stockholm,97770837,Stockholm,0180,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"20,3","1,0","19,3","60,3","73,8",.,"18,4","0,4","887,5","61,6",2016
Elektrikergymnasiet,21312503,Stockholm,0180,5566814801,Stockholms El-utbildning AB,Enskild,"10,7","0,2","10,5","28,6","62,9",.,"14,8",.,.,"71,4",2016
Engelska gymnasiet Södermalm*,77632411,Stockholm,0180,5564624368,Internationella Engelska Skolan i Sverige AB,Enskild,"54,6","1,0","53,6","34,9",.,.,"13,0","1,0","699,0","78,0",2016
"Enskilda gymnasiet, gy",69650864,Stockholm,0180,8020126531,Enskilda Gymnasiet,Enskild,"17,6","0,5","17,1","48,6","95,3","1,5","16,2",.,.,"87,9",2016
ESS-gymnasiet 59581397,59581397,Stockholm,0180,2120000142,Stockholm,Kommunal,"25,6","1,0","24,7","47,3","95,9",.,"5,9","1,0","146,0","95,9",2016
Ess-gymnasiet 76708131,76708131,Stockholm,0180,2120000142,Stockholm,Kommunal,"1,0",.,"1,0","100,0","100,0",.,"120,0",.,.,"100,0",2016
ESS-gymnasiet 84286715,84286715,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,6","1,0","18,6","78,5","94,6","47,8","4,1",.,.,"98,0",2016
Framtidsgymnasiet i Stockholm,14926020,Stockholm,0180,5564781606,Framtidsgymnasiet i Göteborg Aktiebolag,Enskild,"8,1","1,0","7,1","30,3","38,7",.,"14,9","0,2","530,0","75,4",2016
Franska Skolan/Ecole francaise Gymnasium,41938272,Stockholm,0180,8020061530,Stiftelsen Franska Skolan,Enskild,"23,0",.,"23,0","59,7","97,3",.,"13,4",.,.,"96,2",2016
Globala gymnasiet 29423248,29423248,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,5",.,"21,5","61,1","90,0",.,"17,2",.,.,"57,6",2016
Globala gymnasiet 76054399,76054399,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,2",.,"19,2","52,9","94,5",.,"15,8",.,.,"76,3",2016
Grillska Gymnasiet Stockholm,33132452,Stockholm,0180,8020170794,Stadsmissionens Skolstiftelse,Enskild,"33,2",.,"33,2","35,4","67,6","3,0","18,1",.,.,"66,7",2016
Gymnasieskolan Futurum,56942970,Stockholm,0180,8020031178,Sociala Missionen,Enskild,"7,5","0,8","6,7","66,3","82,8",.,"10,5",.,.,"64,1",2016
Gymnasieskolan Metapontum,60142020,Stockholm,0180,5566641691,Metapontum AB,Enskild,"3,2","0,1","3,1","52,9","90,9",.,"11,7","0,1","360,0","89,0",2016
Hermods Gymnasium Stockholm,17911161,Stockholm,0180,5565286696,Hermods Gymnasium AB,Enskild,"35,6","1,0","34,6","37,7","85,0","1,4","17,0","0,7","903,1","82,9",2016
International IT College of Sweden Stockholm,35084976,Stockholm,0180,5563114445,Edinit AB,Enskild,"15,1","1,0","14,1","30,6","71,0",.,"20,5","0,5","578,0","75,7",2016
International School of the Stockholm Region 25525759,25525759,Stockholm,0180,2120000142,Stockholm,Kommunal,"17,0","0,5","16,5","49,2","63,5",.,"15,8","0,8","325,0","99,1",2016
Internationella Kunskapsgymnasiet,49068301,Stockholm,0180,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"16,6","1,0","15,6","55,0","53,4",.,"15,4",.,.,"92,0",2016
JENSEN Gymnasium Internationella,59898194,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"11,0","1,0","10,0","69,8","88,4",.,"20,5",.,.,"100,0",2016
JENSEN Gymnasium Norra,38195284,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"22,7","1,0","21,7","47,0","84,8",.,"20,0","0,5","866,0","95,9",2016
JENSEN Gymnasium Södra,97510495,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"27,6","1,0","26,6","47,4","94,7",.,"17,3","0,5","920,0","87,2",2016
Klara Norra Gymnasium Sthlm,89461767,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"14,3","1,0","13,3","65,1","85,0","2,8","17,7","0,2","1 180,0","88,0",2016
Klara Södra Gymnasium Sthlm,94717858,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"23,2","1,0","22,2","64,4","77,9","4,1","18,4",.,.,"78,8",2016
"Kristofferskolan, gy",53760158,Stockholm,0180,8020018720,Stiftelsen Kristofferskolan,Enskild,"15,4","0,7","14,8","56,1","48,1",.,"9,4",.,.,"93,6",2016
Kulturama gymnasium,78422467,Stockholm,0180,8020060524,Medborgarskolan Stockholmsregionen,Enskild,"38,5","1,0","37,5","51,9","87,2","1,1","14,3","0,6","976,4","82,7",2016
Kulturama gymnasium Odenplan,37802196,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"1,5","0,1","1,5","17,6","79,7","2,0","13,5","0,0","2 000,0","67,6",2016
Kungl. Svenska Balettskolan gy 38683336,38683336,Stockholm,0180,2120000142,Stockholm,Kommunal,"3,6","0,3","3,3","100,0","80,8","15,2","14,6",.,.,"88,4",2016
Kungsh gy/Sthlms Musikgy 36288955,36288955,Stockholm,0180,2120000142,Stockholm,Kommunal,"30,1","1,0","29,1","47,6","77,7",.,"15,9","2,0","231,5","89,2",2016
Kungsh gy/Sthlms Musikgy 88839172,88839172,Stockholm,0180,2120000142,Stockholm,Kommunal,"36,4",.,"36,4","50,5","89,8",.,"22,2",.,.,"97,2",2016
Kungsholmens Västra Gymnasium 48412612,48412612,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,3","1,0","20,3","57,9","84,2",.,"11,4",.,.,"100,0",2016
Kungsholmens Västra Gymnasium 95618280,95618280,Stockholm,0180,2120000142,Stockholm,Kommunal,"32,6","1,0","31,6","69,4","87,0","3,2","16,8","1,0","530,0","86,7",2016
Kungstensgymnasiet,75075402,Stockholm,0180,8020064096,Folkuniversitetet Stift Kursverksamheten Vid Stockholms Universitet,Enskild,"22,3","1,0","21,3","58,1","89,2",.,"15,9","0,5","676,0","84,7",2016
Kunskapsgymnasiet Globen,26326048,Stockholm,0180,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"22,8","1,0","21,8","40,2","89,7",.,"19,4",.,.,"90,6",2016
Kärrtorps gymnasium 37839488,37839488,Stockholm,0180,2120000142,Stockholm,Kommunal,"59,4","1,0","58,4","50,5","93,6","3,4","13,0","1,0","761,0","90,6",2016
LBS Ljud & Bildskolan Stockholm,46256929,Stockholm,0180,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"19,0","1,5","17,5","48,4","67,7",.,"16,8","0,6","488,3","58,3",2016
Liljeholmens gymnasium 59409052,59409052,Stockholm,0180,2120000142,Stockholm,Kommunal,"28,3","1,0","27,3","90,8","89,0","3,7","5,5","2,0","75,0","75,6",2016
Lilla Akademiens Musikgymn.,83374651,Stockholm,0180,5565510756,Musikskolan Lilla Akademien AB,Enskild,"16,5","0,6","15,9","53,9","45,1","2,5","6,5","0,3","346,7","62,9",2016
"Lycée Francais Saint Louis, gy",59796774,Stockholm,0180,9020041852,Lycée Francais Saint-Louis,Enskild,"16,8",.,"16,8","57,1","17,5",.,"5,5",.,.,"78,4",2016
Magelungens gymnasium Södermalm,24147242,Stockholm,0180,5564891447,Magelungen Utveckling AB,Enskild,"12,5","0,7","11,8","75,0","91,5","8,5","8,7","1,5","71,0","91,5",2016
Midsommarkransens gy 17675502,17675502,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,6","1,0","20,6","40,4","97,8","4,9","12,1","1,0","249,0","97,8",2016
Midsommarkransens gy 75600007,75600007,Stockholm,0180,2120000142,Stockholm,Kommunal,"18,2","1,0","17,2","50,7","77,6","5,8","16,4",.,.,"94,2",2016
"Mikael Elias Gymnasium, Stockholm",73812226,Stockholm,0180,5565583282,Mikael Elias Gymnasium AB,Enskild,"20,1","1,0","19,1","38,8","89,7",.,"19,5","0,6","620,0","93,2",2016
Nordiska Musikgymnasiet,30762346,Stockholm,0180,5565851507,Nordiska Musikgymnasiet AB,Enskild,"7,3","0,8","6,5","72,1","62,0",.,"5,1",.,.,"86,8",2016
Norra Real 82964090,82964090,Stockholm,0180,2120000142,Stockholm,Kommunal,"31,4","1,0","30,4","42,2","96,0","1,6","18,7","0,5","1 140,0","85,7",2016
Norra Real 88955893,88955893,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,1","1,0","18,1","76,0","96,4","2,8","23,0","0,5","834,0","88,7",2016
NTI Handelsgymnasiet Stockholm,15278518,Stockholm,0180,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"16,2","1,0","15,2","36,3","80,3",.,"18,7","0,1","2 840,0","94,3",2016
NTI-gymnasiet Stockholm,15390992,Stockholm,0180,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"42,3","1,0","41,3","49,6","89,6",.,"19,9","1,0","823,0","94,2",2016
Odenplansgymnasiet,63943560,Stockholm,0180,5563836757,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu",Enskild,"14,6","1,0","13,6","45,7","66,1","2,2","16,2",.,.,"60,9",2016
Praktiska Stockholm,85679487,Stockholm,0180,5562575786,Praktiska Sverige AB,Enskild,"24,2","1,0","23,2","42,2","43,5",.,"13,6","0,3","1 050,0","74,1",2016
Påhlmans gymnasium,16784385,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"17,8","1,0","16,8","46,6","81,3","2,9","18,6","0,3","1 075,9","93,2",2016
Realgymnasiet Stockholm,59026584,Stockholm,0180,5565715892,Lärande i Sverige AB,Enskild,"33,5","1,0","32,5","64,3","41,6","3,1","17,0","7,1","77,9","64,3",2016
REFIS Rörentr. friskola Sthlm,79829846,Stockholm,0180,5566285994,REFIS Rörentreprenörernas Friskola i Stockholm A,Enskild,"11,1","1,0","10,1","34,7","60,4",.,"13,4","0,1","2 700,0","100,0",2016
"RGRH Stockholm, Riksgymnasium  för rörelsehindrade elever 89963319",89963319,Stockholm,0180,2120000142,Stockholm,Kommunal,"11,6","0,4","11,2","64,3","91,1","8,9","2,1",.,.,"100,0",2016
Sjölins gymnasium Södermalm,24339566,Stockholm,0180,5563758399,Sjölins Gymnasium AB,Enskild,"29,9","1,0","28,9","53,4","75,4",.,"19,6","0,3","1 883,3","75,4",2016
Sjömansskolan,20061769,Stockholm,0180,5565662409,Sjömansskolan Stockholm AB,Enskild,"6,3","0,2","6,1","26,2","24,6",.,"8,4",.,.,"75,4",2016
Skolslussen 65458415,65458415,Stockholm,0180,2120000142,Stockholm,Kommunal,"2,0","1,0","1,0","100,0","100,0","100,0","57,0","4,5","12,7","100,0",2016
Skärholmens gymnasium 91478173,91478173,Stockholm,0180,2120000142,Stockholm,Kommunal,"17,5","1,0","16,5","65,8","84,2",.,"12,4","1,0","204,0","84,5",2016
Snitz Gymnasium,95154882,Stockholm,0180,5565042255,PPS Power Planning System Aktiebolag,Enskild,"19,0","0,5","18,5","40,5","79,5",.,"7,3","0,2","675,0","80,8",2016
Sofiaängens skola gy,25074310,Stockholm,0180,5565980942,Sofiaängen AB,Enskild,"1,2",.,"1,2","52,4","100,0",.,"11,3",.,.,"51,6",2016
Spånga Gymnasium 52333875,52333875,Stockholm,0180,2120000142,Stockholm,Kommunal,"12,4","0,5","11,9","45,0","88,2",.,"16,6","0,5","440,0","68,4",2016
Spånga Gymnasium 59316720,59316720,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,1","0,9","21,3","63,8","88,2","4,7","16,6","0,5","784,4","84,9",2016
S:t Eriks gymnasium 24663703,24663703,Stockholm,0180,2120000142,Stockholm,Kommunal,"38,2","1,0","37,2","51,1","90,9","1,7","9,9",.,.,"92,3",2016
S:t Eriks gymnasium 28519815,28519815,Stockholm,0180,2120000142,Stockholm,Kommunal,"18,1","1,0","17,1","45,1","95,5","3,8","16,1",.,.,"97,6",2016
S:t Eriks gymnasium 65666808,65666808,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,7","0,7","19,1","74,4","91,1","2,6","10,0",.,.,"99,4",2016
S:t Eriks gymnasium 69543519,69543519,Stockholm,0180,2120000142,Stockholm,Kommunal,"27,8","1,0","26,8","36,2","86,0","2,6","13,4","3,0","119,7","94,0",2016
Sthlm hotell & restaurangsk 24397215,24397215,Stockholm,0180,2120000142,Stockholm,Kommunal,"25,0","0,9","24,2","40,6","85,7","4,1","11,9",.,.,"93,6",2016
Sthlm hotell & restaurangsk 30677562,30677562,Stockholm,0180,2120000142,Stockholm,Kommunal,"27,4","0,9","26,5","70,6","90,6","3,6","13,4",.,.,"83,8",2016
Sthlm Transp&Fordon 85054102,85054102,Stockholm,0180,2120000142,Stockholm,Kommunal,"9,0","1,0","8,0","25,0","50,0",.,"14,9",.,.,"62,5",2016
Sthlm Transp&Fordon 87274273,87274273,Stockholm,0180,2120000142,Stockholm,Kommunal,"8,4","1,0","7,4","21,8","67,3",.,"7,8",.,.,"47,6",2016
Sthlms Int. Restaurangskola,56653353,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"12,4","1,0","11,4","62,1","100,0",.,"15,1","0,2","860,0","97,2",2016
Stift. Sthlm Intern. School gy,89693952,Stockholm,0180,9020019635,The International School Of Stockholm,Enskild,"6,8","1,0","5,8","48,3","82,8",.,"22,2","1,0","129,0","100,0",2016
"Stiftelsen KFUM Söder Fryshuset, Fryshusets Gymnasium",24759907,Stockholm,0180,8020111582,Stiftelsen Fryshuset,Enskild,"79,7","1,0","78,7","49,6","76,9",.,"11,2",.,.,"74,0",2016
"Stockholm Science & Innovation School 78433202, SSIS",78433202,Stockholm,0180,2120000142,Stockholm,Kommunal,"10,4","1,0","9,4","49,6","66,8",.,"20,7",.,.,"73,7",2016
Stockholms byggtekniska gymnasium 41631104,41631104,Stockholm,0180,2120000142,Stockholm,Kommunal,"7,1",.,"7,1","42,1","100,0","0,1","18,7","0,9","153,5","100,0",2016
Stockholms Estetiska Gymnasium,35366805,Stockholm,0180,7696029995,Stockholms Estetiska Gymnasium Ek. För.,Enskild,"23,5","0,7","22,8","50,8","72,7","1,8","10,4",.,.,"83,3",2016
Stockholms Idrottsgymnasium,31315191,Stockholm,0180,5567379226,Stockholms Idrottsgymnasium AB,Enskild,"17,7","1,0","16,7","49,2","72,1",.,"18,9","0,6","528,3","78,1",2016
Stockholms Tillskärarakademis Gymnasium,80357110,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"5,1","0,4","4,7","94,1","97,9","1,9","12,5","0,1","1 180,0","88,2",2016
Säkerhetsgymnasiet,23270781,Stockholm,0180,5567551386,Säkerhetsgymnasiet i Stockholm AB,Enskild,"6,7","0,9","5,8","22,4","65,5",.,"13,3",.,.,"100,0",2016
Södra Latins gymnasium 42775003,42775003,Stockholm,0180,2120000142,Stockholm,Kommunal,"27,8","1,0","26,8","55,7","90,1",.,"17,5",.,.,"82,9",2016
Södra Latins gymnasium 56670842,56670842,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,9","1,0","18,9","68,1","90,6","5,3","13,1","2,1","120,5","81,5",2016
Södra Latins gymnasium 89370947,89370947,Stockholm,0180,2120000142,Stockholm,Kommunal,"33,4","1,0","32,4","44,6","68,5",.,"11,9",.,.,"80,0",2016
Teknik & Service Gymnasiet,18451445,Stockholm,0180,5568879018,Ludus AB,Enskild,"6,0","0,9","5,1","39,0","87,3",.,"11,9",.,.,"86,7",2016
Tensta gymnasium 42985608,42985608,Stockholm,0180,2120000142,Stockholm,Kommunal,"7,6","1,0","6,6","51,5","84,8","15,2","26,7","1,0","176,0","92,4",2016
Thoren Business School Stockholm,48555205,Stockholm,0180,5566139290,Thorengruppen AB,Enskild,"40,4","1,0","39,4","50,6","80,9",.,"19,4","1,0","765,0","50,3",2016
Thorildsplans gymnasium 30312720,30312720,Stockholm,0180,2120000142,Stockholm,Kommunal,"27,6",.,"27,6","49,3","96,4","3,6","20,4",.,.,"96,4",2016
Thorildsplans gymnasium 57143976,57143976,Stockholm,0180,2120000142,Stockholm,Kommunal,"31,7",.,"31,7","54,4","87,4",.,"14,5",.,.,"90,5",2016
Thorildsplans gymnasium 93367005,93367005,Stockholm,0180,2120000142,Stockholm,Kommunal,"33,6",.,"33,6","40,3","88,1",.,"11,3",.,.,"95,2",2016
Tyska skolan,53175499,Stockholm,0180,8020056530,Tyska Skolföreningen,Enskild,"10,3","0,2","10,1","58,7","37,6",.,"10,4",.,.,"45,2",2016
Viktor Rydberg gy. Jarlaplan,64388538,Stockholm,0180,8120005650,Stiftelsen Viktor Rydbergs Skola,Enskild,"37,1","1,0","36,1","64,5","90,1","2,8","14,8","0,3","2 144,0","97,2",2016
Viktor Rydberg gy. Odenplan,52153758,Stockholm,0180,8120005650,Stiftelsen Viktor Rydbergs Skola,Enskild,"31,9","1,0","30,9","51,7","81,2",.,"18,0","0,3","1 681,8","92,6",2016
Yrkesgymnasiet Stockholm,16501673,Stockholm,0180,5566139290,Thorengruppen AB,Enskild,"12,8","1,0","11,8","49,2","50,8",.,"16,5","0,7","300,0","59,3",2016
Yrkesplugget,26298615,Stockholm,0180,5566753736,Yrkesplugget i Sverige AB,Enskild,"22,6","1,0","21,6","34,4","46,3",.,"10,5","0,3","782,8","98,5",2016
Östra Reals gymnasium 22116645,22116645,Stockholm,0180,2120000142,Stockholm,Kommunal,"32,3","1,0","31,3","58,7","91,7",.,"12,3","2,5","154,4","86,4",2016
Östra Reals gymnasium 99755443,99755443,Stockholm,0180,2120000142,Stockholm,Kommunal,"39,6","1,0","38,6","62,2","98,7",.,"19,7",.,.,"93,3",2016
Gymnasieutbildn. i Storfors,19005839,Storfors,1760,2120001785,Storfors,Kommunal,"4,1",.,"4,1","97,6","48,8",.,"8,5",.,.,"75,6",2016
Lundsbergs gymnasieskola,30167976,Storfors,1760,8740019362,Stiftelsen Lundsbergs Skola,Enskild,"14,2","0,7","13,5","30,0","89,2",.,"10,6","0,1","1 100,0","100,0",2016
Luspengymnasiet,50104466,Storuman,2421,2120002577,Storuman,Kommunal,"22,1","1,0","21,1","65,6","84,3","6,7","6,2","1,0","131,0","85,7",2016
Tärnaby Alpina Gymnasium,28004794,Storuman,2421,2120002577,Storuman,Kommunal,"7,6","0,7","6,9","34,8","44,9",.,"4,6",.,.,"29,0",2016
Europaskolan Strängnäs,32071849,Strängnäs,0486,5567478416,Europaskolan Utbildning AB,Enskild,"20,6","1,0","19,6","46,8","71,9",.,"19,6",.,.,"88,2",2016
Thomasgymnasiet,79845033,Strängnäs,0486,2120000365,Strängnäs,Kommunal,"45,7","1,0","44,7","60,7","82,0",.,"11,3","1,7","306,1","78,5",2016
Strömstad Gymnasium,41099519,Strömstad,1486,2120001405,Strömstad,Kommunal,"40,1","0,6","39,5","50,1","74,3","7,1","10,1",.,.,"73,3",2016
Hjalmar Strömerskolan,59386837,Strömsund,2313,2120002486,Strömsund,Kommunal,"46,6","1,0","45,6","52,9","57,6","2,2","7,6","1,0","345,0","61,1",2016
Grillska Gymnasiet Sundbyberg,21627442,Sundbyberg,0183,8020170794,Stadsmissionens Skolstiftelse,Enskild,"12,0","1,0","11,0","38,6","90,9",.,"11,9",.,.,"100,0",2016
IT-Gymnasiet Sundbyberg,17276047,Sundbyberg,0183,5565970471,IT Gymnasiet Sverige AB,Enskild,"13,6","1,0","12,6","26,3","61,4",.,"14,5","0,2","910,0","91,6",2016
