skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_huvudman_namn,skolverket_helttj_larare_tcv105,skolverket_helttj_larare_leg_tcv105,skolverket_and_helttj_larare_leg_tcv105,skolverket_helttj_forstelarare_tcv105,skolverket_ant_larare_tcv105,skolverket_ant_larare_pedex_tcv105,skolverket_and_larare_pedex_tcv105,skolverket_ant_behoriga_tcv105,skolverket_and_behoriga_tcv105,skolverket_ant_forstelarare_tcv105,year
Varberg,Peder Skrivares skola Enhet 2,54004368,Kommunal,Varberg,"39,7","36,3","91,5","8,6",48,45,"93,8",43,"89,6",9,2018
Varberg,Peder Skrivares skola Enhet 3,54467211,Kommunal,Varberg,"14,0","11,0","78,6","1,8",15,14,"93,3",13,"86,7",2,2018
Varberg,Sveriges Ridgymnasium Varberg,23517683,Enskild,Sveriges Ridgymnasium AB,"4,2","3,9","92,6",.,6,5,"83,3",6,"100,0",.,2018
Vellinge,Sundsgymnasiet,31975673,Kommunal,Vellinge,"43,5","41,9","96,4","9,3",63,62,"98,4",62,"98,4",10,2018
Vetlanda,Njudungsgymnasiet 2,82251333,Kommunal,Vetlanda,"12,0","9,9","82,3","1,0",26,24,"92,3",23,"88,5",1,2018
Vetlanda,Njudungsgymnasiet 3,99864908,Kommunal,Vetlanda,"13,3","10,3","77,3","2,5",35,30,"85,7",23,"65,7",4,2018
Vetlanda,Njudungsgymnasiet 4,27106031,Kommunal,Vetlanda,"9,6","7,9","82,4",.,24,23,"95,8",19,"79,2",.,2018
Vetlanda,Njudungsgymnasiet 5,59463950,Kommunal,Vetlanda,"12,0","9,1","75,6","3,1",31,27,"87,1",20,"64,5",5,2018
Vilhelmina,Malgomajskolan,63931325,Kommunal,Vilhelmina,"27,3","16,7","61,3","3,0",30,28,"93,3",21,"70,0",3,2018
Vimmerby,Vimmerby gymnasium 1,44586618,Kommunal,Vimmerby,"0,7","0,0","0,0",.,1,0,"0,0",0,"0,0",.,2018
Vimmerby,Vimmerby gymnasium 2,57391913,Kommunal,Vimmerby,"16,6","14,9","89,7","1,8",19,16,"84,2",16,"84,2",2,2018
Vimmerby,Vimmerby gymnasium 3,75374280,Kommunal,Vimmerby,"5,7","4,6","81,0",.,7,5,"71,4",5,"71,4",.,2018
Vingåker,Dammsdal gymnasieskola,12807435,Landsting,Södermanlands Läns Landsting,"4,5","1,8","38,8",.,11,11,"100,0",6,"54,5",.,2018
Vårgårda,Sundlergymnasiet,46148350,Kommunal,Vårgårda,"14,9","14,0","93,8","3,9",20,19,"95,0",18,"90,0",4,2018
Vänersborg,"Fridagymnasiet, Vänersborg",74919147,Enskild,Fridaskolorna AB,"12,9","11,1","86,4","2,6",15,13,"86,7",13,"86,7",3,2018
Vännäs,"Liljaskolan, sektor A",90240730,Kommunal,Vännäs,"4,1","3,5","86,4","1,4",11,9,"81,8",10,"90,9",2,2018
Vännäs,"Liljaskolan, sektor B",84908877,Kommunal,Vännäs,"7,7","7,1","92,2","0,9",19,17,"89,5",17,"89,5",2,2018
Vännäs,"Liljaskolan, sektor C",78389879,Kommunal,Vännäs,"14,6","8,7","59,9","3,4",23,19,"82,6",17,"73,9",5,2018
Värmdö,"Gustavsbergs gymnasium ,G2,",24277564,Kommunal,Värmdö,"10,5","10,0","95,1","3,5",17,17,"100,0",16,"94,1",4,2018
Värmdö,Mälardalens Ridgymnasium Gustavsberg,88956420,Enskild,Mälardalens Ridgymnasium AB,"2,7","0,0","0,0",.,4,1,"25,0",0,"0,0",.,2018
Värmdö,Värmdö gymnasium,44412461,Kommunal,Värmdö,"63,6","61,3","96,4","13,1",76,72,"94,7",74,"97,4",14,2018
Värmdö,Värmdö Tekniska gymnasieskola,34002355,Enskild,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu","9,6","4,3","44,9","1,9",13,11,"84,6",8,"61,5",2,2018
Värnamo,Finnvedens Gymnasium 1,16577552,Kommunal,Värnamo,"2,8","2,3","83,8","0,2",33,29,"87,9",27,"81,8",3,2018
Värnamo,Finnvedens Gymnasium 2,36355200,Kommunal,Värnamo,"18,5","15,5","83,5","3,5",58,50,"86,2",46,"79,3",7,2018
Värnamo,Finnvedens Gymnasium 3,96920524,Kommunal,Värnamo,"12,3","11,1","90,1","1,7",54,51,"94,4",46,"85,2",6,2018
Värnamo,Finnvedens Gymnasium 4,18217765,Kommunal,Värnamo,"20,5","19,5","95,0","3,0",56,52,"92,9",50,"89,3",7,2018
"Västerbergslagens utbildningsförbund,vbu",VBU Högbergsskolan 1,11102578,Kommunal,"Västerbergslagens utbildningsförbund,vbu","19,1","17,4","91,0","1,9",33,31,"93,9",31,"93,9",3,2018
"Västerbergslagens utbildningsförbund,vbu",VBU Högbergsskolan 2,69306209,Kommunal,"Västerbergslagens utbildningsförbund,vbu","14,4","13,0","90,0","2,9",19,16,"84,2",16,"84,2",3,2018
"Västerbergslagens utbildningsförbund,vbu",VBU Malmen,92651253,Kommunal,"Västerbergslagens utbildningsförbund,vbu","3,3","1,9","57,2",.,6,4,"66,7",4,"66,7",.,2018
"Västerbergslagens utbildningsförbund,vbu",VBU Smeden,12496135,Kommunal,"Västerbergslagens utbildningsförbund,vbu","2,3","0,7","29,5","0,7",5,1,"20,0",1,"20,0",1,2018
Västerdalarnas utbildningsförbund,Malung-Sälens gymnasieskola,68381790,Kommunal,Västerdalarnas utbildningsförbund,"35,7","13,7","38,3","2,0",46,20,"43,5",19,"41,3",2,2018
Västerdalarnas utbildningsförbund,Vansbro utbildningscenter gy.,95340745,Kommunal,Västerdalarnas utbildningsförbund,"14,9","8,9","59,6","2,0",20,16,"80,0",13,"65,0",2,2018
Västervik,Gamlebygymnasiet,14677676,Enskild,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,"4,3","2,8","64,6","2,6",6,5,"83,3",4,"66,7",3,2018
Västervik,Västerviks gymnasium Ro 1,96152872,Kommunal,Västervik,"6,2","5,1","82,1","2,2",23,23,"100,0",21,"91,3",6,2018
Västervik,Västerviks gymnasium Ro 2,77835341,Kommunal,Västervik,"3,2","2,7","84,9","0,3",13,13,"100,0",11,"84,6",1,2018
Västervik,Västerviks gymnasium Ro 3,70803636,Kommunal,Västervik,"16,1","14,8","91,5","4,9",34,33,"97,1",32,"94,1",8,2018
Västervik,Västerviks gymnasium Ro 4,44041939,Kommunal,Västervik,"11,1","5,9","53,0",.,19,15,"78,9",15,"78,9",.,2018
Västervik,Västerviks gymnasium RO5,49576295,Kommunal,Västervik,"16,9","15,0","88,4","2,2",40,40,"100,0",34,"85,0",4,2018
Västerås,ABB Industrigymnasium Västerås,66028861,Enskild,Industritekniska Gymnasiet Bergslagen AB,"16,7","15,4","92,5","3,0",22,21,"95,5",19,"86,4",3,2018
Västerås,Carlforsska gymnasiet,77712952,Kommunal,Västerås,"28,8","26,8","93,0","7,0",35,33,"94,3",33,"94,3",8,2018
Västerås,Carlforsska gymnasiet EK HA,23797825,Kommunal,Västerås,"12,2","9,7","79,8","3,0",13,12,"92,3",12,"92,3",3,2018
Västerås,Edströmska,92009807,Kommunal,Västerås,"8,2","5,2","63,8","1,3",12,10,"83,3",8,"66,7",2,2018
Västerås,Grillska Gymnasiet Västerås,10433896,Enskild,Stadsmissionens Skolstiftelse,"15,3","13,2","86,8","4,5",22,19,"86,4",19,"86,4",5,2018
Västerås,Hahrska gymnasiet,10342448,Kommunal,Västerås,"7,7","6,3","82,1","2,0",11,8,"72,7",9,"81,8",2,2018
Västerås,JENSEN Gymnasium Västerås,49170638,Enskild,Jensen Education College AB,"5,9","3,4","57,5","1,0",10,8,"80,0",7,"70,0",1,2018
Västerås,Kopparlundsgymnasiet,46379730,Enskild,Västerås Entreprenörsgymnasium,"10,4","6,9","65,9","2,0",16,11,"68,8",10,"62,5",2,2018
Västerås,Kunskapsgymnasiet Västerås,25379974,Enskild,Kunskapsskolan i Sverige Aktiebolag,"11,1","7,9","70,9","2,8",15,12,"80,0",12,"80,0",3,2018
Västerås,NTI Gymnasiet Västerås,43154449,Enskild,IT Gymnasiet Sverige AB,"6,9","5,6","80,3","2,0",11,11,"100,0",8,"72,7",2,2018
Västerås,Praktiska Västerås,96194948,Enskild,Praktiska Sverige AB,"5,2","4,2","79,8","1,0",6,6,"100,0",5,"83,3",1,2018
Västerås,Realgymnasiet  Västerås,25955541,Enskild,Lärande i Sverige AB,"6,8","4,7","69,5",.,10,9,"90,0",8,"80,0",.,2018
Västerås,Rudbeckianska gymnasiet,88025221,Kommunal,Västerås,"69,4","67,9","97,7","16,7",85,83,"97,6",84,"98,8",18,2018
Västerås,Thoren Business School Västerås,18042101,Enskild,Thorengruppen AB,"14,3","7,9","55,2","2,0",18,14,"77,8",11,"61,1",2,2018
Västerås,Tranellska gymnasiet,14799321,Kommunal,Västerås,"3,8","3,8","100,0","1,4",6,6,"100,0",6,"100,0",2,2018
Västerås,Västerås Citygymnasium,56041699,Enskild,Västerås Citygymnasium AB,"15,4","5,8","37,5","1,5",23,15,"65,2",9,"39,1",2,2018
Västerås,Widénska gymnasiet,70955448,Kommunal,Västerås,"26,4","21,3","80,8","7,8",36,33,"91,7",32,"88,9",8,2018
Västerås,Wijkmanska gymnasiet,68824244,Kommunal,Västerås,"14,3","9,1","63,8","3,9",18,16,"88,9",15,"83,3",4,2018
Västerås,Yrkesgymnasiet Västerås,90685868,Enskild,Thorengruppen AB,"5,0","1,8","36,0","2,0",5,3,"60,0",2,"40,0",2,2018
Växjö,Ingelstadgymnasiet,24501884,Enskild,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,"8,5","6,4","76,2","1,0",12,11,"91,7",9,"75,0",1,2018
Växjö,Katedralskolan 1,46707989,Kommunal,Växjö,"20,0","19,8","98,9","3,9",41,40,"97,6",40,"97,6",6,2018
Växjö,Katedralskolan 2,46986216,Kommunal,Växjö,"20,5","18,7","91,1","1,5",62,57,"91,9",54,"87,1",3,2018
Växjö,Katedralskolan 3,67924816,Kommunal,Växjö,"20,9","20,4","97,8","3,4",42,40,"95,2",40,"95,2",5,2018
Växjö,Katedralskolan 4,92805465,Kommunal,Växjö,"12,2","12,0","98,3","1,2",31,30,"96,8",29,"93,5",2,2018
Växjö,Kungsmadskolan 1,56084099,Kommunal,Växjö,"15,5","14,3","92,1","2,0",18,16,"88,9",15,"83,3",2,2018
Växjö,Kungsmadskolan 2,80711021,Kommunal,Växjö,"7,9","7,9","100,0","5,6",9,9,"100,0",9,"100,0",6,2018
Växjö,Kungsmadskolan 5,17648596,Kommunal,Växjö,"4,1","4,0","97,1","0,6",6,6,"100,0",6,"100,0",1,2018
Växjö,Kungsmadskolan 6,16720048,Kommunal,Växjö,"2,5","2,4","96,0","2,0",4,4,"100,0",4,"100,0",2,2018
Växjö,LBS Ljud & Bildskolan Växjö,17083056,Enskild,Ljud & Bildskolan Lbs AB,"3,5","1,9","52,9",.,5,2,"40,0",3,"60,0",.,2018
Växjö,Praktiska Växjö,39341381,Enskild,Praktiska Sverige AB,"8,5","4,0","47,1","1,0",9,7,"77,8",5,"55,6",1,2018
Växjö,ProCivitas Privata Gymnasium Växjö,61176909,Enskild,ProCivitas Privata Gymnasium AB,"15,0","13,8","92,1","3,3",21,18,"85,7",19,"90,5",4,2018
Växjö,Skanskagymnasiet,43479922,Enskild,Skanskaskolan i Växjö AB,"6,3","4,9","77,5","0,8",12,8,"66,7",8,"66,7",1,2018
Växjö,Teknikum 1,60088179,Kommunal,Växjö,"10,3","6,6","64,1","4,0",11,11,"100,0",7,"63,6",4,2018
Växjö,Teknikum 2,28391147,Kommunal,Växjö,"15,3","13,6","88,6","4,0",18,16,"88,9",16,"88,9",4,2018
Växjö,Växjö Fria Fordongymnasium,29209307,Enskild,VFG Utbildning AB,"5,9","2,8","46,9","1,6",7,5,"71,4",5,"71,4",2,2018
Växjö,Växjö Fria Gymnasium,21778322,Enskild,Växjö Fria Gymnasium AB,"20,3","15,8","77,7","0,9",24,20,"83,3",21,"87,5",1,2018
Ystad,Fria Läroverken i Ystad,31380193,Enskild,Gymnasieskolor i Syd AB,"3,8","2,1","55,9","0,6",9,6,"66,7",4,"44,4",1,2018
Ystad,Praktiska Ystad,90290154,Enskild,Praktiska Sverige AB,"6,1","1,2","19,1",.,10,4,"40,0",3,"30,0",.,2018
Ystad,"Ystad Gymnasium, område 1",25847233,Kommunal,Ystad,"10,3","8,5","82,2","3,2",32,31,"96,9",29,"90,6",6,2018
Ystad,"Ystad Gymnasium, område 2",62612992,Kommunal,Ystad,"18,2","16,4","90,3","2,3",33,31,"93,9",31,"93,9",4,2018
Ystad,"Ystad Gymnasium, område 3",85485803,Kommunal,Ystad,"15,6","14,1","90,9","3,1",34,32,"94,1",31,"91,2",5,2018
Ystad,"Ystad Gymnasium, område 5",92816527,Kommunal,Ystad,"14,2","12,3","86,6","2,0",19,16,"84,2",17,"89,5",2,2018
Ystad,"Ystad Gymnasium, område 6",98387869,Kommunal,Ystad,"8,6","8,0","92,9","1,3",33,30,"90,9",29,"87,9",4,2018
Åmål,Karlbergsgymnasiet 1,16848652,Kommunal,Åmål,"12,0","9,5","79,7","2,9",37,35,"94,6",31,"83,8",6,2018
Åmål,Karlbergsgymnasiet 2,88429477,Kommunal,Åmål,"13,2","11,0","83,5","3,6",38,36,"94,7",35,"92,1",7,2018
Åmål,Karlbergsgymnasiet 3,94975733,Kommunal,Åmål,"17,8","14,7","82,5","0,2",41,38,"92,7",35,"85,4",2,2018
Ånge,Bobergsgymnasiet,56802300,Kommunal,Ånge,"7,1","7,0","98,5","1,0",10,10,"100,0",10,"100,0",1,2018
Årjäng,Årjängs gymnasieskola,77379848,Kommunal,Årjäng,"4,0","1,6","41,0",.,11,7,"63,6",6,"54,5",.,2018
Åtvidaberg,Bildningscentrum Facetten 2,13981977,Kommunal,Åtvidaberg,"6,3","3,6","57,0","0,8",11,9,"81,8",6,"54,5",1,2018
Åtvidaberg,Bildningscentrum Facetten 3,24538846,Kommunal,Åtvidaberg,"5,8","4,7","81,1","1,9",10,8,"80,0",7,"70,0",2,2018
Åtvidaberg,Bildningscentrum Facetten 4,36886750,Kommunal,Åtvidaberg,"2,4","0,7","30,4",.,4,3,"75,0",2,"50,0",.,2018
Älmhult,Haganässkolan 1,67422309,Kommunal,Älmhult,"5,9","4,5","75,9","0,2",31,28,"90,3",20,"64,5",2,2018
Älmhult,Haganässkolan2,67058407,Kommunal,Älmhult,"24,0","17,7","74,0",.,48,39,"81,3",31,"64,6",.,2018
Älvdalen,Älvdalens Utbildningscentrum,34421265,Enskild,Älvdalens Utbildningscentrum AB,"9,2","4,7","51,6","1,5",11,8,"72,7",7,"63,6",2,2018
Älvsbyn,Älvsbyns gymnasium,15791044,Kommunal,Älvsbyn,"21,1","14,3","67,7","1,0",26,22,"84,6",19,"73,1",1,2018
Ängelholm,Ängelholms gymnasieskola Ro 1,55010709,Kommunal,Ängelholm,"14,4","6,4","44,5","0,5",21,19,"90,5",11,"52,4",1,2018
Ängelholm,Ängelholms gymnasieskola Ro 2,65392939,Kommunal,Ängelholm,"18,3","13,9","75,7","3,7",45,42,"93,3",37,"82,2",6,2018
Ängelholm,Ängelholms gymnasieskola Ro 3,98696836,Kommunal,Ängelholm,"14,9","12,8","85,6","0,8",41,39,"95,1",35,"85,4",5,2018
Ängelholm,Ängelholms gymnasieskola Ro 4,82160887,Kommunal,Ängelholm,"7,6","6,8","89,7","1,0",17,13,"76,5",15,"88,2",1,2018
Ängelholm,Ängelholms gymnasieskola Ro 5,23175129,Kommunal,Ängelholm,"1,9","1,5","78,0","0,1",12,11,"91,7",10,"83,3",2,2018
Öckerö,Öckerö Seglande gymnasieskola,77358716,Kommunal,Öckerö,"20,5","20,1","98,1","4,6",27,26,"96,3",27,"100,0",5,2018
Örebro,Drottning Blankas Gymnasieskola Örebro,64648566,Enskild,Plusgymnasiet AB,"8,0","5,8","72,4","3,0",12,10,"83,3",9,"75,0",3,2018
Örebro,Grillska Gymnasiet Örebro,49739986,Enskild,Stadsmissionens Skolstiftelse,"14,0","10,1","72,2","3,7",18,14,"77,8",14,"77,8",5,2018
Örebro,JENSEN Gymnasium Örebro,92192566,Enskild,Jensen Education College AB,"10,5","6,8","64,9","2,0",15,11,"73,3",10,"66,7",2,2018
Örebro,Karolinska gymnasiet,56886667,Kommunal,Örebro,"61,2","57,0","93,1","10,3",78,75,"96,2",73,"93,6",12,2018
Örebro,Kvinnerstagymnasiet,33249781,Kommunal,Örebro,"7,5","5,9","79,2","1,0",9,8,"88,9",7,"77,8",1,2018
Örebro,LBS Ljud & Bildskolan Örebro,94207720,Enskild,Ljud & Bildskolan Lbs AB,"2,6","1,4","54,5",.,4,3,"75,0",3,"75,0",.,2018
Örebro,NTI Gymnasiet Örebro,29225010,Enskild,IT Gymnasiet Sverige AB,"6,6","5,4","81,9","1,9",9,9,"100,0",9,"100,0",2,2018
Örebro,Praktiska Örebro,18691102,Enskild,Praktiska Sverige AB,"6,8","2,6","37,6","1,0",8,6,"75,0",4,"50,0",1,2018
Örebro,Proffsgymnasiet,70302356,Enskild,Fordonsutbildningar i Örebro Aktiebolag,"3,0","1,8","58,3",.,3,3,"100,0",3,"100,0",.,2018
Örebro,Rudbecksgymnasiet,65421426,Kommunal,Örebro,"57,8","52,5","90,8","12,2",70,67,"95,7",65,"92,9",14,2018
Örebro,Rudbecksgymnasiet RGD-RGH,62394916,Kommunal,Örebro,"9,8","8,0","81,5","1,5",14,11,"78,6",14,"100,0",2,2018
Örebro,Rytmus Örebro,67908927,Enskild,Rytmus AB,"8,3","8,1","97,0","1,9",13,12,"92,3",11,"84,6",2,2018
Örebro,Thoren Business School Örebro,72071234,Enskild,Thorengruppen AB,"19,4","17,1","88,1","8,0",21,19,"90,5",19,"90,5",8,2018
Örebro,Tullängsgymnasiet,24349146,Kommunal,Örebro,"32,5","26,0","79,9","7,6",43,39,"90,7",38,"88,4",8,2018
Örebro,Tullängsgymnasiet RGD-RGH,83605345,Kommunal,Örebro,"9,1","6,7","73,5","2,5",11,10,"90,9",9,"81,8",3,2018
Örebro,Virginska gymnasiet,15933512,Kommunal,Örebro,"43,3","38,8","89,5","10,3",63,59,"93,7",56,"88,9",11,2018
Örebro,Virginska gymnasiet RGD-RGH,12198363,Kommunal,Örebro,"12,0","8,7","72,8","0,5",15,15,"100,0",13,"86,7",1,2018
Örebro,Yrkesgymnasiet Örebro,47692481,Enskild,Thorengruppen AB,"3,7","3,1","83,6","2,4",4,3,"75,0",4,"100,0",3,2018
Örkelljunga,"Örkelljunga Utb.centrum, gy.",64693272,Kommunal,Örkelljunga,"10,2","8,7","85,1","1,9",18,14,"77,8",13,"72,2",2,2018
Örnsköldsvik,Hampnäs gymnasium,18072172,Enskild,Impius Vård och Utbildning AB,"7,5","5,5","73,3","1,0",11,10,"90,9",7,"63,6",1,2018
Örnsköldsvik,Höga kustens teoretiska gymnasium,65833454,Enskild,Honesta Gymnasieskolor AB,"7,7","5,7","73,1","1,8",12,9,"75,0",8,"66,7",2,2018
Örnsköldsvik,Praktiska Örnsköldsvik,85188855,Enskild,Praktiska Sverige AB,"4,6","3,5","76,1","1,0",6,5,"83,3",5,"83,3",1,2018
Örnsköldsvik,Örnsköldsviks Gymnasium Alfa 1,11341077,Kommunal,Örnsköldsvik,"0,3","0,3","100,0",.,1,1,"100,0",1,"100,0",.,2018
Örnsköldsvik,Örnsköldsviks Gymnasium Beta,39528347,Kommunal,Örnsköldsvik,"3,4","3,1","91,5","1,2",24,22,"91,7",22,"91,7",3,2018
Örnsköldsvik,Örnsköldsviks Gymnasium Delta,34988313,Kommunal,Örnsköldsvik,"17,8","14,4","80,9",.,29,26,"89,7",24,"82,8",.,2018
Örnsköldsvik,Örnsköldsviks Gymnasium Gamma,85473846,Kommunal,Örnsköldsvik,"6,6","5,8","88,3","1,6",23,19,"82,6",19,"82,6",3,2018
Örnsköldsvik,Örnsköldsviks Gymnasium Kappa,29744774,Kommunal,Örnsköldsvik,"0,6","0,5","82,1",.,11,9,"81,8",9,"81,8",.,2018
Örnsköldsvik,Örnsköldsviks Gymnasium Lambda,89690587,Kommunal,Örnsköldsvik,"13,1","12,0","91,6","3,4",26,23,"88,5",24,"92,3",6,2018
Örnsköldsvik,Örnsköldsviks Gymnasium Omega,28045567,Kommunal,Örnsköldsvik,"21,0","20,8","99,0","5,2",41,38,"92,7",40,"97,6",7,2018
Örnsköldsvik,Örnsköldsviks Gymnasium Sigma,20768651,Kommunal,Örnsköldsvik,"12,7","12,4","97,3","1,6",34,31,"91,2",32,"94,1",3,2018
Östersund,"Storsjögymnasiet, Östersund",80785976,Enskild,Honesta Skolutveckling AB,"13,8","11,0","80,0","2,8",24,19,"79,2",17,"70,8",3,2018
Östersund,Östersunds Gymnasieskola,47559319,Enskild,Östersunds gymnasieskola AB,"7,0","3,8","53,9","2,0",14,8,"57,1",5,"35,7",2,2018
Österåker,Skärgårdsgymnasiet,56187883,Enskild,Au Claves AB,"16,3","10,5","64,3","3,0",20,16,"80,0",14,"70,0",3,2018
Österåker,Österåkers gymnasium,20752831,Kommunal,Österåker,"25,6","22,7","88,6","5,1",42,37,"88,1",38,"90,5",6,2018
Östhammar,Bruksgymnasiet/Gimo utb.centr.,51023367,Kommunal,Östhammar,"15,0","13,1","87,1","2,9",30,27,"90,0",25,"83,3",4,2018
Östhammar,Forsmarks skola,34739511,Kommunal,Östhammar,"9,3","7,2","77,4","1,0",12,10,"83,3",9,"75,0",1,2018
Östhammar,Wilhelm Haglunds Gymnasium,95069937,Enskild,Gimo UtbildningsAktiebolag,"5,3","1,6","30,3","1,0",11,6,"54,5",5,"45,5",1,2018
Övertorneå,Gränsälvsgymnasiet,52690153,Kommunal,Övertorneå,"8,6","7,1","82,4","1,7",17,13,"76,5",13,"76,5",3,2018
