skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Birger Sjöberggymnasiet 1,50133877,Vänersborg,1487,2220002998,Vänersborg,Kommunal,"30,7","1,0","29,7","32,0","79,5","3,4","11,4","1,0","339,0","83,5",2015
Birger Sjöberggymnasiet 2,49868916,Vänersborg,1487,2220002998,Vänersborg,Kommunal,"34,1","1,0","33,1","68,7","86,1",.,"14,6","1,0","483,0","92,7",2015
Birger Sjöberggymnasiet 3,49951088,Vänersborg,1487,2220002998,Vänersborg,Kommunal,"15,5","0,7","14,8","66,2","73,0",.,"11,9",.,.,"79,7",2015
"Fridagymnasiet, Vänersborg",74919147,Vänersborg,1487,5564515988,Fridaskolorna AB,Enskild,"17,2","1,0","16,2","29,6","71,5",.,"10,3",.,.,"71,0",2015
"Liljaskolan, sektor A",90240730,Vännäs,2460,2120002841,Vännäs,Kommunal,"22,8","0,6","22,2","19,2","56,6",.,"6,8","0,5","302,0","91,0",2015
"Liljaskolan, sektor B",84908877,Vännäs,2460,2120002841,Vännäs,Kommunal,"27,3","1,0","26,3","40,9","77,7","4,2","8,0","0,8","281,3","92,7",2015
"Liljaskolan, sektor C",78389879,Vännäs,2460,2120002841,Vännäs,Kommunal,"19,8","0,3","19,5","59,5","78,5","5,2","7,1","1,0","138,0","72,0",2015
"Liljaskolan, sektor D",97752911,Vännäs,2460,2120002841,Vännäs,Kommunal,"10,1","0,5","9,6","51,8","83,6","16,9","4,3","0,8","54,7","89,2",2015
"Liljaskolan, sektor E",48452912,Vännäs,2460,2120002841,Vännäs,Kommunal,"27,6","1,0","26,6","26,9","45,7","2,0","7,1","0,5","378,0","96,1",2015
"Gustavsbergs gymnasium ,G2,",24277564,Värmdö,0120,2120000035,Värmdö,Kommunal,"24,3","1,0","23,3","71,3","88,8",.,"12,8","1,4","212,9","96,6",2015
Mälardalens Ridgymnasium,88956420,Värmdö,0120,5569516742,Mälardalens Ridgymnasium AB,Enskild,"1,9","0,4","1,5","100,0","46,7",.,"3,3",.,.,"53,3",2015
Värmdö gymnasium,44412461,Värmdö,0120,2120000035,Värmdö,Kommunal,"75,5","1,0","74,5","59,2","93,6","2,4","16,4","2,0","610,5","90,6",2015
Värmdö Tekniska gymnasieskola,34002355,Värmdö,0120,5563836757,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu",Enskild,"17,6","1,0","16,6","42,3","49,8",.,"12,2","0,2","1 015,0","44,1",2015
Finnvedens Gymnasium 1,16577552,Värnamo,0683,2120000555,Värnamo,Kommunal,"12,4","0,7","11,7","53,6","69,7","8,5","12,3","1,0","144,0","82,5",2015
Finnvedens Gymnasium 2,36355200,Värnamo,0683,2120000555,Värnamo,Kommunal,"26,1","1,0","25,1","53,7","94,8","2,0","11,4","0,5","572,0","92,7",2015
Finnvedens Gymnasium 3,96920524,Värnamo,0683,2120000555,Värnamo,Kommunal,"24,4","1,0","23,4","56,1","70,8","2,1","11,4","0,5","534,0","85,7",2015
Finnvedens Gymnasium 4,18217765,Värnamo,0683,2120000555,Värnamo,Kommunal,"32,3","1,0","31,3","34,7","88,4","1,5","11,4","0,5","716,0","84,9",2015
Lichron Teknikgymnasium Värnamo,60919765,Värnamo,0683,5567560635,Lichron Teknik AB,Enskild,"6,2","1,0","5,2","40,3","42,2",.,"5,0",.,.,"80,9",2015
Gamlebygymnasiet,14677676,Västervik,0883,2620000071,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,Enskild,"14,6","1,0","13,6","57,4","68,4","7,4","7,4",.,.,"92,6",2015
Västerviks gymnasium Ro 1,96152872,Västervik,0883,2120000779,Västervik,Kommunal,"22,5","1,0","21,5","27,0","76,7","4,2","9,5","0,9","238,8","87,8",2015
Västerviks gymnasium Ro 2,77835341,Västervik,0883,2120000779,Västervik,Kommunal,"29,8","0,6","29,2","46,9","97,4","6,5","15,5","1,0","454,0","97,8",2015
Västerviks gymnasium Ro 3,70803636,Västervik,0883,2120000779,Västervik,Kommunal,"17,0","0,9","16,1","64,2","72,1","8,4","9,0","1,0","146,0","80,3",2015
Västerviks gymnasium Ro 4,44041939,Västervik,0883,2120000779,Västervik,Kommunal,"19,1","1,0","18,1","47,1","82,5","4,7","6,5","1,1","107,3","83,8",2015
ABB Industrigymnasium Västerås,66028861,Västerås,1980,5566081740,Industritekniska Gymnasiet Bergslagen AB,Enskild,"17,9","1,0","16,9","54,3","91,1",.,"16,8",.,.,"76,8",2015
Carlforsska gymnasiet Ekonomi/Handel,23797825,Västerås,1980,2120002080,Västerås,Kommunal,"18,4","0,8","17,6","63,2","82,9","5,7","13,3","1,0","233,0","89,5",2015
Carlforsska gymnasiet Estet/Hantverk,96060728,Västerås,1980,2120002080,Västerås,Kommunal,"31,8","0,9","30,9","51,2","84,5","3,2","9,9","0,5","614,0","88,5",2015
Carlforsska gymnasiet Introduktionsprogram,57999564,Västerås,1980,2120002080,Västerås,Kommunal,"31,5","1,0","30,5","75,4","83,6","3,3","7,9","0,5","480,0","93,4",2015
Carlforsska gymnasiet Samhäll/Vård och omsorg,77712952,Västerås,1980,2120002080,Västerås,Kommunal,"20,1","1,0","19,1","65,9","96,3","8,4","16,4","0,5","628,0","99,0",2015
Design & Construction College Västerås,48898488,Västerås,1980,5560440017,Hermods Aktiebolag,Enskild,"6,1","1,0","5,1","45,1","42,2",.,"10,2",.,.,"91,2",2015
Edströmska,92009807,Västerås,1980,2120002080,Västerås,Kommunal,"36,8","0,9","35,9","14,4","50,6",.,"8,4","0,5","602,0","97,2",2015
Framtidsgymnasiet i Västerås,96156589,Västerås,1980,5564781606,Framtidsgymnasiet i Göteborg Aktiebolag,Enskild,"4,8","1,0","3,8",.,.,.,"10,3",.,.,.,2015
Grillska Gymnasiet Västerås,10433896,Västerås,1980,8020170794,Stadsmissionens Skolstiftelse,Enskild,"26,6","1,0","25,6","59,3","85,5","3,9","14,9",.,.,"94,1",2015
Hahrska gymnasiet,10342448,Västerås,1980,2120002080,Västerås,Kommunal,"22,7","0,9","21,8","26,2","63,7",.,"11,3",.,.,"77,1",2015
IT-Gymnasiet Västerås,43154449,Västerås,1980,5565970471,IT Gymnasiet Sverige AB,Enskild,"16,6","1,0","15,6","36,0","59,2",.,"9,4",.,.,"84,6",2015
JENSEN Gymnasium Västerås,49170638,Västerås,1980,5566358759,Jensen Education College AB,Enskild,"12,1","1,0","11,1","50,3","59,3","1,8","15,7","0,2","870,0","72,9",2015
Kopparlundsgymnasiet,46379730,Västerås,1980,8176058942,Västerås Entreprenörsgymnasium,Enskild,"13,0","1,0","12,0","45,0","59,6",.,"12,7","0,5","304,0","88,8",2015
Kunskapsgymnasiet Västerås,25379974,Västerås,1980,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"11,0","1,0","10,0","47,7","73,4",.,"10,4","0,3","312,1","58,3",2015
Praktiska Västerås,96194948,Västerås,1980,5562575786,Praktiska Sverige AB,Enskild,"12,3","1,0","11,3","52,9","44,0","0,9","9,2",.,.,"44,9",2015
Realgymnasiet  Västerås,25955541,Västerås,1980,5565715892,Lärande i Sverige AB,Enskild,"12,8","1,0","11,8","80,8","67,0",.,"12,3","0,1","1 450,0","93,2",2015
Rudbeckianska gymnasiet,88025221,Västerås,1980,2120002080,Västerås,Kommunal,"84,3","3,0","81,3","63,7","98,5","1,2","14,5","2,0","589,0","97,0",2015
Skultuna gymnasieenhet,33537203,Västerås,1980,2120002080,Västerås,Kommunal,"1,3","0,1","1,2","100,0","13,0",.,"5,2","0,1","120,0","91,3",2015
Thoren Business School Västerås,18042101,Västerås,1980,5566139290,Thorengruppen AB,Enskild,"16,8","1,0","15,8","65,6","91,2",.,"18,0",.,.,"29,4",2015
Tranellska gymnasiet,14799321,Västerås,1980,2120002080,Västerås,Kommunal,"15,9","0,7","15,2","77,0","93,4","6,6","10,3","0,5","312,0","96,7",2015
Västerås Citygymnasium,56041699,Västerås,1980,5567503890,Västerås Citygymnasium AB,Enskild,"23,5","1,0","22,5","56,2","53,4","2,7","10,0","0,3","753,3","34,4",2015
Västerås Idrottsgymnasium,45111086,Västerås,1980,5567802144,Västerås Idrottsgymnasium AB,Enskild,"4,0","1,0","3,0","33,6","66,4",.,"22,1",.,.,"83,9",2015
Västerås Ridgymnasium,98032567,Västerås,1980,9165808479,Västerås Ridgymnasium Handelsbolag,Enskild,"5,5","0,6","4,9","79,5","91,4",.,"7,6",.,.,"93,8",2015
Widenska gymnasiet,70955448,Västerås,1980,2120002080,Västerås,Kommunal,"34,2","1,0","33,2","57,2","90,1",.,"14,7","1,0","489,0","97,6",2015
Wijkmanska gymnasiet,68824244,Västerås,1980,2120002080,Västerås,Kommunal,"24,1","1,0","23,1","31,9","84,8",.,"14,9","1,0","344,0","84,8",2015
Yrkesgymnasiet Västerås,90685868,Västerås,1980,5566139290,Thorengruppen AB,Enskild,"13,4","1,0","12,4","43,4","59,6",.,"15,0",.,.,"35,3",2015
Ingelstadgymnasiet,24501884,Växjö,0780,2620000071,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,Enskild,"19,2","1,0","18,2","64,5","77,1","2,7","10,3","0,5","374,0","91,4",2015
Katedralskolan 1,46707989,Växjö,0780,2120000662,Växjö,Kommunal,"22,3","2,0","20,3","58,2","96,1","2,5","16,3","0,3","1 034,4","97,1",2015
Katedralskolan 2,46986216,Växjö,0780,2120000662,Växjö,Kommunal,"18,9","0,5","18,4","56,3","93,3",.,"8,9",.,.,"98,9",2015
Katedralskolan 3,67924816,Växjö,0780,2120000662,Växjö,Kommunal,"20,0","1,0","19,0","41,7","94,3","2,6","18,9","0,6","628,1","95,0",2015
Katedralskolan 4,92805465,Växjö,0780,2120000662,Växjö,Kommunal,"30,4","0,8","29,6","56,5","93,7",.,"14,0","0,8","550,7","84,9",2015
Kungsmadskolan 1,56084099,Växjö,0780,2120000662,Växjö,Kommunal,"36,1","1,0","35,1","45,0","84,8","2,8","13,0",.,.,"87,3",2015
Kungsmadskolan 2,80711021,Växjö,0780,2120000662,Växjö,Kommunal,"12,5","0,6","11,9","67,2","83,2",.,"13,0",.,.,"83,2",2015
Kungsmadskolan 3,54927401,Växjö,0780,2120000662,Växjö,Kommunal,"12,1","0,4","11,7","74,4","74,4","8,5","14,7","0,7","264,6","76,9",2015
Kungsmadskolan 5,17648596,Växjö,0780,2120000662,Växjö,Kommunal,"14,4","0,3","14,2","14,1","85,9",.,"13,8","0,4","487,5","71,7",2015
Kungsmadskolan 6,16720048,Växjö,0780,2120000662,Växjö,Kommunal,"21,7","1,0","20,7","50,7","76,3","4,8","11,1","0,7","328,6","90,3",2015
Praktiska Växjö,39341381,Växjö,0780,5562575786,Praktiska Sverige AB,Enskild,"13,6","1,0","12,6","19,0","76,2",.,"11,6",.,.,"71,4",2015
ProCivitas Privata Gymnasium. Växjö,61176909,Växjö,0780,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"17,2","1,5","15,8","65,8","81,0",.,"22,4","0,4","882,5","60,8",2015
Skanskagymnasiet,43479922,Växjö,0780,5567435994,Skanskaskolan i Växjö AB,Enskild,"8,7","1,0","7,7","54,7","98,4","13,0","10,6","0,3","248,5","72,5",2015
Smålandsgymnasiet,16770478,Växjö,0780,5569306979,Gymnasieskolor i Syd AB,Enskild,"7,5","0,5","7,0","44,0","42,9",.,"7,6","0,8","66,3","59,0",2015
Teknikum 1,60088179,Växjö,0780,2120000662,Växjö,Kommunal,"25,2","1,0","24,2","64,5","84,9",.,"9,0","0,5","434,0","83,3",2015
Teknikum 2,28391147,Växjö,0780,2120000662,Växjö,Kommunal,"20,3","1,0","19,3","29,8","91,5","3,1","20,3","1,5","261,3","81,3",2015
Teknikum 3,77843821,Växjö,0780,2120000662,Växjö,Kommunal,"9,8","0,9","8,9","70,3","88,8","11,2","12,7","0,7","173,8","76,4",2015
Växjö Fria Fordongymnasium,29209307,Växjö,0780,5562496629,VFG Utbildning AB,Enskild,"11,6","1,0","10,6","16,6","37,9",.,"11,6","0,1","2 440,0","91,5",2015
Växjö Fria Gymnasium,21778322,Växjö,0780,5565847836,Växjö Fria Gymnasium AB,Enskild,"18,7","2,0","16,7","65,3","91,6",.,"19,9",.,.,"91,6",2015
"Parkgymnasiet, Område 4",16161214,Ystad,1286,2220000729,Ystad,Kommunal,"13,0","0,5","12,5","68,5","75,0","5,6","10,1","1,0","126,0","69,4",2015
"Parkgymnasiet, Område 5",92816527,Ystad,1286,2220000729,Ystad,Kommunal,"32,6",.,"32,6","38,3","69,4","4,9","9,9","1,0","324,0","94,5",2015
Praktiska Ystad,90290154,Ystad,1286,5562575786,Praktiska Sverige AB,Enskild,"12,0","1,0","11,0","30,0","33,6",.,"11,2",.,.,"27,3",2015
"Österportgymnasiet, Område 1",25847233,Ystad,1286,2220000729,Ystad,Kommunal,"26,2","1,0","25,2","74,8","90,8","8,7","9,3","1,0","234,0","85,0",2015
"Österportgymnasiet, Område 2",62612992,Ystad,1286,2220000729,Ystad,Kommunal,"32,3","1,0","31,3","46,7","86,1","3,8","12,4","1,0","388,0","87,2",2015
"Österportgymnasiet, Område 3",85485803,Ystad,1286,2220000729,Ystad,Kommunal,"19,5","1,0","18,5","58,4","87,8","7,3","14,1","1,0","262,0","84,0",2015
Östersjögymnasiet i Ystad,31380193,Ystad,1286,5569306979,Gymnasieskolor i Syd AB,Enskild,"13,7","0,6","13,1","49,4","53,5",.,"10,3","0,1","1 350,0","72,2",2015
Karlbergsgymnasiet 1,16848652,Åmål,1492,2120001587,Åmål,Kommunal,"24,1","1,0","23,1","62,0","92,6","0,9","8,1",.,.,"99,1",2015
Karlbergsgymnasiet 2,88429477,Åmål,1492,2120001587,Åmål,Kommunal,"29,2","1,0","28,2","29,1","89,4","3,2","12,8",.,.,"96,5",2015
AWPE-gymnasiet,96574602,Ånge,2260,5568080542,salvare education AB,Enskild,"4,3","0,7","3,6","30,6","58,3",.,"10,6",.,.,"69,4",2015
Bobergsgymnasiet,56802300,Ånge,2260,2120002387,Ånge,Kommunal,"25,8","0,5","25,3","57,2","84,8","4,0","7,0","0,8","222,5","76,8",2015
Åre gymnasieskola,15149235,Åre,2321,2120002494,Åre,Kommunal,"44,2","1,0","43,2","50,2","48,8","4,6","6,9",.,.,"82,7",2015
Årjängs gymnasieskola,77379848,Årjäng,1765,2120001835,Årjäng,Kommunal,"9,9","0,4","9,5","53,7","57,1",.,"9,8","0,2","465,0","62,0",2015
Vuxenutbildningscentrum IV,29535640,Åstorp,1277,2120000936,Åstorp,Kommunal,"3,3","0,3","3,0","33,3","100,0",.,"13,7","0,3","124,2","95,0",2015
Bildningscentrum Facetten 1,11620837,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"3,2","0,5","2,7","94,4","33,3",.,"16,3","0,1","440,0","61,1",2015
Bildningscentrum Facetten 2,13981977,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"10,1","0,9","9,2","39,3","79,8",.,"7,9","0,1","730,0","79,8",2015
Bildningscentrum Facetten 3,24538846,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"10,8","1,0","9,8","24,9","74,5",.,"12,0","0,1","1 180,0","84,7",2015
Bildningscentrum Facetten 4,36886750,Åtvidaberg,0561,2120000415,Åtvidaberg,Kommunal,"10,4","0,8","9,6","58,2","79,1",.,"9,2","0,1","880,0","89,6",2015
Haganässkolan 1,67422309,Älmhult,0765,2120000647,Älmhult,Kommunal,"24,9","1,0","23,9","39,2","78,8","4,8","10,1","0,5","482,0","86,5",2015
Haganässkolan2,67058407,Älmhult,0765,2120000647,Älmhult,Kommunal,"19,3","1,0","18,3","42,5","85,8","2,7","12,0","0,5","486,7","92,9",2015
Älvdalens Utbildningscentrum,34421265,Älvdalen,2039,5567759120,Älvdalens Utbildningscentrum AB,Enskild,"38,2","1,0","37,2","26,6","47,2",.,"6,5","1,0","243,0","57,1",2015
Gymnasieutb. Älvkarleby komvux,49279427,Älvkarleby,0319,2120000258,Älvkarleby,Kommunal,"3,0",.,"3,0","66,7","100,0",.,"6,3",.,.,"100,0",2015
Älvsbyns gymnasium,15791044,Älvsbyn,2560,2120002734,Älvsbyn,Kommunal,"23,9","0,5","23,4","79,1","83,3","8,5","8,4","0,5","394,0","89,5",2015
Peabskolan Ängelholm,23245229,Ängelholm,1292,5564427432,Peabskolan AB,Enskild,"4,5",.,"4,5","42,2","60,0",.,"7,3",.,.,"68,9",2015
Ängelholms gymnasieskola Ro 1,55010709,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"7,5",.,"7,5","60,9","96,9","26,7","11,7","1,2","73,3","100,0",2015
Ängelholms gymnasieskola Ro 2,65392939,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"37,7","1,0","36,7","45,2","93,8",.,"13,0","1,0","477,0","99,2",2015
Ängelholms gymnasieskola Ro 3,98696836,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"33,5","1,0","32,5","62,4","93,8","4,6","11,9","1,0","386,0","92,2",2015
Ängelholms gymnasieskola Ro 4,82160887,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"18,3","0,7","17,6","33,0","90,0","5,1","11,5","0,8","252,5","94,3",2015
Ängelholms gymnasieskola Ro 5,23175129,Ängelholm,1292,2120000977,Ängelholm,Kommunal,"4,3","0,3","4,0",.,"25,0",.,"15,5",.,.,"100,0",2015
Öckerö Seglande gymnasieskola,77358716,Öckerö,1407,2120001280,Öckerö,Kommunal,"25,3","0,8","24,5","51,0","91,8","4,1","12,0","0,8","366,3","85,3",2015
Gymnasieutbildningen i Ödeshög,99796682,Ödeshög,0509,2120000373,Ödeshög,Kommunal,"2,6","0,2","2,4","79,2","83,3",.,"7,5",.,.,"83,3",2015
Grillska Gymnasiet Örebro,49739986,Örebro,1880,8020170794,Stadsmissionens Skolstiftelse,Enskild,"21,5","2,0","19,5","51,6","82,3","5,1","12,9","0,5","504,0","98,3",2015
IT-Gymnasiet Örebro,29225010,Örebro,1880,5565970471,IT Gymnasiet Sverige AB,Enskild,"13,6","1,0","12,6","24,6","71,9","4,0","13,3",.,.,"81,6",2015
JENSEN Gymnasium Örebro,92192566,Örebro,1880,5566358759,Jensen Education College AB,Enskild,"10,6","1,0","9,6","70,7","84,3",.,"14,1",.,.,"89,5",2015
Karolinska gymnasiet,56886667,Örebro,1880,2120001967,Örebro,Kommunal,"86,4","3,0","83,4","57,5","91,6","2,5","13,3","2,0","553,5","95,2",2015
Kvinnerstagymnasiet,33249781,Örebro,1880,2120001967,Örebro,Kommunal,"25,1","1,0","24,1","41,7","77,6","4,1","10,0","0,8","320,0","95,9",2015
Plusgymnasiet i Örebro,64648566,Örebro,1880,5565789129,Plusgymnasiet AB,Enskild,"17,5","1,0","16,5","84,2","57,8","3,0","14,3","0,2","1 175,0","63,8",2015
Proffsgymnasiet,70302356,Örebro,1880,5564869161,Fordonsutbildningar i Örebro Aktiebolag,Enskild,"9,9","1,0","8,9","11,2","32,6",.,"9,1","0,1","810,0","77,5",2015
"RGD-RGH, Risbergska gymnasiet",62394916,Örebro,1880,2120001967,Örebro,Kommunal,"12,1",.,"12,1","61,5","79,7","5,0","6,7",.,.,"97,6",2015
"RGD-RGH, Tullängsgymnasiet",83605345,Örebro,1880,2120001967,Örebro,Kommunal,"28,8","1,5","27,3","39,0","58,4","3,7","4,3","0,5","236,0","69,9",2015
"RGD-RGH, Virginska gymnasiet",12198363,Örebro,1880,2120001967,Örebro,Kommunal,"32,0","1,0","31,0","64,8","84,5","6,5","4,5","1,6","88,1","88,1",2015
Risbergska gymnasiet,73190753,Örebro,1880,2120001967,Örebro,Kommunal,"25,0","1,0","24,0","53,2","93,6",.,"12,1","1,0","291,0","95,4",2015
Rudbecksgymnasiet,65421426,Örebro,1880,2120001967,Örebro,Kommunal,"65,3","2,0","63,3","65,3","95,6","2,5","13,7","1,0","870,0","96,8",2015
Rytmus Örebro,67908927,Örebro,1880,5564648979,Rytmus AB,Enskild,"9,2",.,"9,2","28,1","88,5",.,"10,8",.,.,"86,8",2015
Thoren Business School Örebro,72071234,Örebro,1880,5566139290,Thorengruppen AB,Enskild,"30,5","1,0","29,5","45,7","100,0","3,4","18,4","1,0","541,0","70,1",2015
Tullängsgymnasiet,24349146,Örebro,1880,2120001967,Örebro,Kommunal,"84,7","3,0","81,7","31,9","67,6","2,4","12,0","1,0","983,0","73,9",2015
Virginska gymnasiet,15933512,Örebro,1880,2120001967,Örebro,Kommunal,"110,4","3,5","106,9","66,9","86,3","5,4","11,6","3,0","411,7","85,5",2015
Yrkesgymnasiet Örebro,47692481,Örebro,1880,5566139290,Thorengruppen AB,Enskild,"12,5","1,0","11,5","51,3","46,1",.,"16,4","0,3","630,0","54,8",2015
"Örkelljunga Utb.centrum, gy.",64693272,Örkelljunga,1257,2120000878,Örkelljunga,Kommunal,"18,1","0,8","17,4","53,8","65,2","5,8","9,5","1,0","165,0","78,4",2015
Hampnäs gymnasium,18072172,Örnsköldsvik,2284,5566824693,Impius Vård och Utbildning AB,Enskild,"11,7","0,8","10,9","55,0","74,0",.,"3,6","0,0","1 950,0","83,5",2015
"Mikael Elias Gymnasium, Örnsköldsvik",65833454,Örnsköldsvik,2284,5565583282,Mikael Elias Gymnasium AB,Enskild,"10,0","1,0","9,0","48,3","91,1","6,0","12,3","0,4","317,1","82,8",2015
Praktiska Örnsköldsvik,85188855,Örnsköldsvik,2284,5562575786,Praktiska Sverige AB,Enskild,"11,7","1,0","10,7","58,3","35,1",.,"9,6","0,2","515,0","72,8",2015
Örnsköldsviks Gymnasium Alfa 1,11341077,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"23,7","1,0","22,7","70,1","80,5","7,3","9,8",.,.,"73,9",2015
Örnsköldsviks Gymnasium Beta,39528347,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"25,6",.,"25,6","54,3","93,0","5,9","7,8","0,9","232,6","90,9",2015
Örnsköldsviks Gymnasium Delta,34988313,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"16,5","1,0","15,5","61,6","92,7","7,4","14,4","0,6","405,5","87,3",2015
Örnsköldsviks Gymnasium Gamma,85473846,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"24,3","1,0","23,3","30,0","73,6","2,1","9,1","0,7","310,3","84,2",2015
Örnsköldsviks Gymnasium Kappa,29744774,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"0,5",.,"0,5",.,"100,0",.,"4,0",.,.,"100,0",2015
Örnsköldsviks Gymnasium Lambda,89690587,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"18,5","1,0","17,5","59,4","86,9","3,7","8,7","0,2","1 013,3","94,3",2015
Örnsköldsviks Gymnasium Omega,28045567,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"28,8","1,0","27,8","71,6","93,3","2,2","17,2","0,9","560,0","89,4",2015
Örnsköldsviks Gymnasium Sigma,20768651,Örnsköldsvik,2284,2120002445,Örnsköldsvik,Kommunal,"23,8","1,0","22,8","51,2","82,3",.,"11,4","0,8","342,1","91,6",2015
"Jämtlands Gymn, Fyrvalla 4A",32239920,Östersund,2380,2220001636,Östersund,Kommunal,"29,8","1,0","28,8","21,3","60,6","3,5","9,0",.,.,"81,0",2015
"Jämtlands Gymn, Fyrvalla 4B",98781765,Östersund,2380,2220001636,Östersund,Kommunal,"30,2","1,0","29,2","14,2","45,1",.,"7,9","1,0","230,0","76,0",2015
"Jämtlands Gymn, Wargentin 1A",38880984,Östersund,2380,2220001636,Östersund,Kommunal,"26,2","1,0","25,2","48,9","96,0","3,2","15,5","1,0","391,0","100,0",2015
"Jämtlands Gymn, Wargentin 1B",28872974,Östersund,2380,2220001636,Östersund,Kommunal,"16,5","0,5","16,0","35,7","75,0","6,2","13,9","1,0","222,0","81,3",2015
"Jämtlands Gymn, Wargentin 1C",87112995,Östersund,2380,2220001636,Östersund,Kommunal,"8,8","0,4","8,5","82,8","100,0","11,8","9,6",.,.,"71,0",2015
"Jämtlands Gymn, Wargentin 1D",36869352,Östersund,2380,2220001636,Östersund,Kommunal,"23,5","1,0","22,5","56,6","88,9","4,5","6,9","0,5","308,0","96,4",2015
"Jämtlands Gymn, Wargentin 2A",18686599,Östersund,2380,2220001636,Östersund,Kommunal,"16,9","0,5","16,4","82,7","100,0",.,"18,6",.,.,"100,0",2015
"Jämtlands Gymn, Wargentin 2B",93779220,Östersund,2380,2220001636,Östersund,Kommunal,"30,9","1,0","29,9","43,4","66,8","3,3","7,6","1,0","226,0","97,3",2015
"Jämtlands Gymn, Wargentin 2C",77797484,Östersund,2380,2220001636,Östersund,Kommunal,"29,3","1,0","28,3","53,8","91,0","3,5","7,7",.,.,"99,6",2015
"Jämtlands Gymn, Wargentin 2D",53279140,Östersund,2380,2220001636,Östersund,Kommunal,"21,8","1,0","20,8","72,3","73,5",.,"11,7","1,0","243,0","73,7",2015
"Storsjögymnasiet, Östersund",80785976,Östersund,2380,5569173635,Honesta Skolutveckling AB,Enskild,"22,4","1,0","21,4","61,8","68,9","4,7","12,8","0,9","304,4","70,7",2015
Östersunds Gymnasieskola,47559319,Östersund,2380,5567212641,Östersunds gymnasieskola AB,Enskild,"19,5","1,0","18,5","55,6","88,2",.,"15,9","0,6","488,3","84,4",2015
IT-Gymnasiet Åkersberga,21532545,Österåker,0117,5565970471,IT Gymnasiet Sverige AB,Enskild,"7,5","1,0","6,5","38,1","42,7",.,"12,7","0,2","410,0","69,0",2015
Skärgårdsgymnasiet,56187883,Österåker,0117,5567284822,Au Claves AB,Enskild,"31,2","1,0","30,2","44,4","66,0","1,7","10,7","1,0","323,0","88,7",2015
Österåkers gymnasium,20752831,Österåker,0117,2120002890,Österåker,Kommunal,"36,7","1,0","35,7","47,0","91,6","2,8","13,1","1,4","335,0","95,8",2015
Bruksgymnasiet/Gimo utb.centr.,51023367,Östhammar,0382,2120000290,Östhammar,Kommunal,"42,9","1,0","41,9","62,3","76,5","7,2","7,8","1,8","181,1","95,3",2015
Forsmarks skola,34739511,Östhammar,0382,2120000290,Östhammar,Kommunal,"10,4","0,8","9,6","27,2","70,7",.,"9,3",.,.,"93,7",2015
Wilhelm Haglunds Gymnasium,95069937,Östhammar,0382,5560614041,Gimo UtbildningsAktiebolag,Enskild,"11,9","0,9","11,0","38,3","54,4",.,"7,3","0,1","800,0","98,2",2015
Göinge utbildningscenter,84200045,Östra Göinge,1256,2120000860,Östra Göinge,Kommunal,"5,5","0,5","5,0","66,0","50,0",.,"19,8","0,4","247,5","56,0",2015
Gymnasieskolan,55295253,Överkalix,2513,2120002684,Överkalix,Kommunal,"3,8","0,5","3,3","69,0","94,5",.,"4,6","0,3","50,0","69,6",2015
