skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_school_subject,skolverket_tot_m_betyg_tcv199,skolverket_fli_m_betyg_tcv199,skolverket_poj_m_betyg_tcv199,skolverket_tot_andel_ae_tcv199,skolverket_fli_andel_ae_tcv199,skolverket_poj_andel_ae_tcv199,skolverket_tot_gbp_tcv199,skolverket_fli_gbp_tcv199,skolverket_poj_gbp_tcv199,year
Östersund,Östersunds Waldorfskola,58288551,Enskild,Fysik,..,..,..,..,..,..,..,..,..,2015
Österåker,Söraskolan,88712672,Kommunal,Fysik,26,12,14,~100,"100,0",~100,"10,5","11,3","9,8",2015
Östhammar,Österbyskolan,57548666,Kommunal,Fysik,20,10,10,~100,..,"100,0","10,8","10,3","11,3",2015
Östra Göinge,Göingeskolan,84902434,Kommunal,Fysik,67,25,42,"91,0",~100,~100,"14,3","14,1","14,5",2015
Överkalix,Strandskolan,50308658,Kommunal,Fysik,27,15,12,"100,0","100,0","100,0","12,4","13,3","11,3",2015
Överkalix,Överkalix Friskola,13342436,Enskild,Fysik,..,..,..,..,..,..,..,..,..,2015
Övertorneå,Hietaniemi friskola,46252858,Enskild,Fysik,..,..,..,..,..,..,..,..,..,2015
Alingsås,Vittra Gerdsken,98272016,Enskild,Kemi,43,19,24,"100,0","100,0","100,0","13,1","13,0","13,2",2015
Aneby,Furulidskolan,88669294,Kommunal,Kemi,72,35,37,"100,0","100,0","100,0","16,3","17,2","15,3",2015
Arjeplog,Kyrkholmsskolan,96277636,Kommunal,Kemi,15,..,..,~100,..,..,"11,8",..,..,2015
Arvika,Centralskolan,60318692,Kommunal,Kemi,143,60,83,"79,0","90,0","71,1","9,1","10,7","7,9",2015
Arvika,Järvenskolan,96316449,Kommunal,Kemi,15,..,..,"100,0",..,..,"13,8",..,..,2015
Avesta,Domarhagsskolan,87516620,Kommunal,Kemi,100,56,44,~100,~100,"100,0","12,9","13,2","12,4",2015
Bengtsfors,Bengtsgården,28484259,Kommunal,Kemi,80,38,42,~100,~100,~100,"12,0","12,2","11,8",2015
Berg,Svenstavik åk 7-9,39932052,Kommunal,Kemi,29,12,17,"82,8",..,~100,"12,1","11,9","12,2",2015
Bjuv,Varagårdsskolan Bjuv Östra   7 - 9,45883916,Kommunal,Kemi,65,26,39,"92,3",~100,~100,"11,9","13,6","10,8",2015
Bollnäs,Edenskolan,69498258,Enskild,Kemi,..,..,.,..,..,.,..,..,.,2015
Bollnäs,Friskolan Lust & Lära,91187921,Enskild,Kemi,115,53,62,"93,0",~100,"90,3","11,9","13,3","10,8",2015
Bollnäs,Granbergsskolan 7-9,55545825,Kommunal,Kemi,52,30,22,"71,2","76,7","63,6","10,0","11,4","8,0",2015
Borlänge,Domnarvets skola,91219337,Kommunal,Kemi,81,45,36,"90,1",~100,"83,3","12,6","13,8","11,1",2015
Borlänge,Forssaklackskolan,84601215,Kommunal,Kemi,129,78,51,"66,7","73,1","56,9","7,8","8,8","6,2",2015
Borlänge,Kunskapsskolan Borlänge,70510891,Enskild,Kemi,37,19,18,~100,"100,0",~100,"13,3","14,9","11,7",2015
Borlänge,Maserskolan,56442130,Kommunal,Kemi,98,31,67,"67,3","71,0","65,7","8,7","8,8","8,7",2015
Borås,Daltorpskolan 7-9,97706771,Kommunal,Kemi,115,52,63,~100,~100,~100,"12,9","13,9","12,1",2015
Borås,Fristadskolan 7-9,86708639,Kommunal,Kemi,99,41,58,"94,9",~100,~100,"13,6","14,1","13,3",2015
Borås,Malmen Montessori,10132939,Enskild,Kemi,16,..,..,"100,0","100,0",..,"15,8","16,8",..,2015
Botkyrka,Fittjaskolan Botkyrka Norra,40631085,Kommunal,Kemi,51,26,25,"60,8","69,2","52,0","7,0","7,5","6,5",2015
Botkyrka,Hammerstaskolan,25918983,Kommunal,Kemi,42,28,14,"88,1",~100,~100,"10,7","11,3","9,5",2015
Botkyrka,Kvarnhagsskolan,56417100,Kommunal,Kemi,33,19,14,"100,0","100,0","100,0","15,2","15,9","14,3",2015
Botkyrka,Storvretskolan 1GR,16223141,Kommunal,Kemi,..,.,..,..,.,..,..,.,..,2015
Botkyrka,"Sverigefinska skolan, Botkyrka",57850353,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Bräcke,Gällö skola,34671510,Kommunal,Kemi,36,16,20,"100,0","100,0","100,0","16,3","16,6","16,0",2015
Danderyd,Fribergaskolan,42986451,Kommunal,Kemi,143,67,76,~100,"100,0",~100,"14,2","14,7","13,7",2015
Danderyd,Snitz Mörby,13475641,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Eda,Hierneskolan  6-9,85815904,Kommunal,Kemi,23,11,12,~100,~100,~100,"12,3","13,2","11,5",2015
Ekerö,Ekebyhovskolan,99373839,Kommunal,Kemi,42,16,26,~100,"100,0",~100,"13,0","14,1","12,3",2015
Eksjö,Furulundsskolan,48108874,Kommunal,Kemi,20,..,..,~100,"100,0",..,"13,0","13,6",..,2015
Enköping,Bergtallens skola,73178642,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Enköping,Entréskolan Enköping,97000303,Enskild,Kemi,18,..,..,"100,0","100,0",..,"12,9","12,9",..,2015
Enköping,Korsängsskolan,96757645,Kommunal,Kemi,43,20,23,"69,8","55,0",~100,"8,3","7,4","9,1",2015
Enköping,Örsundsbroskolan,98587494,Kommunal,Kemi,37,19,18,~100,"100,0",~100,"12,5","12,6","12,4",2015
Eskilstuna,Djurgårdsskolan1 7-9,34148803,Kommunal,Kemi,47,33,14,~100,"100,0",~100,"15,7","16,7","13,6",2015
Eskilstuna,Djurgårdsskolan2 7-9,54605092,Kommunal,Kemi,56,26,30,~100,"100,0",~100,"14,3","15,7","13,2",2015
Eskilstuna,Gökstensskolan 7-9,40577236,Kommunal,Kemi,100,57,43,~100,"100,0",~100,"14,0","15,4","12,1",2015
Eslöv,Norrevångsskolan 7-9,37995642,Kommunal,Kemi,86,50,36,"77,9","76,0","80,6","9,1","9,0","9,2",2015
Eslöv,Ölyckeskolan,96788188,Kommunal,Kemi,43,16,27,~100,~100,"100,0","13,1","12,2","13,6",2015
Fagersta,Lindgårdsskolan,50128489,Enskild,Kemi,16,..,..,"100,0","100,0",..,"14,1","14,4",..,2015
Fagersta,Risbroskolan,88657987,Kommunal,Kemi,105,56,49,"88,6","89,3","87,8","11,2","11,7","10,7",2015
Falkenberg,Skogstorpsskolan 1,34104887,Kommunal,Kemi,59,32,27,"88,1",~100,~100,"12,1","13,2","10,8",2015
Falkenberg,Söderskolan 6-9,49385052,Kommunal,Kemi,62,25,37,"88,7",~100,"86,5","10,5","11,3","9,9",2015
Falkenberg,Tullbroskolan 1,56615270,Kommunal,Kemi,70,31,39,~100,~100,~100,"12,6","12,3","12,9",2015
Falkenberg,Tångaskolan 6-9,60510073,Kommunal,Kemi,60,35,25,"85,0",~100,"76,0","11,2","11,6","10,6",2015
Falköping,Centralskolan 6-9,17911537,Kommunal,Kemi,52,26,26,~100,"100,0",~100,"14,2","15,4","13,1",2015
Falköping,Gudhemsskolan,48695990,Kommunal,Kemi,30,..,..,~100,..,~100,"13,1",..,"13,1",2015
Falköping,Kinnarpsskolan,15357005,Kommunal,Kemi,22,..,..,"100,0",..,"100,0","14,4",..,"14,3",2015
Falun,Backafors Resursskola,27560810,Enskild,Kemi,..,.,..,.,.,.,..,.,..,2015
Falun,Hälsinggårdsskolan 7-9,28599917,Kommunal,Kemi,108,56,52,"87,0","85,7","88,5","11,5","12,1","10,8",2015
Falun,Svärdsjöskolan 7-9,27506076,Kommunal,Kemi,81,44,37,~100,~100,~100,"12,6","13,5","11,6",2015
Falun,Västra Skolan,27153243,Kommunal,Kemi,125,59,66,"87,2",~100,"81,8","12,9","14,0","12,0",2015
Filipstad,Ferlinskolan,76981284,Kommunal,Kemi,71,33,38,~100,~100,~100,"13,7","14,2","13,2",2015
Flen,Flens kristna skola,52287808,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Flen,Stenhammarskolan,81546814,Kommunal,Kemi,75,35,40,"85,3","100,0","72,5","11,2","13,2","9,4",2015
Forshaga,Forshaga lärcenter H-stadiet,68533503,Kommunal,Kemi,89,41,48,~100,"100,0",~100,"13,3","14,8","12,1",2015
Gislaved,Montessorifriskolan i Gislaved,93436580,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Gislaved,Ölmestadskolan,85013151,Kommunal,Kemi,26,13,13,"100,0","100,0","100,0","16,3","16,0","16,5",2015
Gnesta,Frejaskolan 6-9,71986467,Kommunal,Kemi,83,38,45,~100,"100,0",~100,"13,0","13,7","12,5",2015
Gotland,"Guteskolan, grundskola",42518434,Enskild,Kemi,24,..,..,~100,"100,0",..,"11,3","11,7",..,2015
Grästorp,Centralskolan 4-9 Norr,24376988,Kommunal,Kemi,41,24,17,"85,4",~100,~100,"11,6","12,5","10,4",2015
Grästorp,Centralskolan Söder 4-9,31381375,Kommunal,Kemi,15,..,..,~100,..,..,"9,3",..,..,2015
Gällivare,Malmens friskola,37140962,Enskild,Kemi,20,..,..,"100,0","100,0",..,"16,0","15,9",..,2015
Gällivare,Tallbackaskolan MH,68699648,Kommunal,Kemi,38,17,21,~100,~100,~100,"12,6","12,5","12,7",2015
Gävle,Engelska Skolan i Gävle,53952728,Enskild,Kemi,180,90,90,"96,7",~100,"94,4","14,7","16,1","13,3",2015
Gävle,Milboskolan,93378411,Kommunal,Kemi,21,..,..,"100,0",..,"100,0","13,6",..,"13,8",2015
Gävle,Sofiedalskolan,80177526,Kommunal,Kemi,76,38,38,"90,8",~100,~100,"12,3","12,6","11,9",2015
Gävle,Stenebergsskolan,17248313,Kommunal,Kemi,37,22,15,"83,8",~100,"66,7","10,7","12,6","7,8",2015
Gävle,Stora Sätraskolan,49779956,Kommunal,Kemi,59,29,30,"72,9","75,9","70,0","8,8","9,4","8,3",2015
Göteborg,Assaredsskolan,25852980,Enskild,Kemi,19,..,..,~100,..,"100,0","14,7",..,"15,3",2015
Göteborg,Bergums skola 4-9,98771543,Kommunal,Kemi,59,30,29,"83,1","83,3","82,8","11,7","11,4","11,9",2015
Göteborg,Brunnsboskolan 6-9,47880725,Kommunal,Kemi,44,..,..,"88,6","86,5",..,"12,8","12,8",..,2015
Göteborg,Centrina Kviberg,17517182,Enskild,Kemi,..,.,..,..,.,..,..,.,..,2015
Göteborg,Centrina Lindholmen,79866556,Enskild,Kemi,71,33,38,~100,"100,0",~100,"16,4","16,3","16,4",2015
Göteborg,Drakbergsskolan,60526603,Enskild,Kemi,17,..,..,~100,..,..,"13,8",..,"13,5",2015
Göteborg,Ekåsa skola och internat,93540606,Kommunal,Kemi,..,.,..,..,.,..,..,.,..,2015
Göteborg,Fenestra Centrum,87139814,Enskild,Kemi,66,32,34,~100,"100,0",~100,"15,3","15,5","15,0",2015
Göteborg,Fiskebäcksskolan 6-9,99641533,Kommunal,Kemi,53,25,28,~100,~100,"100,0","15,5","14,7","16,3",2015
Göteborg,Fjällskolan,53332364,Kommunal,Kemi,69,34,35,"91,3",~100,~100,"12,8","13,0","12,6",2015
Göteborg,Flatåsskolan 3,98780126,Kommunal,Kemi,..,..,..,..,..,..,..,..,..,2015
Göteborg,Göteborgs Högre Samskola gr.,52538248,Enskild,Kemi,169,86,83,"97,0",~100,~100,"15,6","15,7","15,5",2015
Göteborg,Hjällboskolan 6-9,63925456,Kommunal,Kemi,72,34,38,"70,8","67,6","73,7","8,8","8,4","9,1",2015
Göteborg,Hovåsskolan 7-9,32603156,Kommunal,Kemi,93,43,50,"94,6",~100,~100,"14,6","16,2","13,2",2015
Göteborg,Katolska skolan av Notre Dame,45045293,Enskild,Kemi,42,22,20,~100,"100,0",~100,"15,5","15,8","15,3",2015
Göteborg,Kristinaskolan,46512685,Enskild,Kemi,21,10,11,~100,"100,0",~100,"12,0","12,3","11,8",2015
Göteborg,Kärraskolan 6-9,85930744,Kommunal,Kemi,51,25,26,~100,"100,0",~100,"15,0","15,4","14,5",2015
Göteborg,Magelungens Grundskola Karlaskolan Göteborg,97205555,Enskild,Kemi,..,.,..,..,.,..,..,.,..,2015
Göteborg,Montessoriskolan Casa,76938537,Enskild,Kemi,25,11,14,"100,0","100,0","100,0","14,7","15,5","14,1",2015
Göteborg,Nordhemsskolan,19560147,Kommunal,Kemi,123,62,61,"95,9","100,0","91,8","14,1","15,2","13,0",2015
Göteborg,Nya Påvelundsskolan 1,33511119,Kommunal,Kemi,77,32,45,"100,0","100,0","100,0","16,5","16,5","16,5",2015
Göteborg,Nygårdsskolan 4-9,65651613,Kommunal,Kemi,50,14,36,~100,"100,0",~100,"14,4","13,9","14,6",2015
Göteborg,Nytorpsskolan 4-9,16396010,Kommunal,Kemi,57,28,29,"86,0",~100,"82,8","11,4","12,9","10,0",2015
Göteborg,Sannaskolan,71588377,Kommunal,Kemi,31,12,19,~100,"100,0",~100,"10,8","12,5","9,7",2015
Göteborg,Sjumilaskolan F-9 A,70895303,Kommunal,Kemi,44,18,26,"81,8",~100,"73,1","9,8","10,8","9,1",2015
Göteborg,Styrsöskolan,81179515,Kommunal,Kemi,34,15,19,~100,~100,~100,"13,4","13,0","13,7",2015
Göteborg,Trulsegårdsskolan 6-9,84103533,Kommunal,Kemi,110,55,55,"94,5",~100,~100,"14,1","14,6","13,6",2015
Göteborg,Victoriaskolan,80678068,Enskild,Kemi,38,23,15,~100,~100,"100,0","14,0","14,2","13,7",2015
Göteborg,Vittra Kronhusparken,67543412,Enskild,Kemi,43,28,15,"72,1","75,0","66,7","8,5","9,0","7,7",2015
Göteborg,Vättleskolan 4-9,27760036,Kommunal,Kemi,44,22,22,"81,8",~100,"77,3","13,7","15,3","12,0",2015
Göteborg,Ånässkolan,84500401,Kommunal,Kemi,..,.,..,..,.,..,..,.,..,2015
Göteborg,Änglagårdskolan,87427999,Enskild,Kemi,41,..,..,~100,..,~100,"13,2",..,"13,1",2015
Göteborg,Önneredsskolan 2,26855170,Kommunal,Kemi,73,38,35,~100,~100,~100,"14,1","14,0","14,2",2015
Götene,Fornängsskolan,34900938,Kommunal,Kemi,73,41,32,"93,2",~100,~100,"13,1","14,3","11,6",2015
Hagfors,Kyrkhedens skola F-9,76332227,Kommunal,Kemi,41,22,19,"87,8",~100,~100,"11,8","11,7","12,0",2015
Hallsberg,Folkasboskolan,99707554,Kommunal,Kemi,51,27,24,"74,5","81,5","66,7","8,5","9,4","7,5",2015
Halmstad,Engelska Skolan i Halmstad,78323330,Enskild,Kemi,47,27,20,"100,0","100,0","100,0","15,4","15,7","15,0",2015
Halmstad,Fyllingeskolan 1,65388353,Kommunal,Kemi,42,19,23,"100,0","100,0","100,0","12,7","12,8","12,7",2015
Halmstad,Getingeskolan 1,99829869,Kommunal,Kemi,65,26,39,"86,2",~100,"84,6","12,3","13,6","11,5",2015
Halmstad,Stenstorpsskolan 1,52347444,Kommunal,Kemi,47,19,28,"100,0","100,0","100,0","16,4","16,3","16,4",2015
Halmstad,Vallåsskolan 1,19274764,Kommunal,Kemi,65,37,28,"84,6","83,8",~100,"11,7","11,9","11,5",2015
Halmstad,Vittra Halmstad,61582926,Enskild,Kemi,25,12,13,~100,~100,"100,0","13,7","13,8","13,7",2015
Halmstad,Wallbergsskolan,42422737,Enskild,Kemi,22,12,10,"100,0","100,0","100,0","14,3","15,6","12,8",2015
Halmstad,Östergårdsskolan 2,24668709,Kommunal,Kemi,35,23,12,~100,~100,~100,"13,1","13,2","13,1",2015
Hammarö,Hammarlundens skola 7-9,95243847,Kommunal,Kemi,88,49,39,"100,0","100,0","100,0","16,3","16,1","16,5",2015
Haninge,Brandbergsskolan,73184968,Kommunal,Kemi,49,25,24,"83,7","80,0",~100,"11,5","10,7","12,4",2015
Haninge,HagaLyckebyskolan,81680693,Kommunal,Kemi,74,36,38,"100,0","100,0","100,0","14,5","15,3","13,6",2015
Haninge,Tungelsta skola,38975788,Kommunal,Kemi,98,51,47,"100,0","100,0","100,0","14,3","15,2","13,4",2015
Haninge,Vendelsömalmsskolan,72266104,Kommunal,Kemi,53,28,25,"90,6",~100,~100,"11,0","10,9","11,1",2015
Haparanda,Gränsskolan,29991096,Kommunal,Kemi,55,20,35,"78,2",~100,"68,6","9,9","12,4","8,5",2015
Haparanda,Marielundsskolan,13768276,Kommunal,Kemi,17,..,..,"70,6",..,..,"7,8",..,..,2015
Heby,Heby skola 7-9,36374693,Kommunal,Kemi,71,38,33,"100,0","100,0","100,0","14,9","15,2","14,6",2015
Hedemora,Olympica,87686617,Enskild,Kemi,18,..,..,"72,2",..,~100,"9,2",..,"10,4",2015
Helsingborg,Dalhemsskolan,86764194,Kommunal,Kemi,24,14,10,~100,"100,0",..,"14,6","14,6","14,5",2015
Helsingborg,Gantofta skola,28424574,Kommunal,Kemi,29,16,13,~100,"100,0",~100,"11,9","13,8","9,6",2015
Helsingborg,Holstagårdsskolan,28754789,Kommunal,Kemi,38,19,19,"100,0","100,0","100,0","16,2","16,6","15,8",2015
Helsingborg,International school of Hbg/Gr,47717980,Kommunal,Kemi,32,11,21,"100,0","100,0","100,0","17,9","17,7","18,0",2015
Helsingborg,Kunskapsskolan Helsingborg,48798589,Enskild,Kemi,111,63,48,"100,0","100,0","100,0","14,5","14,8","14,2",2015
Helsingborg,Pauliskolan,50194424,Enskild,Kemi,..,.,..,..,.,..,..,.,..,2015
Helsingborg,"PeterSvenskolan, Helsingborg 1",16688128,Enskild,Kemi,36,17,19,"77,8","70,6",~100,"10,8","9,7","11,8",2015
Helsingborg,Påarps skola,66351593,Kommunal,Kemi,43,13,30,~100,~100,~100,"12,8","13,1","12,8",2015
Helsingborg,Tågaborgsskolan,87948789,Kommunal,Kemi,87,49,38,"89,7","89,8",~100,"13,4","13,9","12,7",2015
Helsingborg,Västra Berga skola,28060171,Kommunal,Kemi,16,..,..,~100,..,..,"11,6",..,..,2015
Helsingborg,Västra Ramlösa skola,49010566,Kommunal,Kemi,42,16,26,"100,0","100,0","100,0","15,7","16,1","15,4",2015
Helsingborg,Wieselgrensskolan,51014228,Kommunal,Kemi,81,45,36,"85,2",~100,"77,8","11,6","13,2","9,7",2015
Hjo,Guldkroksskolan 7-9,81342093,Kommunal,Kemi,85,41,44,"100,0","100,0","100,0","14,9","16,0","13,9",2015
Hofors,Petreskolan,25716177,Kommunal,Kemi,78,36,42,~100,~100,~100,"12,1","11,5","12,6",2015
Huddinge,Annerstaskolan,79012683,Kommunal,Kemi,67,26,41,~100,~100,~100,"13,7","13,9","13,5",2015
Huddinge,Balingsnässkolan,13654969,Kommunal,Kemi,..,..,.,..,..,.,..,..,.,2015
Huddinge,Edboskolan,98477278,Kommunal,Kemi,..,.,..,.,.,.,..,.,..,2015
Huddinge,Internationella Engelska Skolan Huddinge,97942210,Enskild,Kemi,57,33,24,~100,~100,"100,0","13,7","13,5","14,1",2015
Huddinge,Kungsklippeskolan,89510449,Kommunal,Kemi,..,.,..,..,.,..,..,.,..,2015
Huddinge,Kvarnbergsskolan,54516737,Kommunal,Kemi,162,82,80,"96,3",~100,"93,8","15,0","15,6","14,5",2015
Huddinge,Källbrinksskolan,41213404,Kommunal,Kemi,..,.,..,..,.,..,..,.,..,2015
Huddinge,Segeltorpsskolan,15483394,Kommunal,Kemi,84,43,41,~100,~100,~100,"14,5","15,0","14,0",2015
Huddinge,Trångsundsskolan,42601396,Kommunal,Kemi,..,.,..,.,.,.,..,.,..,2015
Huddinge,Vistaskolan,50783450,Kommunal,Kemi,43,26,17,"88,4",~100,~100,"12,6","13,3","11,5",2015
Huddinge,Östra grundskolan,39229061,Kommunal,Kemi,95,44,51,"91,6",~100,~100,"13,4","13,4","13,3",2015
Hudiksvall,Ede skola,83627088,Kommunal,Kemi,43,26,17,~100,"100,0",~100,"13,1","15,4","9,6",2015
Hudiksvall,Läroverket,23786565,Kommunal,Kemi,106,55,51,~100,"100,0",~100,"13,4","14,0","12,8",2015
Hultsfred,Albäcksskolan 2,84230115,Kommunal,Kemi,88,42,46,"90,9","88,1",~100,"10,7","10,5","10,9",2015
Hylte,Labora Grundskola,48694604,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Håbo,Gransäterskolan,90826660,Kommunal,Kemi,35,19,16,~100,~100,~100,"11,9","13,4","10,0",2015
Håbo,Läraskolan,28306495,Enskild,Kemi,20,..,..,"100,0","100,0",..,"15,5","16,7",..,2015
Härjedalen,Sonfjällsskolan,85325551,Kommunal,Kemi,22,..,..,"100,0",..,"100,0","13,2",..,"13,2",2015
Härjedalen,Södra Skolan,79022806,Kommunal,Kemi,39,17,22,"100,0","100,0","100,0","13,6","14,6","12,8",2015
Härnösand,Landgrenskolan,19405413,Kommunal,Kemi,66,31,35,~100,~100,~100,"13,9","13,5","14,3",2015
Härryda,Djupedalskolan,91978548,Kommunal,Kemi,36,19,17,~100,~100,"100,0","13,7","12,6","14,9",2015
Härryda,Ekdalaskolan,17730768,Kommunal,Kemi,59,31,28,"100,0","100,0","100,0","15,8","15,7","15,8",2015
Härryda,Landvetterskolan 1,98934110,Kommunal,Kemi,73,28,45,~100,~100,~100,"12,9","14,2","12,2",2015
Härryda,Pixbo Montessoriskola,54688919,Enskild,Kemi,..,..,..,..,..,..,..,..,..,2015
Hässleholm,Bjärnums skola 7-9,83878055,Kommunal,Kemi,56,32,24,~100,~100,~100,"12,1","12,8","11,1",2015
Hässleholm,Furutorpskolan 7-9,78602001,Kommunal,Kemi,62,26,36,"85,5",~100,"80,6","11,0","11,9","10,3",2015
Hässleholm,Västerskolan 7-9,91571086,Kommunal,Kemi,58,29,29,"87,9",~100,"82,8","11,2","12,0","10,4",2015
Höganäs,Bruksskolan,95635160,Kommunal,Kemi,48,25,23,"89,6",~100,~100,"12,0","13,0","10,9",2015
Höör,Ringsjöskolan,82942801,Kommunal,Kemi,81,34,47,"93,8",~100,~100,"11,1","11,7","10,7",2015
Höör,Sätoftaskolan,35670754,Kommunal,Kemi,61,29,32,"88,5",~100,"84,4","11,2","12,2","10,2",2015
Järfälla,Fjällenskolan,15080815,Kommunal,Kemi,91,41,50,"85,7",~100,"82,0","11,3","11,9","10,8",2015
Järfälla,Källtorpskolan,17287315,Kommunal,Kemi,94,48,46,"79,8","83,3","76,1","10,5","10,4","10,6",2015
Jönköping,Attarpsskolan 6-9,40546319,Kommunal,Kemi,87,46,41,~100,"100,0",~100,"14,5","14,3","14,6",2015
Jönköping,Flahultsskolan,28849109,Kommunal,Kemi,131,63,68,"94,7",~100,"92,6","14,5","15,8","13,2",2015
Jönköping,Junedalsskolan,20696736,Kommunal,Kemi,229,127,102,"96,9",~100,~100,"13,9","14,2","13,5",2015
Jönköping,Ljungarumsskolan 7-9,84917564,Kommunal,Kemi,89,38,51,~100,~100,~100,"12,9","12,1","13,6",2015
Jönköping,"Prolympia, Jönköping",95673344,Enskild,Kemi,66,16,50,"90,9",~100,"90,0","12,2","14,2","11,6",2015
Jönköping,Rosenlundsskolan 7-9,96558008,Kommunal,Kemi,90,43,47,"78,9","79,1","78,7","10,1","10,3","9,9",2015
Jönköping,Sanda idrottshögstadium,98088982,Kommunal,Kemi,71,25,46,"100,0","100,0","100,0","15,6","16,4","15,2",2015
Jönköping,Strandskolan,23250615,Enskild,Kemi,17,..,..,"100,0","100,0",..,"14,0","16,0",..,2015
Kalmar,Falkenbergsskolan,99856371,Kommunal,Kemi,71,24,47,~100,~100,~100,"14,2","14,7","13,9",2015
Kalmar,Vasa skolområde,51627420,Kommunal,Kemi,46,32,14,~100,"100,0",~100,"14,6","15,4","12,9",2015
Karlsborg,Carl Johanskolan,34231336,Kommunal,Kemi,55,28,27,~100,~100,~100,"14,9","15,8","13,9",2015
Karlshamn,Österslättsskolan B,56399024,Kommunal,Kemi,64,34,30,"89,1",~100,~100,"12,1","12,3","11,8",2015
Karlskoga,Skranta skola,65654358,Kommunal,Kemi,97,53,44,"89,7","90,6","88,6","11,6","11,8","11,4",2015
Karlskrona,Friskolan Svettpärlan,93964634,Enskild,Kemi,26,11,15,~100,"100,0",~100,"13,8","15,2","12,7",2015
Karlskrona,Galären Hälsa och Idrott,66984600,Enskild,Kemi,41,17,24,~100,"100,0",~100,"13,4","13,5","13,2",2015
Karlskrona,Rosenholmskolan Sport College 7-9,89523926,Kommunal,Kemi,52,14,38,"100,0","100,0","100,0","13,8","15,4","13,3",2015
Karlskrona,Rödebyskolan 7-9,32421136,Kommunal,Kemi,74,33,41,~100,~100,~100,"12,8","13,8","12,1",2015
Karlskrona,Sunnadalskolan 7-9,68263602,Kommunal,Kemi,30,18,12,"80,0",~100,..,"10,4","11,7","8,5",2015
Karlskrona,Wämöskolan 7-9,63323984,Kommunal,Kemi,75,31,44,"89,3",~100,"88,6","12,9","13,1","12,8",2015
Karlstad,Hultsbergsskolan 6-9,99406709,Kommunal,Kemi,45,24,21,~100,~100,"100,0","11,2","10,2","12,3",2015
Karlstad,Ilandaskolan,27418903,Kommunal,Kemi,112,49,63,~100,~100,~100,"13,3","14,3","12,5",2015
Karlstad,Thoren Framtid Karlstad,85092070,Enskild,Kemi,..,..,.,..,..,.,..,..,.,2015
Karlstad,Vålbergsskolan 4-9,80659104,Kommunal,Kemi,32,15,17,~100,~100,~100,"13,5","13,0","14,0",2015
Katrineholm,Erlaskolan i Katrineholm,79048710,Enskild,Kemi,16,..,..,~100,..,~100,"10,5",..,"10,6",2015
Katrineholm,Floda friskola,42354333,Enskild,Kemi,30,13,17,~100,"100,0",~100,"14,1","14,8","13,5",2015
Katrineholm,Nyhemsskolan 7-9,19216121,Kommunal,Kemi,50,20,30,~100,"100,0",~100,"12,4","13,6","11,5",2015
Katrineholm,Tallåsskolan,14164796,Kommunal,Kemi,125,64,61,"91,2","90,6","91,8","12,6","12,9","12,3",2015
Kinda,Värgårdsskolan,75296593,Kommunal,Kemi,68,39,29,"91,2",~100,~100,"12,3","12,1","12,6",2015
Kiruna,Triangelskolan,14938538,Kommunal,Kemi,25,14,11,~100,"100,0",~100,"14,0","14,5","13,4",2015
Knivsta,Margarethaskolan,51867275,Enskild,Kemi,16,..,..,~100,..,..,"13,0",..,..,2015
Kristianstad,Antonskolan Blekedamm,14555807,Enskild,Kemi,17,..,..,"100,0","100,0",..,"15,1","15,8",..,2015
Kristianstad,Degebergaskolan,54930405,Kommunal,Kemi,37,14,23,~100,~100,"100,0","12,3","12,1","12,4",2015
Kristianstad,Lejonskolan,26843745,Enskild,Kemi,13,..,..,~100,..,..,"10,8",..,..,2015
Kristianstad,Norretullskolan,59782586,Kommunal,Kemi,47,19,28,~100,~100,"100,0","14,4","14,2","14,6",2015
Kristianstad,Nosabyskolan,69725960,Kommunal,Kemi,97,50,47,"92,8",~100,"89,4","13,3","13,9","12,6",2015
Kristinehamn,Stenstalidskolan 7-9,14885908,Kommunal,Kemi,53,32,21,~100,~100,~100,"13,3","14,5","11,3",2015
Kungsbacka,Fullriggaren Malevik 4-9,33170625,Kommunal,Kemi,45,20,25,"100,0","100,0","100,0","16,8","17,5","16,2",2015
Kungsbacka,Onsala Montessoriskola,90784555,Enskild,Kemi,20,..,..,"100,0",..,"100,0","16,0",..,"14,8",2015
Kungsbacka,Särö skola 4-9,72090315,Kommunal,Kemi,44,18,26,"100,0","100,0","100,0","16,2","17,1","15,6",2015
Kungsbacka,Varlaskolan norra,37101902,Kommunal,Kemi,88,46,42,"90,9",~100,"88,1","12,2","12,7","11,7",2015
Kungsbacka,Åsa Gårds skola 4-9,16824824,Kommunal,Kemi,24,10,14,~100,"100,0",~100,"10,8","12,8","9,5",2015
Kungsbacka,Älvsåkersskolan 4-9,74587667,Kommunal,Kemi,26,11,15,"100,0","100,0","100,0","15,0","13,6","16,0",2015
Kungälv,"Fredkullaskolan ,waldorfskola,",38353942,Enskild,Kemi,18,..,..,~100,~100,..,"12,8","10,6",..,2015
