skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_antal_fli_tcv140,skolverket_andel_fli_tcv140,skolverket_and_uppn_alla_amnen_fli_tcv140,skolverket_and_behorig_fli_tcv140,skolverket_gmv_fli_tcv140,skolverket_antal_poj_tcv140,skolverket_andel_poj_tcv140,skolverket_and_uppn_alla_amnen_poj_tcv140,skolverket_and_behorig_poj_tcv140,skolverket_gmv_poj_tcv140,year
Skellefteå,Norrhammarskolan 7-9,Kommunal,Skellefteå,40166272,39,"49,4","87,2",~100,"230,1",40,"50,6","77,5","87,5","199,4",2013
Skellefteå,Sörböleskolan,Kommunal,Skellefteå,83796196,51,"42,1","70,6","80,4","206,0",70,"57,9","60,0","68,6","172,1",2013
Skellefteå,Ursviksskolan 6-9,Kommunal,Skellefteå,37579892,17,"36,2","88,2",~100,"223,4",30,"63,8","83,3",~100,"203,4",2013
Skellefteå,Örjansskolan 6-9,Kommunal,Skellefteå,99512173,28,"63,6","82,1",~100,"227,1",16,"36,4","75,0",~100,"206,3",2013
Skellefteå,Bruksskolan,Enskild,,90056405,10,"41,7",..,..,"230,0",14,"58,3","92,9",~100,"203,4",2013
Skinnskatteberg,Klockarbergsskolan,Kommunal,Skinnskatteberg,62958817,..,..,..,..,..,..,..,..,..,"183,8",2013
Skurup,Alléskolan,Kommunal,Skurup,60217642,..,..,..,..,..,..,..,..,..,..,2013
Skurup,Mackleanskolan,Kommunal,Skurup,21999433,74,"53,2","83,8","90,5","230,9",65,"46,8","84,6",~100,"209,0",2013
Skövde,Eriksdalskolan 483,Kommunal,Skövde,97361837,19,"43,2","94,7",~100,"203,0",25,"56,8","76,0",~100,"183,3",2013
Skövde,Helenaskolan 475,Kommunal,Skövde,54790414,80,"47,6","88,8",~100,"239,2",88,"52,4","70,5","90,9","201,1",2013
Skövde,Helenaskolan 476,Kommunal,Skövde,33092776,..,..,.,.,.,..,..,.,..,..,2013
Skövde,Rydskolan 459,Kommunal,Skövde,79244614,31,"38,8","48,4","67,7","183,8",49,"61,3","24,5","61,2","153,9",2013
Skövde,Stöpenskolan,Kommunal,Skövde,89477299,45,"49,5","84,4","86,7","224,8",46,"50,5","73,9","87,0","209,7",2013
Skövde,Vasaskolan 477,Kommunal,Skövde,96989994,54,"45,4","92,6",~100,"236,9",65,"54,6","72,3","86,2","201,6",2013
Skövde,Mia skola,Enskild,,94502924,..,..,.,.,.,..,..,.,..,..,2013
Smedjebacken,Bergaskolan,Kommunal,Smedjebacken,81136807,30,"47,6","66,7","80,0","204,0",33,"52,4","81,8",~100,"189,1",2013
Smedjebacken,Kyrkskolan,Kommunal,Smedjebacken,68814096,..,..,..,..,..,..,..,"91,7",~100,"208,0",2013
Sollefteå,Junsele skola,Kommunal,Sollefteå,49748045,..,..,..,..,..,..,..,"94,7",~100,"200,4",2013
Sollefteå,Ramsele skola,Kommunal,Sollefteå,20197159,..,..,..,..,..,..,..,"83,3",~100,"190,0",2013
Sollefteå,Vallaskolan 4-9,Kommunal,Sollefteå,74074564,86,"50,9","74,4","80,2","201,5",83,"49,1","53,0","65,1","168,5",2013
Sollentuna,"Djupdalsskolan, RH-enhet",Kommunal,Sollentuna,91730309,..,..,.,.,..,..,..,.,..,..,2013
Sollentuna,Edsbergsskolan,Kommunal,Sollentuna,38076081,55,"53,4","90,9","100,0","240,5",48,"46,6","89,6","100,0","226,8",2013
Sollentuna,Förberedelseklasser,Kommunal,Sollentuna,91113722,..,..,.,.,..,..,..,.,.,..,2013
Sollentuna,Gärdesskolan,Kommunal,Sollentuna,77585025,20,"32,3","95,0","100,0","253,8",42,"67,7","90,5","100,0","232,8",2013
Sollentuna,Helenelundsskolan,Kommunal,Sollentuna,15572902,42,"37,8","100,0","100,0","257,3",69,"62,2","97,1","100,0","243,3",2013
Sollentuna,Häggviksskolan,Kommunal,Sollentuna,96594250,20,"46,5","100,0","100,0","262,0",23,"53,5","95,7",~100,"235,0",2013
Sollentuna,Häggviksskolan LSI,Kommunal,Sollentuna,68505032,..,..,.,.,..,..,..,..,..,..,2013
Sollentuna,Runbacka skolor/Fenix,Kommunal,Sollentuna,43236825,..,..,.,.,.,..,..,..,..,..,2013
Sollentuna,Runbacka skolor/Runan,Kommunal,Sollentuna,62737044,14,"37,8","92,9",~100,"258,2",23,"62,2","95,7",~100,"229,5",2013
Sollentuna,Sofielundsskolan,Kommunal,Sollentuna,68288321,31,"70,5","77,4",~100,"233,4",13,"29,5","84,6","100,0","229,4",2013
Sollentuna,Sollentuna internat. school,Kommunal,Sollentuna,27740655,23,"56,1","87,0","100,0","257,1",18,"43,9","83,3",~100,"252,5",2013
Sollentuna,Sollentuna musikklasser,Kommunal,Sollentuna,21871265,42,"72,4","100,0","100,0","277,4",16,"27,6","100,0","100,0","269,4",2013
Sollentuna,Tal- o språkcentrum/Brageskola,Kommunal,Sollentuna,12092203,..,..,.,.,..,..,..,..,..,..,2013
Sollentuna,Utbildning Rotebro/Gillboskola,Kommunal,Sollentuna,59955409,36,"60,0","88,9",~100,"242,3",24,"40,0","79,2",~100,"218,2",2013
Sollentuna,"Utbildning Silverdal, gr",Kommunal,Sollentuna,67346137,..,..,..,..,..,..,..,..,..,..,2013
Sollentuna,"Utbildning Silverdal, gr asp",Kommunal,Sollentuna,76880740,..,..,..,..,..,..,..,..,..,..,2013
Sollentuna,Futuraskolan Hertig Karl,Enskild,,40467992,..,..,"100,0","100,0","286,6",..,..,..,..,..,2013
Sollentuna,Mikaelskolan,Enskild,,85777315,..,..,..,..,..,..,..,..,..,..,2013
Sollentuna,Norrvikens skola,Enskild,,47462120,38,"46,9","89,5",~100,"253,1",43,"53,1","95,3",~100,"225,8",2013
Sollentuna,Vibyskolan,Enskild,,15547680,15,"55,6","93,3","100,0","264,0",12,"44,4","91,7","100,0","223,8",2013
Sollentuna,Vittra Sollentuna,Enskild,,58102266,15,"41,7","80,0",~100,"242,3",21,"58,3","90,5","100,0","246,9",2013
Solna,Bagartorpsskolan 4-9,Kommunal,Solna,39508236,15,"48,4","66,7","100,0","209,0",16,"51,6",..,~100,"189,8",2013
Solna,Bergshamraskolan,Kommunal,Solna,43133926,22,"44,0","81,8",~100,"237,2",28,"56,0","78,6","82,1","198,7",2013
Solna,Råsunda skola,Kommunal,Solna,69725476,35,"39,8","100,0","100,0","246,3",53,"60,2","84,9",~100,"202,3",2013
Solna,Skytteholmsskolan,Kommunal,Solna,84278529,36,"58,1","55,6","77,8","202,7",26,"41,9","53,8","80,8","187,6",2013
Solna,Tallbackaskolan,Kommunal,Solna,73581523,19,"38,0","89,5",~100,"240,3",31,"62,0","74,2",~100,"215,8",2013
Solna,Alfaskolan,Enskild,,27323097,22,"42,3","90,9",~100,"261,7",30,"57,7","96,7","100,0","263,4",2013
Solna,"Ingridskolan, grundskola",Enskild,,53259263,..,..,..,..,..,..,..,..,..,..,2013
Solna,Svedenskolan Bergshamra,Enskild,,89893224,..,..,.,.,.,..,..,..,..,..,2013
Solna,Vittra Frösunda,Enskild,,48760074,10,"40,0",..,..,"233,3",15,"60,0","93,3","100,0","222,5",2013
Solna,Ängkärrsskolan i Solna,Enskild,,98515782,..,..,..,..,..,..,..,"69,6","69,6","192,2",2013
Sorsele,Vindelälvsskolan,Kommunal,Sorsele,69943442,13,"33,3","76,9",~100,"219,0",26,"66,7","57,7","69,2","187,4",2013
Sotenäs,Sotenässkolan,Kommunal,Sotenäs,78294346,42,"49,4","90,5",~100,"238,5",43,"50,6","86,0",~100,"205,7",2013
Staffanstorp,Centralskolan,Kommunal,Staffanstorp,38539511,32,"49,2","62,5",~100,"211,2",33,"50,8","87,9",~100,"228,0",2013
Staffanstorp,Hagalidskolan,Kommunal,Staffanstorp,28784410,53,"54,1","88,7",~100,"231,3",45,"45,9","91,1",~100,"222,8",2013
Staffanstorp,Hjärupslundsskolan,Kommunal,Staffanstorp,46191968,28,"57,1","96,4",~100,"246,5",21,"42,9","95,2",~100,"248,0",2013
Staffanstorp,Skånska Småstadens Kulturskola,Enskild,,85506411,..,..,..,..,..,..,..,..,..,..,2013
Stenungsund,Kristinedalskolan,Kommunal,Stenungsund,36819548,21,"41,2","76,2","76,2","206,0",30,"58,8","83,3",~100,"215,9",2013
Stenungsund,Stenungskolan,Kommunal,Stenungsund,30707344,64,"48,1","87,5",~100,"220,9",69,"51,9","84,1","91,3","199,8",2013
Stenungsund,Stora Högaskolan,Kommunal,Stenungsund,59097955,51,"48,1","84,3",~100,"223,3",55,"51,9","87,3","90,9","192,1",2013
Stenungsund,Stenungsunds Montessoriskola,Enskild,,38786895,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Abrahamsbergsskolan,Kommunal,Stockholm,44673074,39,"50,0","94,9","100,0","256,2",39,"50,0","89,7",~100,"228,7",2013
Stockholm,Adolf Fredriks musikklasser,Kommunal,Stockholm,99648792,113,"63,5","97,3","100,0","274,7",65,"36,5","98,5","100,0","261,0",2013
Stockholm,Akalla grundskola F-9,Kommunal,Stockholm,37796564,29,"55,8","48,3","75,9","202,1",23,"44,2",..,..,"152,7",2013
Stockholm,Alviksskolan,Kommunal,Stockholm,72627865,53,"53,5","66,0","75,5","225,3",46,"46,5","65,2","71,7","197,3",2013
Stockholm,Aspuddens skola,Kommunal,Stockholm,72672270,47,"39,5","78,7",~100,"235,6",72,"60,5","76,4","87,5","199,0",2013
Stockholm,Bagarmossens skola,Kommunal,Stockholm,13679897,18,"36,7","61,1","66,7","177,6",31,"63,3","77,4",~100,"205,1",2013
Stockholm,Björkhagens skola,Kommunal,Stockholm,43088454,32,"36,0","84,4",~100,"218,3",57,"64,0","89,5",~100,"229,8",2013
Stockholm,Blommensbergsskolan,Kommunal,Stockholm,82140090,59,"51,3","93,2",~100,"247,1",56,"48,7","78,6","87,5","199,5",2013
Stockholm,Bredbyskolan,Kommunal,Stockholm,27287797,13,"56,5",..,~100,"196,7",10,"43,5",.,..,"123,5",2013
Stockholm,Bredängsskolan,Kommunal,Stockholm,14121892,36,"58,1","61,1","83,3","190,5",26,"41,9","50,0",~100,"175,4",2013
Stockholm,Bäckahagens skola,Kommunal,Stockholm,20683111,18,"40,0","66,7",~100,"230,3",27,"60,0","63,0","77,8","199,0",2013
Stockholm,Enbacksskolan,Kommunal,Stockholm,43632318,23,"62,2","47,8",~100,"198,3",14,"37,8",..,~100,"204,0",2013
Stockholm,Engelbrektsskolan,Kommunal,Stockholm,87521048,50,"41,7","78,0",~100,"224,5",70,"58,3","81,4",~100,"235,5",2013
Stockholm,Enskede skola,Kommunal,Stockholm,72248694,59,"50,9","94,9",~100,"241,0",57,"49,1","91,2",~100,"232,4",2013
Stockholm,Eriksdalsskolan,Kommunal,Stockholm,59249600,91,"51,4","68,1","89,0","215,7",86,"48,6","72,1","84,9","202,0",2013
Stockholm,Farsta grundskola,Kommunal,Stockholm,38758770,38,"54,3","52,6","76,3","207,3",32,"45,7","59,4","78,1","202,0",2013
Stockholm,Fruängens skola,Kommunal,Stockholm,19353396,23,"41,8","87,0",~100,"226,5",32,"58,2","43,8","68,8","177,7",2013
Stockholm,Grimstaskolan,Kommunal,Stockholm,51341279,26,"51,0","50,0","80,8","218,3",25,"49,0","56,0","76,0","182,5",2013
Stockholm,Gubbängsskolan,Kommunal,Stockholm,93412255,30,"33,7","73,3",~100,"238,8",59,"66,3","54,2","89,8","193,9",2013
Stockholm,Gärdesskolan,Kommunal,Stockholm,41176931,82,"51,9","79,3","91,5","245,7",76,"48,1","80,3","92,1","236,9",2013
Stockholm,Hagsätraskolan,Kommunal,Stockholm,82110758,27,"48,2","55,6","59,3","192,8",29,"51,8","69,0","75,9","188,6",2013
Stockholm,Hjulsta skola,Kommunal,Stockholm,69266159,59,"50,0","33,9","44,1","176,0",59,"50,0",..,"39,0","134,5",2013
Stockholm,Husbygårdsskolan F-9,Kommunal,Stockholm,42149666,30,"57,7","50,0","63,3","179,0",22,"42,3",..,"45,5","156,1",2013
Stockholm,Hägerstensåsens skola,Kommunal,Stockholm,70329261,..,..,.,.,.,..,..,..,..,..,2013
Stockholm,Hässelby Villastads skola,Kommunal,Stockholm,86597125,34,"38,6","70,6",~100,"239,1",54,"61,4","83,3",~100,"228,1",2013
Stockholm,Hässelbygårdsskolan,Kommunal,Stockholm,87838841,52,"57,1","82,7","88,5","226,3",39,"42,9","48,7","64,1","176,8",2013
Stockholm,Högalidsskolan,Kommunal,Stockholm,24716970,43,"75,4","90,7",~100,"247,0",14,"24,6","92,9",~100,"245,7",2013
Stockholm,Höglandsskolan,Kommunal,Stockholm,36281817,12,"41,4","100,0","100,0","303,5",17,"58,6","100,0","100,0","276,8",2013
Stockholm,Hökarängsskolan,Kommunal,Stockholm,57184925,28,"49,1","64,3","78,6","195,5",29,"50,9","44,8","58,6","152,3",2013
Stockholm,Johan Skytteskolan,Kommunal,Stockholm,97683561,66,"55,0","78,8","89,4","233,6",54,"45,0","88,9",~100,"213,4",2013
Stockholm,Katarina Norra skola,Kommunal,Stockholm,23617768,32,"45,7","87,5",~100,"239,0",38,"54,3","86,8",~100,"229,4",2013
Stockholm,Kungl. Svenska Balettskolan gr,Kommunal,Stockholm,63321041,..,..,"93,3",~100,"273,0",..,..,..,..,..,2013
Stockholm,Kungsholmens grundskola,Kommunal,Stockholm,29410344,14,"28,6",..,~100,"218,2",35,"71,4","94,3","100,0","241,9",2013
Stockholm,Lillholmsskolan,Kommunal,Stockholm,46581319,27,"52,9","63,0","81,5","237,8",24,"47,1","66,7","75,0","199,7",2013
Stockholm,Mariaskolan,Kommunal,Stockholm,69895255,39,"47,0","76,9",~100,"223,8",44,"53,0","86,4",~100,"230,2",2013
Stockholm,Matteusskolan,Kommunal,Stockholm,16348406,43,"46,7","86,0",~100,"249,2",49,"53,3","79,6",~100,"221,2",2013
Stockholm,Mälarhöjdens skola,Kommunal,Stockholm,46165232,51,"47,2","94,1",~100,"263,5",57,"52,8","94,7",~100,"240,0",2013
Stockholm,Nya Elementar,Kommunal,Stockholm,83828066,47,"33,8","93,6",~100,"256,1",92,"66,2","79,3","93,5","212,4",2013
Stockholm,Nytorpsskolan,Kommunal,Stockholm,23618510,..,..,..,..,..,..,..,"64,7","70,6","180,6",2013
Stockholm,Nytorpsskolan/Österholm grund,Kommunal,Stockholm,34047582,..,..,.,.,..,..,..,..,..,..,2013
Stockholm,Rinkebyskolan,Kommunal,Stockholm,37416253,63,"50,8","46,0","71,4","188,2",61,"49,2","31,1","65,6","160,2",2013
Stockholm,Rågsvedsskolan,Kommunal,Stockholm,60382920,24,"43,6",..,..,"152,6",31,"56,4",..,..,"154,5",2013
Stockholm,Rålambshovsskolan,Kommunal,Stockholm,61686233,81,"54,0","92,6",~100,"256,0",69,"46,0","81,2","92,8","227,9",2013
Stockholm,Rödabergsskolan,Kommunal,Stockholm,97686250,29,"39,2","93,1",~100,"264,0",45,"60,8","82,2","86,7","243,8",2013
Stockholm,Sjöstadsskolan,Kommunal,Stockholm,15331669,18,"43,9","83,3",~100,"229,3",23,"56,1","73,9",~100,"205,5",2013
Stockholm,Sjöängsskolan,Kommunal,Stockholm,13124830,45,"56,3","71,1","88,9","207,1",35,"43,8","71,4",~100,"207,2",2013
Stockholm,Skarpnäcks skola,Kommunal,Stockholm,53075005,33,"50,8","90,9",~100,"246,4",32,"49,2","87,5",~100,"228,8",2013
Stockholm,Slättgårdsskolan,Kommunal,Stockholm,59468219,16,"41,0","75,0",~100,"238,6",23,"59,0","65,2",~100,"199,8",2013
Stockholm,Smedshagsskolan,Kommunal,Stockholm,50060022,11,"52,4",..,~100,"219,5",10,"47,6",..,..,"188,8",2013
Stockholm,Sofia skola,Kommunal,Stockholm,45436515,54,"48,6","87,0",~100,"250,9",57,"51,4","77,2","86,0","205,6",2013
Stockholm,Solbergaskolan,Kommunal,Stockholm,34671128,..,..,..,..,..,..,..,..,~100,"204,2",2013
Stockholm,Spånga grundskola,Kommunal,Stockholm,17640364,75,"63,0","93,3",~100,"255,2",44,"37,0","84,1",~100,"233,1",2013
Stockholm,Sturebyskolan,Kommunal,Stockholm,91816093,41,"34,5","97,6","100,0","251,1",78,"65,5","91,0",~100,"228,9",2013
Stockholm,Sundbyskolan,Kommunal,Stockholm,44046131,37,"48,1","83,8",~100,"246,9",40,"51,9","82,5",~100,"216,8",2013
Stockholm,Sätraskolan,Kommunal,Stockholm,21724208,12,"34,3",..,..,"198,8",23,"65,7","65,2","73,9","176,1",2013
Stockholm,Söderholmsskolan,Kommunal,Stockholm,18064456,17,"48,6","58,8",~100,"235,6",18,"51,4",..,~100,"205,6",2013
Stockholm,Södermalmsskolan,Kommunal,Stockholm,75614609,51,"59,3","92,2",~100,"244,8",35,"40,7","80,0",~100,"228,0",2013
Stockholm,Södra Ängby skola F-9,Kommunal,Stockholm,88795871,46,"54,8","80,4",~100,"246,3",38,"45,2","89,5",~100,"224,1",2013
Stockholm,Trollbodaskolan,Kommunal,Stockholm,89605548,30,"35,3","83,3",~100,"221,5",55,"64,7","80,0",~100,"208,9",2013
Stockholm,Tätorpsskolan,Kommunal,Stockholm,95801750,18,"35,3","77,8",~100,"219,7",33,"64,7","54,5","54,5","178,4",2013
Stockholm,Vasa Real,Kommunal,Stockholm,52863414,71,"51,4","88,7",~100,"256,6",67,"48,6","76,1",~100,"240,8",2013
Stockholm,Vinstagårdsskolan,Kommunal,Stockholm,82850292,33,"40,7","72,7",~100,"232,1",48,"59,3","54,2",~100,"213,7",2013
Stockholm,Vällingbyskolan,Kommunal,Stockholm,36031993,36,"50,0","66,7","86,1","219,0",36,"50,0","72,2","83,3","209,1",2013
Stockholm,Årstaskolan,Kommunal,Stockholm,48328583,17,"41,5","76,5",~100,"212,6",24,"58,5","66,7","70,8","187,4",2013
Stockholm,Åsö grundskola,Kommunal,Stockholm,94864296,70,"43,2","81,4","92,9","246,7",92,"56,8","71,7",~100,"221,2",2013
Stockholm,Äppelviksskolan,Kommunal,Stockholm,15594566,80,"49,1","98,8","100,0","276,5",83,"50,9","92,8",~100,"240,7",2013
Stockholm,Ärvingeskolan,Kommunal,Stockholm,11218326,34,"41,5","67,6","82,4","210,0",48,"58,5","64,6",~100,"204,1",2013
Stockholm,Al-Azharskolan,Enskild,,90711097,21,"58,3","52,4",~100,"225,7",15,"41,7","66,7","100,0","201,5",2013
Stockholm,Alla Nationers Fria Skola,Enskild,,82838118,..,..,..,..,..,..,..,.,..,..,2013
Stockholm,Alzahraa Idealiska akademi,Enskild,,77656740,14,"56,0","85,7",~100,"210,7",11,"44,0",..,..,"166,1",2013
Stockholm,Beta School,Enskild,,16061350,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Bågenskolan,Enskild,,35784391,..,..,.,.,.,..,..,..,..,..,2013
Stockholm,Carlssons skola,Enskild,,35547286,30,"46,9","100,0","100,0","273,7",34,"53,1","100,0","100,0","257,9",2013
Stockholm,Dialogskolan,Enskild,,92127007,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Drakenskolan,Enskild,,76324672,..,..,.,.,.,..,..,.,.,..,2013
Stockholm,Ellen Key skolan,Enskild,,16394249,12,"46,2","83,3","100,0","246,7",14,"53,8","92,9","100,0","247,3",2013
Stockholm,Elma School,Enskild,,11532790,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Engelska Skolan i Bromma,Enskild,,90732940,84,"47,2","88,1","100,0","269,0",94,"52,8","90,4","100,0","258,3",2013
Stockholm,Engelska Skolan i Enskede gr,Enskild,,38935587,85,"55,9","94,1","100,0","266,4",67,"44,1","88,1","100,0","248,8",2013
Stockholm,Engelska skolan i Hässelby,Enskild,,74482611,35,"59,3","94,3",~100,"265,4",24,"40,7","91,7",~100,"234,2",2013
Stockholm,Engelska Skolan Norr,Enskild,,29725531,23,"46,9","87,0","100,0","263,8",26,"53,1","61,5",~100,"255,9",2013
Stockholm,Engelska skolan på Kungsholmen,Enskild,,66455663,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Enskilda gymnasiet,Enskild,,92750123,32,"52,5","96,9","100,0","289,6",29,"47,5","100,0","100,0","281,3",2013
Stockholm,Estniska Skolan i Stockholm,Enskild,,34540901,..,..,..,..,..,..,..,..,"100,0","232,3",2013
Stockholm,Europaskolan på Södermalm,Enskild,,79969356,28,"65,1","89,3","100,0","282,7",15,"34,9","93,3","100,0","257,2",2013
Stockholm,Franska Skolan/Ecole francaise,Enskild,,42328518,35,"55,6","100,0","100,0","268,9",28,"44,4","96,4","100,0","272,3",2013
Stockholm,"Fryshusets grundskola, Sthlm",Enskild,,19657993,26,"55,3","84,6",~100,"213,1",21,"44,7","66,7",~100,"192,3",2013
Stockholm,Första Sportskolan gr,Enskild,,10360193,..,..,..,..,..,..,..,..,"100,0","213,8",2013
Stockholm,Grundskolan Metapontum,Enskild,,90850620,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,JENSEN grundskola Gärdet Sthlm,Enskild,,87377212,20,"50,0","75,0",~100,"257,4",20,"50,0","95,0",~100,"251,6",2013
Stockholm,Kristofferskolan,Enskild,,98760751,27,"45,8","92,6","100,0","269,9",32,"54,2","93,8",~100,"244,8",2013
Stockholm,Kulturama gr. Hammarby Sjöstad,Enskild,,23066257,54,"72,0","83,3",~100,"243,3",21,"28,0","90,5",~100,"241,1",2013
Stockholm,Kulturskolan Raketen,Enskild,,24172067,10,"41,7","100,0","100,0","268,5",14,"58,3","78,6","100,0","246,1",2013
Stockholm,Kunskapsskolan Enskede,Enskild,,16426165,59,"50,4","96,6",~100,"256,4",58,"49,6","93,1",~100,"230,8",2013
Stockholm,Kunskapsskolan Fruängen,Enskild,,63954028,41,"52,6","92,7","100,0","254,8",37,"47,4","91,9",~100,"233,3",2013
Stockholm,Kunskapsskolan Kista,Enskild,,98098631,15,"44,1",..,..,"196,2",19,"55,9",..,"68,4","184,1",2013
Stockholm,Kunskapsskolan Spånga,Enskild,,46796995,60,"49,6","81,7","88,3","238,9",61,"50,4","85,2","90,2","229,9",2013
Stockholm,Kunskapsskolan Tyresö,Enskild,,81266343,80,"62,0","96,3",~100,"258,3",49,"38,0","98,0","100,0","246,8",2013
Stockholm,Kunskapsskolans Resursskola,Enskild,,24671487,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Lunaskolan,Enskild,,72509254,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Lycée Francais Saint Louis,Enskild,,40610606,21,"44,7",.,.,.,26,"55,3",.,.,.,2013
Stockholm,Maria Elementarskola,Enskild,,73893187,14,"48,3","100,0","100,0","282,5",15,"51,7","100,0","100,0","263,2",2013
Stockholm,Martinskolan Söders waldorfsk,Enskild,,82854505,13,"54,2","100,0","100,0","268,7",11,"45,8",..,"100,0","220,0",2013
Stockholm,MBC skolan Älvsjö,Enskild,,38096510,..,..,.,..,..,..,..,.,.,..,2013
Stockholm,Mosebackeskolan,Enskild,,34880783,..,..,..,..,..,..,..,.,.,.,2013
Stockholm,Musikskolan Lilla Akademien,Enskild,,36066067,19,"65,5","89,5","100,0","284,9",10,"34,5","100,0","100,0","275,0",2013
Stockholm,Nya Broskolan,Enskild,,14283912,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Prima Kulturskola Farsta,Enskild,,26568390,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Raoul Wallenbergskolan Bromma,Enskild,,50848996,53,"57,6","69,8","88,7","221,0",39,"42,4","66,7",~100,"214,2",2013
Stockholm,Skolgrunden,Enskild,,23414344,..,..,.,.,.,..,..,..,..,..,2013
Stockholm,Snitz grundskola Odenplan,Enskild,,57510246,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Sofiaängens skola,Enskild,,86086213,..,..,.,..,..,..,..,.,..,..,2013
Stockholm,S:t Eriks Katolska Skola,Enskild,,94943347,..,..,"78,6","100,0","245,4",..,..,..,..,..,2013
Stockholm,Stift. Sthlm Intern. School gr,Enskild,,85670099,21,"44,7",.,.,.,26,"55,3",.,.,.,2013
Stockholm,Stockholm Internat. Academy,Enskild,,11442396,..,..,..,..,..,..,..,.,.,.,2013
Stockholm,Studemaskolan,Enskild,,91352227,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Sv Interkulturella grundskolan,Enskild,,98705470,..,..,..,~100,"203,8",..,..,.,..,..,2013
Stockholm,Sverigefinska skolan Sthlm,Enskild,,78508835,..,..,"87,5",~100,"257,2",..,..,..,..,..,2013
Stockholm,Södermalmskyrkans Kristna sk.,Enskild,,14472068,..,..,"100,0","100,0","271,4",..,..,..,..,..,2013
Stockholm,Tasava skola,Enskild,,82448624,..,..,.,..,..,..,..,.,.,..,2013
Stockholm,Tornadoskolan,Enskild,,29796042,13,"56,5","92,3","100,0","236,5",10,"43,5",..,"100,0","229,3",2013
Stockholm,Tyska skolan,Enskild,,53175499,27,"57,4",.,.,.,20,"42,6",.,.,.,2013
Stockholm,Vasastans Montessoriskola,Enskild,,75656508,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Vintertullsskolan i Stockholm,Enskild,,28138418,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Vittra Sjöstaden,Enskild,,28778917,..,..,..,..,..,..,..,..,..,..,2013
Stockholm,Vittra Södermalm,Enskild,,59900714,24,"49,0","79,2","100,0","225,3",25,"51,0","64,0",~100,"208,3",2013
Stockholm,Västbergaskolan,Enskild,,64736967,34,"54,8","82,4",~100,"235,1",28,"45,2","75,0",~100,"222,9",2013
Stockholm,Västerholms friskola,Enskild,,35890890,45,"45,9","44,4","86,7","216,8",53,"54,1","49,1","73,6","211,1",2013
Storfors,Vargbroskolan,Kommunal,Storfors,24306424,28,"48,3","82,1",~100,"213,1",30,"51,7","66,7","76,7","178,3",2013
Storfors,Lundsbergs skola,Enskild,,26377128,..,..,"100,0","100,0","242,0",..,..,..,..,..,2013
Storuman,Röbroskolan,Kommunal,Storuman,87510386,37,"58,7","89,2",~100,"232,0",26,"41,3","76,9",~100,"183,2",2013
Storuman,Skytteanska skolan,Kommunal,Storuman,52561988,..,..,..,..,..,..,..,"100,0","100,0","210,0",2013
Strängnäs,Lagmansskolan resurssk autisti,Kommunal,Strängnäs,28218473,..,..,..,..,..,..,..,..,..,..,2013
Strängnäs,Mariefreds skola 4-9,Kommunal,Strängnäs,91506877,24,"44,4","66,7",~100,"219,6",30,"55,6","80,0",~100,"207,1",2013
Strängnäs,Paulinska skolan,Kommunal,Strängnäs,21086074,28,"36,4","78,6",~100,"223,4",49,"63,6","57,1","69,4","191,2",2013
Strängnäs,Stallarholmsskolan,Kommunal,Strängnäs,42957784,19,"48,7","89,5",~100,"247,8",20,"51,3","60,0",~100,"163,1",2013
Strängnäs,Åkerskolan,Kommunal,Strängnäs,74265915,14,"38,9","85,7",~100,"222,9",22,"61,1","68,2",~100,"191,0",2013
Strängnäs,Friskolan Asken,Enskild,,63423770,35,"63,6","97,1","100,0","241,6",20,"36,4","90,0","100,0","211,0",2013
Strängnäs,Roggeskolan Strängnäs,Enskild,,31980822,31,"55,4","90,3","100,0","248,8",25,"44,6","84,0","100,0","227,7",2013
Strängnäs,Strängnäs Montessoriskola,Enskild,,30181143,..,..,"86,4",~100,"243,1",..,..,..,..,..,2013
Strömstad,Strömstiernaskolan,Kommunal,Strömstad,47464666,61,"54,0","73,8","78,7","208,8",52,"46,0","78,8","84,6","201,3",2013
Strömsund,Centralskolan Hoting,Kommunal,Strömsund,20930818,..,..,..,..,..,..,..,..,..,..,2013
