skolverket_skolnamn,school_unit,skolverket_kommunnamn,skolverket_kommun,huvudman,skolverket_huvudman_namn,skolverket_huvudman_kod,skolverket_helttj_larare_o_adm_tcv17,skolverket_helttj_adm_tcv17,skolverket_helttj_larare_tcv17,skolverket_helttj_andel_kvi_tcv17,skolverket_helttj_andel_ped_tcv17,skolverket_helttj_andel_specped_tcv17,skolverket_elever_per_helttj_tcv17,skolverket_helttj_syv_tcv17,skolverket_elever_per_syvhelttj_tcv17,skolverket_helttj_andel_tillsv_tcv17,year
Västerhöjd enhet 875,16198647,Skövde,1496,2120001710,Skövde,Kommunal,"22,5","1,0","21,5","43,0","76,0","3,3","9,6","0,3","739,3","82,8",2018
VBU Smeden,12496135,Smedjebacken,2061,2220000802,Smedjebacken,Kommunal,"10,6","0,5","10,1","53,8","31,7","5,0","9,1","0,2","460,0","84,6",2018
VBU Stegelbacken,29220606,Smedjebacken,2061,2220000802,Smedjebacken,Kommunal,"19,0","0,5","18,5","64,0","71,8","8,1","8,2",.,.,"81,9",2018
Sollefteå gymnasium,76903284,Sollefteå,2283,2120002437,Sollefteå,Kommunal,"81,4","1,0","80,4","48,3","70,9","2,0","8,6","0,8","868,8","85,8",2018
Consensum Gymnasium Sollentuna,68649663,Sollentuna,0163,5566023684,Consensum Lund AB,Enskild,"9,6","0,9","8,7","71,2","80,4","1,0","16,1","0,2","700,0","89,6",2018
Häggviks Gymnasium,43623146,Sollentuna,0163,5564715729,Utvecklingspedagogik Sverige Aktiebolag,Enskild,"5,7","0,1","5,6","80,4","56,3","7,1","4,5","0,1","250,0","87,5",2018
KLARA Teoretiska Gymnasium Sollentuna,49141105,Sollentuna,0163,5565583282,Mikael Elias Gymnasium AB,Enskild,"10,5",.,"10,5","64,6","75,1",.,"19,5","0,2","1 025,0","71,8",2018
NTI Gymnasiet Sollentuna,15870428,Sollentuna,0163,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"12,3","1,0","11,3","39,1","64,4","5,3","17,6",.,.,"91,1",2018
Rudbeck Ekonomiprogrammet,26646080,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"18,4","1,0","17,4","65,5","94,2",.,"26,9","8,8","53,2","94,2",2018
Rudbeck El- och energi & Teknikprogrammet,26750052,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"22,2","1,0","21,2","45,2","85,8","9,5","16,4",.,.,"95,3",2018
Rudbeck Estetiska & Samhällsvetenskapsprogrammet,18974693,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"30,4","1,0","29,4","62,6","93,8",.,"17,1",.,.,"88,9",2018
Rudbeck Humanistiska programmet & AST-enheten,26996566,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"38,3","1,0","37,3","74,8","93,3",.,"1,6",.,.,"97,3",2018
Rudbeck Introduktionsprogrammen,15832056,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"20,9","1,0","19,9","79,0","94,7","5,0","9,3",.,.,"99,3",2018
Rudbeck Naturvetenskapsprogrammet,27704246,Sollentuna,0163,2120000134,Sollentuna,Kommunal,"31,3","1,0","30,3","42,8","86,8",.,"13,6",.,.,"83,5",2018
Yrkesgymnasiet Sollentuna,81997762,Sollentuna,0163,5566139290,Thorengruppen AB,Enskild,"11,8","1,0","10,8","46,3","90,7",.,"22,3",.,.,"90,7",2018
"Ingridskolan, gymnasiet",28967085,Solna,0184,5566222013,Ingridskolan AB,Enskild,"7,5",.,"7,5","59,4","50,8","6,3","6,2","0,3","184,0","46,1",2018
Johan Movingers Gymnasium,69747871,Solna,0184,8024142781,Johan Movingers Gymnasium,Enskild,"6,3","0,4","5,8","40,7","82,8",.,"13,7","0,1","800,0","100,0",2018
LBS Ljud & Bildskolan Stockholm Norra,18106851,Solna,0184,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"6,8","1,0","5,8","34,8","79,1",.,"19,8",.,.,"79,1",2018
Peabskolan Solna,70119254,Solna,0184,5564427432,Peabskolan AB,Enskild,"7,0","1,0","6,0","50,0","83,3",.,"12,3",.,.,"100,0",2018
Psykologigymnasiet,31151740,Solna,0184,5567295885,Psykologigymnasiet Sverige AB,Enskild,"7,3","1,0","6,3","57,8","84,7","6,4","20,1","0,4","315,0","89,5",2018
Solna Gymnasium,79346084,Solna,0184,2120000183,Solna,Kommunal,"52,2","1,0","51,2","49,0","77,6","2,0","15,4","2,8","281,4","97,0",2018
Sorsele gymnasieskola,98927766,Sorsele,2422,2120002585,Sorsele,Kommunal,"3,9","0,3","3,6","56,3","75,3",.,"9,6","0,5","72,9","76,9",2018
KC-gymnasiet,19456482,Sotenäs,1427,2120001322,Sotenäs,Kommunal,"3,3","0,3","3,0","66,7","100,0",.,"15,3","0,3","184,0","100,0",2018
Hvilan Utbildning,34222422,Staffanstorp,1230,5566066980,Hvilan Utbildning AB,Enskild,"19,2","1,0","18,2","49,8","63,5","2,2","5,4","1,0","99,0","82,7",2018
Kometskolan Introduktionsprogram,31688123,Staffanstorp,1230,2120001017,Staffanstorp,Kommunal,"7,8","1,0","6,8","70,4","100,0",.,"5,2","0,8","46,7","100,0",2018
"Munkeröds utb.c., Stenungsund",84230226,Stenungsund,1415,5562067495,Munkeröds Utbildningscenter Aktiebolag,Enskild,"0,8",.,"0,8","100,0","100,0",.,"17,5",.,.,"100,0",2018
Nösnäsgymnasiet 1,42060237,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"43,8","1,0","42,8","59,8","91,4","5,3","8,4","1,4","264,0","86,4",2018
Nösnäsgymnasiet 2,89816391,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"23,0","1,0","22,0","58,6","86,5","4,7","9,7","0,5","396,3","86,2",2018
Nösnäsgymnasiet 3,14448619,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"27,9","1,0","26,9","59,7","91,0","5,5","12,2","0,7","504,6","94,8",2018
Nösnäsgymnasiet 4,12546590,Stenungsund,1415,2120001298,Stenungsund,Kommunal,"31,5","1,0","30,5","31,8","80,4","1,6","9,6","0,8","366,3","83,6",2018
Anna Whitlocks gymnasium 54040574,54040574,Stockholm,0180,2120000142,Stockholm,Kommunal,"36,8",.,"36,8","63,9","100,0","2,7","19,7",.,.,"100,0",2018
Atleticagymnasiet,43565270,Stockholm,0180,5567799035,Atleticagymnasiet AB,Enskild,"22,4","1,0","21,4","27,9","64,2",.,"18,8","1,0","402,0","67,5",2018
Bernadottegymnasiet 77176811,77176811,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,8","1,0","19,8","33,5","89,9",.,"18,6",.,.,"74,8",2018
Blackebergs gymnasium 52791537,52791537,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,9","1,0","21,9","57,7","95,2",.,"17,3",.,.,"95,0",2018
Blackebergs gymnasium 85152591,85152591,Stockholm,0180,2120000142,Stockholm,Kommunal,"28,1",.,"28,1","69,5","97,0","3,6","15,8",.,.,"94,0",2018
Blackebergs gymnasium 85819857,85819857,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,3",.,"20,3","56,1","90,5",.,"19,5","0,6","658,3","92,0",2018
Bromma gymnasium 40600798,40600798,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,7","1,0","19,7","46,2","91,4",.,"23,9",.,.,"76,4",2018
Bromma gymnasium 52942981,52942981,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,8","1,0","19,8","71,9","94,9",.,"18,8","1,0","371,0","95,2",2018
Bromma gymnasium 54117171,54117171,Stockholm,0180,2120000142,Stockholm,Kommunal,"18,2",.,"18,2","60,5","92,5",.,"21,3",.,.,"91,7",2018
Campus Manilla Gymnasium,48120273,Stockholm,0180,5568834765,Campus Manilla Utbildning AB,Enskild,"16,5","0,4","16,1","59,0","96,3",.,"15,4","0,3","826,7","96,9",2018
Carlgrenska Waldorfgymnasiet*,33233228,Stockholm,0180,8024530647,Stockholms Fria Waldorfgymnasium,Enskild,"4,6","0,4","4,2","54,6",.,.,"9,5","0,1","400,0","81,0",2018
Cybergymnasiet Stockholm,94167577,Stockholm,0180,5565547964,Cybergymnasiet Stockholm AB,Enskild,"63,9","0,5","63,4","42,8","79,6","1,6","16,9","1,6","671,3","77,6",2018
Dansgymnasiet Stockholm,70404319,Stockholm,0180,5568920218,Vasiliou Education AB,Enskild,"3,5","0,8","2,7","77,8","77,8",.,"20,7",.,.,"18,5",2018
Designgymnasiet Kungsholmen,27023528,Stockholm,0180,5569828451,Hermods Design & Construction College AB,Enskild,"18,3","1,0","17,3","64,1","75,1",.,"16,9","0,4","727,5","86,7",2018
Didaktus Liljeholmen,53903798,Stockholm,0180,5564732856,Didaktus Skolor AB,Enskild,"30,7","1,0","29,7","63,8","82,2",.,"19,4","1,0","577,0","95,5",2018
Distra Gymnasium,85782695,Stockholm,0180,5566064209,Distra Utbildnings Center AB,Enskild,"19,4","1,0","18,4","54,1","58,4",.,"10,7","0,2","980,0","67,4",2018
Djurgymnasiet Stockholm,98815582,Stockholm,0180,5566205455,Animallogos AB,Enskild,"25,2","1,0","24,2","79,9","84,2","4,1","12,2","1,0","294,0","81,6",2018
Drottning Blankas Gymnasieskola Stockholm,97770837,Stockholm,0180,5565668794,Drottning Blankas Gymnasieskola AB,Enskild,"21,7","1,0","20,7","66,2","78,7",.,"17,6","0,4","907,5","75,1",2018
Elektrikergymnasiet,21312503,Stockholm,0180,5566814801,Stockholms El-utbildning AB,Enskild,"9,7","0,2","9,5","10,5","69,5",.,"16,9",.,.,"89,5",2018
Enskede Gårds gymnasium 35541921,35541921,Stockholm,0180,2120000142,Stockholm,Kommunal,"33,4","1,0","32,4","63,0","84,6",.,"9,6","1,0","310,0","100,0",2018
"Enskilda gymnasiet, gy",69650864,Stockholm,0180,8020126531,Enskilda Gymnasiet,Enskild,"19,7","0,5","19,2","47,1","93,7","2,0","14,6",.,.,"93,7",2018
ESS-gymnasiet 59581397,59581397,Stockholm,0180,2120000142,Stockholm,Kommunal,"33,2","1,0","32,3","43,4","96,9","3,1","5,5","2,4","73,8","94,0",2018
ESS-gymnasiet 84286715,84286715,Stockholm,0180,2120000142,Stockholm,Kommunal,"24,7","1,0","23,7","74,6","87,3","21,1","4,6",.,.,"95,8",2018
Framtidsgymnasiet Stockholm,14926020,Stockholm,0180,5564781606,Framtidsgymnasiet i Göteborg Aktiebolag,Enskild,"9,9","0,5","9,4","36,2","42,6",.,"16,2","0,2","760,0","74,5",2018
Franska Skolan/Ecole francaise Gymnasium,41938272,Stockholm,0180,8020061530,Stiftelsen Franska Skolan,Enskild,"22,0","0,4","21,6","52,3","98,0",.,"14,1","1,2","253,3","95,6",2018
Globala gymnasiet 29423248,29423248,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,9","1,0","19,9","67,1","100,0",.,"19,6",.,.,"82,9",2018
Globala gymnasiet 76054399,76054399,Stockholm,0180,2120000142,Stockholm,Kommunal,"14,8",.,"14,8","72,5","93,2",.,"18,4","0,8","340,0","76,6",2018
Gymnasieskolan Futurum,56942970,Stockholm,0180,8020031178,Sociala Missionen,Enskild,"7,4","0,5","6,9","72,6","78,2",.,"8,1",.,.,"78,2",2018
Gymnasieskolan Metapontum,60142020,Stockholm,0180,5566641691,Metapontum AB,Enskild,"3,3","0,1","3,2","49,7","92,4",.,"8,5","0,1","270,0","92,4",2018
Hermods Distansgymnasium,70811222,Stockholm,0180,5560440017,Hermods Aktiebolag,Enskild,"7,8","0,1","7,7","32,2","100,0","1,3","2,7","0,2","105,0","100,0",2018
International IT College of Sweden Stockholm,35084976,Stockholm,0180,5563114445,Edinit AB,Enskild,"16,5","1,0","15,5","38,6","78,8",.,"20,5","0,5","638,0","99,4",2018
International School of the Stockholm Region 25525759,25525759,Stockholm,0180,2120000142,Stockholm,Kommunal,"18,5","0,5","18,0","55,4","56,5",.,"14,4","0,8","322,5","88,0",2018
Internationella Engelska Gymnasiet Södermalm,77632411,Stockholm,0180,5564624368,Internationella Engelska Skolan i Sverige AB,Enskild,"53,2","1,0","52,2","39,6","44,6",.,"13,9","1,0","726,0","74,7",2018
Internationella Hotell- och Restaurangskolan,56653353,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"13,6","1,0","12,6","76,1","82,5",.,"13,5",.,.,"84,5",2018
Internationella Kunskapsgymnasiet,49068301,Stockholm,0180,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"16,3","1,0","15,3","60,8","37,2",.,"17,4",.,.,"58,1",2018
JENSEN Gymnasium Internationella,59898194,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"13,9","1,0","12,9","52,7","71,3","4,6","18,9",.,.,"72,9",2018
JENSEN Gymnasium Norra,38195284,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"27,3","1,0","26,3","33,9","73,7",.,"19,2","0,5","1 008,0","85,1",2018
JENSEN Gymnasium Södra,97510495,Stockholm,0180,5566358759,Jensen Education College AB,Enskild,"31,1","1,0","30,1","54,8","86,9",.,"19,8","0,5","1 190,0","88,5",2018
KLARA Teoretiska Gymnasium Stockholm Norra,89461767,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"16,3","1,0","15,3","79,0","69,3",.,"16,7","0,2","1 280,0","95,4",2018
KLARA Teoretiska Gymnasium Stockholm Södra,94717858,Stockholm,0180,5566303938,Klaragymnasium AB,Enskild,"25,6","1,0","24,6","68,5","81,3","1,6","16,8",.,.,"87,8",2018
KLARA Teoretiska Gymnasium Stockholm Västra,73812226,Stockholm,0180,5565583282,Mikael Elias Gymnasium AB,Enskild,"23,7","1,0","22,7","44,0","82,3",.,"15,2","0,4","860,0","91,2",2018
KLARA Teoretiska Gymnasium Stockholm Östra,17911161,Stockholm,0180,5565286696,Hermods Gymnasium AB,Enskild,"19,5",.,"19,5","37,8","81,0",.,"17,8",.,.,"88,7",2018
"Kristofferskolan, gy*",53760158,Stockholm,0180,8020018720,Stiftelsen Kristofferskolan,Enskild,"17,1","0,4","16,8","62,5",.,.,"9,1",.,.,"97,0",2018
Kulturama gymnasium,78422467,Stockholm,0180,8020060524,Medborgarskolan Stockholmsregionen,Enskild,"41,7","0,9","40,8","54,0","84,6","1,2","12,5","0,6","848,3","85,7",2018
Kulturama Gymnasium Natur,37802196,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"3,2","0,1","3,1","42,6","96,1","1,6","12,3","0,0","1 900,0","91,0",2018
Kungl. Svenska Balettskolan gy 38683336,38683336,Stockholm,0180,2120000142,Stockholm,Kommunal,"13,0","0,5","12,5","86,6","45,4","4,0","3,8",.,.,"80,7",2018
Kungsh gy/Sthlms Musikgy 36288955,36288955,Stockholm,0180,2120000142,Stockholm,Kommunal,"25,0","1,0","24,0","44,5","78,4",.,"17,9","0,6","715,0","88,2",2018
Kungsh gy/Sthlms Musikgy 74812809,74812809,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,3","1,0","18,3","46,2","96,4",.,"17,2","0,8","393,8","99,6",2018
Kungsh gy/Sthlms Musikgy 88839172,88839172,Stockholm,0180,2120000142,Stockholm,Kommunal,"26,7","1,0","25,7","53,4","95,5",.,"20,0","0,6","856,7","98,7",2018
Kungsholmens västra gymnasium,69053034,Stockholm,0180,2120000142,Stockholm,Kommunal,"15,1","1,0","14,1","54,4","94,3",.,"17,0",.,.,"100,0",2018
Kungsholmens Västra Gymnasium 48412612,48412612,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,5","1,0","21,5","55,9","94,0",.,"20,4","1,0","439,0","96,7",2018
Kungsholmens Västra Gymnasium 95618280,95618280,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,7","1,0","19,7","79,7","89,8","5,1","13,0","1,0","257,0","95,9",2018
Kungstensgymnasiet,75075402,Stockholm,0180,8020064096,Folkuniversitetet Stift Kursverksamheten Vid Stockholms Universitet,Enskild,"26,1","1,0","25,1","40,2","85,3",.,"17,3",.,.,"86,3",2018
Kunskapsgymnasiet Globen,26326048,Stockholm,0180,5565661815,Kunskapsskolan i Sverige Aktiebolag,Enskild,"23,8","1,0","22,8","36,4","87,7",.,"18,3","0,3","1 390,0","71,1",2018
Kärrtorps gymnasium 37839488,37839488,Stockholm,0180,2120000142,Stockholm,Kommunal,"35,7","1,0","34,7","52,5","93,2","7,2","11,1","1,0","385,0","95,4",2018
LBS Ljud & Bildskolan Stockholm Södra,46256929,Stockholm,0180,5564851649,Ljud & Bildskolan Lbs AB,Enskild,"20,7","1,0","19,7","56,9","71,6",.,"18,2","0,6","598,3","73,4",2018
Liljeholmens gymnasium 59409052,59409052,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,1","1,0","20,1","92,5","95,0","5,0","6,0","1,0","121,0","85,0",2018
Lilla Akademiens Musikgymn.,83374651,Stockholm,0180,5565510756,Musikskolan Lilla Akademien AB,Enskild,"17,9","0,6","17,3","52,7","51,7","2,3","6,9","0,3","400,0","60,4",2018
"Lycée Francais Saint Louis, gy*",59796774,Stockholm,0180,9020041852,Lycée Francais Saint-Louis,Enskild,"12,6","0,5","12,1","72,5",.,.,"10,4",.,.,"87,6",2018
Magelungens gymnasium Södermalm,24147242,Stockholm,0180,5564891447,Magelungen Utveckling AB,Enskild,"16,7","1,0","15,7","62,6","67,0","6,4","7,6","1,9","62,6","62,9",2018
Midsommarkransens gy 17675502,17675502,Stockholm,0180,2120000142,Stockholm,Kommunal,"23,0","1,0","22,0","60,9","87,3",.,"18,7",.,.,"84,5",2018
Midsommarkransens gy 75600007,75600007,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,6","1,0","18,6","39,8","73,7","5,4","10,1","1,0","187,0","91,7",2018
Nordiska Musikgymnasiet,30762346,Stockholm,0180,5565851507,Nordiska Musikgymnasiet AB,Enskild,"7,2","0,8","6,4","54,7","53,9",.,"6,6",.,.,"89,1",2018
Norra Real 82964090,82964090,Stockholm,0180,2120000142,Stockholm,Kommunal,"30,0","1,0","29,0","55,0","96,7","1,7","20,0","0,5","1 160,0","94,0",2018
Norra Real 88955893,88955893,Stockholm,0180,2120000142,Stockholm,Kommunal,"22,2","1,0","21,2","73,7","95,9","2,4","20,0","0,5","850,0","96,6",2018
NTI Gymnasiet Gärdet,92204274,Stockholm,0180,5565970471,IT Gymnasiet Sverige AB,Enskild,"7,7","1,0","6,7","40,6","72,2",.,"18,5","0,2","615,0","62,4",2018
NTI Gymnasiet Stockholm,15390992,Stockholm,0180,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"49,6","2,0","47,6","48,2","86,1",.,"18,0","1,0","856,0","94,3",2018
NTI Handelsgymnasiet Stockholm,15278518,Stockholm,0180,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"19,5","1,0","18,5","38,0","83,7",.,"19,7","0,1","3 630,0","100,0",2018
NTI Vetenskapsgymnasiet Stockholm,50644850,Stockholm,0180,5561203679,Nordens Teknikerinstitut Aktiebolag (Nti),Enskild,"6,7","1,0","5,7","21,0","82,5",.,"20,5",.,.,"82,5",2018
Odengymnasiet,63943560,Stockholm,0180,5563836757,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu",Enskild,"17,4","1,0","16,4","67,7","63,4","7,3","12,0",.,.,"76,2",2018
P A Fogelströms gymnasium 24650116,24650116,Stockholm,0180,2120000142,Stockholm,Kommunal,"20,2","1,0","19,2","55,8","91,0","5,2","17,8",.,.,"93,6",2018
Plusgymnasiet Stockholm,85516596,Stockholm,0180,5565789129,Plusgymnasiet AB,Enskild,"25,7","1,0","24,7","70,2","65,2",.,"15,2",.,.,"75,6",2018
Praktiska Bromma,31998226,Stockholm,0180,5562575786,Praktiska Sverige AB,Enskild,"7,2","0,5","6,7","45,9","35,3",.,"13,1","0,2","435,0","93,2",2018
Praktiska Liljeholmen,38236800,Stockholm,0180,5562575786,Praktiska Sverige AB,Enskild,"28,8","1,0","27,8","48,6","45,5",.,"13,4","0,6","621,7","68,2",2018
ProCivitas Privata Gymnasium Stockholm,59359012,Stockholm,0180,5566157102,ProCivitas Privata Gymnasium AB,Enskild,"9,7",.,"9,7","58,0","83,7",.,"22,8","0,1","2 210,0","90,2",2018
Påhlmans gymnasium,16784385,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"19,9","0,9","19,1","37,7","91,5","2,1","20,9","0,3","1 326,7","99,0",2018
Realgymnasiet Stockholm,59026584,Stockholm,0180,5565715892,Lärande i Sverige AB,Enskild,"39,3","1,0","38,3","71,0","47,3","2,6","17,5","7,7","86,9","79,8",2018
REFIS Rörentr. friskola Sthlm,79829846,Stockholm,0180,5566285994,REFIS Rörentreprenörernas Friskola i Stockholm A,Enskild,"11,8","1,0","10,8","30,2","62,8",.,"11,2",.,.,"93,0",2018
"RGRH Stockholm, Riksgymnasium  för rörelsehindrade elever 89963319",89963319,Stockholm,0180,2120000142,Stockholm,Kommunal,"9,3",.,"9,3","62,2","89,2","10,8","2,4",.,.,"100,0",2018
Sjölins Gymnasium Kungsholmen,87844327,Stockholm,0180,5563758399,Sjölins Gymnasium AB,Enskild,"9,4","1,0","8,4","33,9","56,0",.,"18,5",.,.,"72,6",2018
Sjölins gymnasium Södermalm,24339566,Stockholm,0180,5563758399,Sjölins Gymnasium AB,Enskild,"30,7","1,0","29,7","57,3","89,9","2,7","21,0","0,3","2 080,0","82,3",2018
Sjömansskolan,20061769,Stockholm,0180,5565662409,Sjömansskolan Stockholm AB,Enskild,"5,1","0,2","4,9","36,7","59,2",.,"10,2","0,0","5 000,0","95,9",2018
Skärholmens gymnasium 91478173,91478173,Stockholm,0180,2120000142,Stockholm,Kommunal,"14,7","0,1","14,6","66,1","69,2","3,4","12,0","0,7","250,0","93,8",2018
Snitz Gymnasium,95154882,Stockholm,0180,5565042255,PPS Power Planning System Aktiebolag,Enskild,"22,6","0,3","22,3","34,1","77,6",.,"8,7",.,.,"78,9",2018
Sofiaängens skola gy,25074310,Stockholm,0180,5565980942,Sofiaängen AB,Enskild,"3,4","0,4","3,0","47,2","93,4",.,"5,6",.,.,"89,1",2018
Spånga Gymnasium 52333875,52333875,Stockholm,0180,2120000142,Stockholm,Kommunal,"32,8","0,9","31,9","64,3","91,6","3,1","15,6","1,9","262,1","85,6",2018
S:t Eriks gymnasium 65666808,65666808,Stockholm,0180,2120000142,Stockholm,Kommunal,"74,3","1,0","73,3","53,6","88,4","4,9","14,1","2,0","518,5","90,9",2018
Sthlm hotell & restaurangsk 24397215,24397215,Stockholm,0180,2120000142,Stockholm,Kommunal,"19,0","0,8","18,2","47,3","100,0","5,5","13,0","1,0","249,5","97,8",2018
Sthlm hotell & restaurangsk 30677562,30677562,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,0","0,9","20,1","56,4","95,0","5,0","15,2",.,.,"85,0",2018
Sthlm Transp&Fordon 85054102,85054102,Stockholm,0180,2120000142,Stockholm,Kommunal,"11,0","1,0","10,0","10,0","40,0",.,"14,8","0,1","1 480,0","30,0",2018
Sthlm Transp&Fordon 87274273,87274273,Stockholm,0180,2120000142,Stockholm,Kommunal,"6,8","1,0","5,8","17,2","67,2",.,"11,0","0,1","640,0","67,2",2018
Stift. Sthlm Intern. School gy*,89693952,Stockholm,0180,8024264775,Stiftelsen Stockholm International School,Enskild,"11,9","1,0","10,9","40,4",.,.,"13,8","1,0","150,0","86,2",2018
"Stiftelsen KFUM Söder Fryshuset, Fryshusets Gymnasium",24759907,Stockholm,0180,8020111582,Stiftelsen Fryshuset,Enskild,"67,7","1,0","66,7","51,6","78,9","1,2","13,5",.,.,"89,6",2018
"Stockholm Science & Innovation School 78433202, SSIS",78433202,Stockholm,0180,2120000142,Stockholm,Kommunal,"17,5","1,0","16,5","41,4","86,9","3,9","20,0",.,.,"90,9",2018
Stockholms byggtekniska gymnasium 41631104,41631104,Stockholm,0180,2120000142,Stockholm,Kommunal,"15,3",.,"15,3","32,7","100,0","0,1","9,9","0,9","175,6","100,0",2018
Stockholms Estetiska Gymnasium,35366805,Stockholm,0180,7696029995,Stockholms Estetiska Gymnasium Ek. För.,Enskild,"25,4","0,9","24,5","60,9","73,8","3,6","9,3",.,.,"83,5",2018
Stockholms Idrottsgymnasium,31315191,Stockholm,0180,5567379226,Stockholms Idrottsgymnasium AB,Enskild,"19,1","1,0","18,1","34,1","72,4",.,"19,8","0,6","596,7","83,4",2018
Stockholms Tillskärarakademis Gymnasium,80357110,Stockholm,0180,5565684965,Medborgarskolans Friskolor i Stockholm AB,Enskild,"2,9","0,1","2,8","91,3","100,0","1,8","8,7","0,1","480,0","87,0",2018
Södra Latins gymnasium 42775003,42775003,Stockholm,0180,2120000142,Stockholm,Kommunal,"24,7","1,0","23,7","58,2","94,4",.,"18,6",.,.,"88,9",2018
Södra Latins gymnasium 56670842,56670842,Stockholm,0180,2120000142,Stockholm,Kommunal,"21,4","1,0","20,4","67,2","88,2","4,9","13,9","2,3","123,5","92,2",2018
Södra Latins gymnasium 89370947,89370947,Stockholm,0180,2120000142,Stockholm,Kommunal,"36,9","0,4","36,5","43,5","79,5",.,"10,6",.,.,"85,5",2018
Teknik & Service Gymnasiet,18451445,Stockholm,0180,5568879018,Ludus AB,Enskild,"8,9","1,0","7,9","40,8","85,4",.,"12,4",.,.,"93,6",2018
Tensta gymnasium 42985608,42985608,Stockholm,0180,2120000142,Stockholm,Kommunal,"10,1","1,0","9,1","69,2","94,5",.,"12,3","0,6","186,7","94,5",2018
Thoren Business School Stockholm,48555205,Stockholm,0180,5566139290,Thorengruppen AB,Enskild,"35,4","1,0","34,4","42,6","76,0",.,"22,6","1,0","776,0","48,3",2018
Thoren Innovation School Stockholm,31313926,Stockholm,0180,5568902653,Thoren Innovation School AB,Enskild,"10,1","1,0","9,1","48,4","45,6",.,"11,0","0,4","250,0","23,6",2018
Thorildsplans gymnasium 30312720,30312720,Stockholm,0180,2120000142,Stockholm,Kommunal,"24,7","1,0","23,7","40,6","91,5",.,"17,0","2,8","143,6","95,8",2018
Thorildsplans gymnasium 32116280,32116280,Stockholm,0180,2120000142,Stockholm,Kommunal,"25,2",.,"25,2","47,4","96,8",.,"11,4",.,.,"91,5",2018
Thorildsplans gymnasium 57143976,57143976,Stockholm,0180,2120000142,Stockholm,Kommunal,"23,0","1,0","22,0","38,5","86,3",.,"19,4",.,.,"88,6",2018
Thorildsplans gymnasium 93367005,93367005,Stockholm,0180,2120000142,Stockholm,Kommunal,"28,1","1,0","27,1","37,9","86,0","9,2","13,8",.,.,"85,2",2018
Tyska skolan*,53175499,Stockholm,0180,8020056530,Tyska Skolföreningen,Enskild,"17,2","0,8","16,4","36,7",.,.,"7,3",.,.,"31,7",2018
Viktor Rydberg gy. Jarlaplan,64388538,Stockholm,0180,8120005650,Stiftelsen Viktor Rydbergs Skola,Enskild,"35,6","1,0","34,6","69,9","94,2","3,5","15,6","0,3","2 152,0","100,0",2018
