skolverket_kommunnamn,skolverket_skolnamn,school_unit,huvudman,skolverket_huvudman_namn,skolverket_helttj_larare_tcv105,skolverket_helttj_larare_leg_tcv105,skolverket_and_helttj_larare_leg_tcv105,skolverket_helttj_forstelarare_tcv105,skolverket_ant_larare_tcv105,skolverket_ant_larare_pedex_tcv105,skolverket_and_larare_pedex_tcv105,skolverket_ant_behoriga_tcv105,skolverket_and_behoriga_tcv105,skolverket_ant_forstelarare_tcv105,year
Uppsala,Yrkesgymnasiet Uppsala,49872493,Enskild,Thorengruppen AB,"4,7","3,3","71,6","1,0",5,4,"80,0",4,"80,0",1,2017
Uppsala,Yrkesplugget Uppsala,39147056,Enskild,Yrkesplugget i Sverige AB,"5,2","4,9","94,2","1,0",6,5,"83,3",6,"100,0",1,2017
Uppvidinge,Uppvidinge gymnasieskola,11953769,Kommunal,Uppvidinge,"4,9","2,5","51,4","0,2",12,8,"66,7",5,"41,7",1,2017
Vadstena,Vadstenagymnasiet,28646435,Kommunal,Vadstena,"5,9","3,8","65,5","0,8",7,6,"85,7",5,"71,4",1,2017
Vaggeryd,Fenix kunskapscentrum/gymn,50393060,Kommunal,Vaggeryd,"13,4","11,0","82,3","3,0",24,21,"87,5",18,"75,0",3,2017
Vallentuna,Vallentuna gymnasium,85788659,Kommunal,Vallentuna,"13,5","10,5","77,4","3,0",18,15,"83,3",15,"83,3",3,2017
Vara,Lagmansgymnasiet,59521477,Kommunal,Vara,"14,9","13,3","89,3","3,0",22,16,"72,7",16,"72,7",3,2017
Varberg,Drottning Blankas Gymn. Varberg,92442684,Enskild,Drottning Blankas Gymnasieskola AB,"11,8","10,1","85,6","2,0",14,12,"85,7",11,"78,6",2,2017
Varberg,LBS Ljud & Bildskolan Varberg,66095163,Enskild,Ljud & Bildskolan Lbs AB,"5,2","2,0","38,0","2,0",7,4,"57,1",3,"42,9",2,2017
Varberg,Munkagårdsgymnasiet,38544187,Landsting,Hallands Läns Landsting,"12,5","10,6","84,8","2,8",14,13,"92,9",12,"85,7",3,2017
Varberg,Peder Skrivares skola Enhet 1,54599691,Kommunal,Varberg,"23,4","22,4","95,4","4,9",30,29,"96,7",29,"96,7",5,2017
Varberg,Peder Skrivares skola Enhet 2,54004368,Kommunal,Varberg,"40,4","36,8","91,3","8,6",49,45,"91,8",43,"87,8",9,2017
Varberg,Peder Skrivares skola Enhet 3,54467211,Kommunal,Varberg,"11,2","7,6","68,3","1,8",13,12,"92,3",10,"76,9",2,2017
Varberg,Sveriges Ridgymnasium Varberg,23517683,Enskild,Sveriges Ridgymnasium AB,"3,6","2,6","72,7",.,4,3,"75,0",3,"75,0",.,2017
Vellinge,Sundsgymnasiet,31975673,Kommunal,Vellinge,"40,5","38,7","95,5","10,0",59,56,"94,9",55,"93,2",11,2017
Vetlanda,Njudungsgymnasiet 2,82251333,Kommunal,Vetlanda,"11,6","10,5","91,1","0,6",28,25,"89,3",25,"89,3",1,2017
Vetlanda,Njudungsgymnasiet 3,99864908,Kommunal,Vetlanda,"13,4","12,2","91,2","1,4",36,33,"91,7",30,"83,3",2,2017
Vetlanda,Njudungsgymnasiet 4,27106031,Kommunal,Vetlanda,"10,0","8,3","83,6","1,6",29,27,"93,1",25,"86,2",3,2017
Vetlanda,Njudungsgymnasiet 5,59463950,Kommunal,Vetlanda,"12,2","9,3","76,8","4,2",39,36,"92,3",24,"61,5",6,2017
Vilhelmina,Malgomajskolan,63931325,Kommunal,Vilhelmina,"23,1","17,8","77,1","3,0",27,25,"92,6",23,"85,2",3,2017
Vimmerby,Vimmerby gymnasium 2,57391913,Kommunal,Vimmerby,"16,3","13,5","82,8","3,6",21,14,"66,7",15,"71,4",4,2017
Vimmerby,Vimmerby gymnasium 3,75374280,Kommunal,Vimmerby,"6,4","5,4","84,4","1,0",8,5,"62,5",6,"75,0",1,2017
Vingåker,Dammsdal gymnasieskola,12807435,Landsting,Södermanlands Läns Landsting,"4,3","1,7","38,6",.,10,10,"100,0",5,"50,0",.,2017
Vårgårda,Sundlergymnasiet,46148350,Kommunal,Vårgårda,"15,9","14,8","92,8","3,7",22,22,"100,0",19,"86,4",4,2017
Vänersborg,"Fridagymnasiet, Vänersborg",74919147,Enskild,Fridaskolorna AB,"13,6","11,0","80,9","2,6",17,16,"94,1",14,"82,4",3,2017
Vännäs,"Liljaskolan, sektor A",90240730,Kommunal,Vännäs,"4,1","2,8","69,1","1,0",5,4,"80,0",5,"100,0",1,2017
Vännäs,"Liljaskolan, sektor B",84908877,Kommunal,Vännäs,"8,7","8,7","100,0","2,6",12,12,"100,0",12,"100,0",3,2017
Vännäs,"Liljaskolan, sektor C",78389879,Kommunal,Vännäs,"12,3","7,0","56,9","1,9",16,11,"68,8",10,"62,5",4,2017
Värmdö,"Gustavsbergs gymnasium ,G2,",24277564,Kommunal,Värmdö,"11,5","11,0","95,5","3,5",18,18,"100,0",17,"94,4",4,2017
Värmdö,Mälardalens Ridgymnasium Gustavsberg,88956420,Enskild,Mälardalens Ridgymnasium AB,"2,6","0,0","0,0",.,4,2,"50,0",0,"0,0",.,2017
Värmdö,Värmdö gymnasium,44412461,Kommunal,Värmdö,"62,8","61,7","98,2","13,4",79,76,"96,2",78,"98,7",14,2017
Värmdö,Värmdö Tekniska gymnasieskola,34002355,Enskild,"Värmdö Tekniska Utbildningar Aktiebolag, Vtu","7,7","4,4","57,3","2,8",11,11,"100,0",8,"72,7",3,2017
Värnamo,Finnvedens Gymnasium 1,16577552,Kommunal,Värnamo,"3,1","1,9","61,5","1,2",5,5,"100,0",3,"60,0",2,2017
Värnamo,Finnvedens Gymnasium 2,36355200,Kommunal,Värnamo,"20,2","17,7","87,8","4,4",62,55,"88,7",48,"77,4",8,2017
Värnamo,Finnvedens Gymnasium 3,96920524,Kommunal,Värnamo,"11,5","9,8","86,0","1,5",49,43,"87,8",34,"69,4",6,2017
Värnamo,Finnvedens Gymnasium 4,18217765,Kommunal,Värnamo,"24,6","21,9","88,9","4,2",58,52,"89,7",45,"77,6",7,2017
Värnamo,Lichron Teknikgymnasium Värnamo,60919765,Enskild,Lichron Teknik AB,"1,5","1,0","68,0",.,6,5,"83,3",5,"83,3",.,2017
"Västerbergslagens Utbildningsförbund,Vbu",VBU Högbergsskolan 1,11102578,Kommunal,"Västerbergslagens Utbildningsförbund,Vbu","21,2","18,6","87,7","1,9",36,33,"91,7",32,"88,9",3,2017
"Västerbergslagens Utbildningsförbund,Vbu",VBU Högbergsskolan 2,69306209,Kommunal,"Västerbergslagens Utbildningsförbund,Vbu","13,3","11,8","89,1","2,9",18,15,"83,3",15,"83,3",3,2017
"Västerbergslagens Utbildningsförbund,Vbu",VBU Malmen,92651253,Kommunal,"Västerbergslagens Utbildningsförbund,Vbu","2,9","2,5","86,1",.,6,4,"66,7",5,"83,3",.,2017
"Västerbergslagens Utbildningsförbund,Vbu",VBU Smeden,12496135,Kommunal,"Västerbergslagens Utbildningsförbund,Vbu","3,2","2,0","63,0","0,7",10,5,"50,0",5,"50,0",1,2017
Västerdalarnas Utbildningsförbund,Malung-Sälens gymnasieskola,68381790,Kommunal,Västerdalarnas Utbildningsförbund,"34,3","12,0","34,8","1,4",48,17,"35,4",18,"37,5",2,2017
Västerdalarnas Utbildningsförbund,Vansbro utbildningscenter gy.,95340745,Kommunal,Västerdalarnas Utbildningsförbund,"13,2","7,3","55,4","2,0",19,14,"73,7",12,"63,2",2,2017
Västervik,Gamlebygymnasiet,14677676,Enskild,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,"4,8","2,8","58,7","2,6",7,6,"85,7",4,"57,1",3,2017
Västervik,Västerviks gymnasium Ro 1,96152872,Kommunal,Västervik,"4,7","4,3","91,2","1,5",17,16,"94,1",15,"88,2",3,2017
Västervik,Västerviks gymnasium Ro 2,77835341,Kommunal,Västervik,"3,8","3,0","80,3","0,2",12,11,"91,7",10,"83,3",1,2017
Västervik,Västerviks gymnasium Ro 3,70803636,Kommunal,Västervik,"18,3","15,9","86,9","5,6",35,33,"94,3",31,"88,6",7,2017
Västervik,Västerviks gymnasium Ro 4,44041939,Kommunal,Västervik,"0,7","0,7","100,0",.,3,3,"100,0",3,"100,0",.,2017
Västervik,Västerviks gymnasium RO5,49576295,Kommunal,Västervik,"15,5","14,4","92,7","1,2",30,30,"100,0",26,"86,7",3,2017
Västerås,ABB Industrigymnasium Västerås,66028861,Enskild,Industritekniska Gymnasiet Bergslagen AB,"13,5","12,3","91,4","2,5",19,19,"100,0",17,"89,5",3,2017
Västerås,Carlforsska gymnasiet Ekonomi/Handel,23797825,Kommunal,Västerås,"11,2","8,8","79,2","4,0",13,11,"84,6",11,"84,6",4,2017
Västerås,Carlforsska gymnasiet ES,45293715,Kommunal,Västerås,"8,8","8,8","100,0","2,5",11,11,"100,0",11,"100,0",3,2017
Västerås,Carlforsska gymnasiet HV,44738639,Kommunal,Västerås,"0,4","0,4","100,0","1,0",1,1,"100,0",1,"100,0",1,2017
Västerås,Carlforsska gymnasiet Samhäll/Vård och omsorg,77712952,Kommunal,Västerås,"15,3","13,6","88,5","6,0",21,19,"90,5",19,"90,5",7,2017
Västerås,Edströmska,92009807,Kommunal,Västerås,"11,0","7,6","68,9","3,9",14,12,"85,7",11,"78,6",4,2017
Västerås,Grillska Gymnasiet Västerås,10433896,Enskild,Stadsmissionens Skolstiftelse,"14,2","11,8","83,5","3,9",23,20,"87,0",20,"87,0",4,2017
Västerås,Hahrska gymnasiet,10342448,Kommunal,Västerås,"7,2","4,9","68,5","3,0",10,7,"70,0",7,"70,0",3,2017
Västerås,IT-Gymnasiet Västerås,43154449,Enskild,IT Gymnasiet Sverige AB,"7,2","5,1","70,2","2,0",12,9,"75,0",7,"58,3",2,2017
Västerås,JENSEN Gymnasium Västerås,49170638,Enskild,Jensen Education College AB,"8,3","5,7","68,3",.,10,8,"80,0",6,"60,0",.,2017
Västerås,Kopparlundsgymnasiet,46379730,Enskild,Västerås Entreprenörsgymnasium,"10,8","7,6","70,7","2,0",16,11,"68,8",11,"68,8",2,2017
Västerås,Kunskapsgymnasiet Västerås,25379974,Enskild,Kunskapsskolan i Sverige Aktiebolag,"10,8","6,8","63,1","1,8",13,11,"84,6",10,"76,9",2,2017
Västerås,Praktiska Västerås,96194948,Enskild,Praktiska Sverige AB,"5,2","4,6","88,5","1,0",6,4,"66,7",6,"100,0",1,2017
Västerås,Realgymnasiet  Västerås,25955541,Enskild,Lärande i Sverige AB,"5,5","4,2","75,9",.,7,7,"100,0",6,"85,7",.,2017
Västerås,Rudbeckianska gymnasiet,88025221,Kommunal,Västerås,"66,8","64,9","97,2","16,9",82,81,"98,8",82,"100,0",18,2017
Västerås,Thoren Business School Västerås,18042101,Enskild,Thorengruppen AB,"15,4","7,6","49,2","2,0",18,13,"72,2",9,"50,0",2,2017
Västerås,Tranellska gymnasiet,14799321,Kommunal,Västerås,"4,3","4,3","100,0",.,8,8,"100,0",8,"100,0",.,2017
Västerås,Västerås Citygymnasium,56041699,Enskild,Västerås Citygymnasium AB,"13,8","6,7","48,3","1,5",21,16,"76,2",11,"52,4",2,2017
Västerås,Västerås Idrottsgymnasium,45111086,Enskild,Västerås Idrottsgymnasium AB,"5,1","2,3","44,6","1,0",6,3,"50,0",3,"50,0",1,2017
Västerås,Widenska gymnasiet,70955448,Kommunal,Västerås,"29,1","22,7","78,1","8,0",38,35,"92,1",33,"86,8",8,2017
Västerås,Wijkmanska gymnasiet,68824244,Kommunal,Västerås,"14,3","10,1","70,9","5,7",17,16,"94,1",15,"88,2",6,2017
Västerås,Yrkesgymnasiet Västerås,90685868,Enskild,Thorengruppen AB,"6,0","3,0","50,0","2,0",6,4,"66,7",3,"50,0",2,2017
Växjö,Ingelstadgymnasiet,24501884,Enskild,Hushållningssällskapet Kalmar-Kronoberg-Blekinge,"7,5","5,5","72,7","1,0",9,8,"88,9",7,"77,8",1,2017
Växjö,Katedralskolan 1,46707989,Kommunal,Växjö,"18,6","17,4","93,3","1,6",54,50,"92,6",51,"94,4",5,2017
Växjö,Katedralskolan 2,46986216,Kommunal,Växjö,"13,5","12,6","93,5","0,5",54,50,"92,6",44,"81,5",2,2017
Växjö,Katedralskolan 3,67924816,Kommunal,Växjö,"17,2","16,3","94,5","3,5",51,47,"92,2",46,"90,2",5,2017
Växjö,Katedralskolan 4,92805465,Kommunal,Växjö,"22,4","20,8","92,5","3,3",58,55,"94,8",54,"93,1",6,2017
Växjö,Kungsmadskolan 1,56084099,Kommunal,Växjö,"13,6","12,6","92,6","2,3",20,19,"95,0",19,"95,0",3,2017
Växjö,Kungsmadskolan 2,80711021,Kommunal,Växjö,"5,9","5,6","95,8","2,7",7,7,"100,0",7,"100,0",3,2017
Växjö,Kungsmadskolan 3,54927401,Kommunal,Växjö,"0,0","0,0","100,0",.,1,1,"100,0",1,"100,0",.,2017
Växjö,Kungsmadskolan 5,17648596,Kommunal,Växjö,"4,6","4,6","100,0","1,0",5,5,"100,0",5,"100,0",1,2017
Växjö,Kungsmadskolan 6,16720048,Kommunal,Växjö,"3,9","3,9","100,0","2,0",7,7,"100,0",7,"100,0",2,2017
Växjö,Kungsmadskolan 7,13960635,Kommunal,Växjö,"6,8","6,0","88,8","0,7",14,12,"85,7",12,"85,7",1,2017
Växjö,LBS Ljud & Bildskolan Växjö,17083056,Enskild,Ljud & Bildskolan Lbs AB,"2,3","1,0","43,1",.,3,2,"66,7",1,"33,3",.,2017
Växjö,Praktiska Växjö,39341381,Enskild,Praktiska Sverige AB,"6,5","2,5","38,4","1,0",8,7,"87,5",3,"37,5",1,2017
Växjö,ProCivitas Privata Gymnasium. Växjö,61176909,Enskild,ProCivitas Privata Gymnasium AB,"15,1","13,2","87,4","3,8",21,18,"85,7",18,"85,7",5,2017
Växjö,Skanskagymnasiet,43479922,Enskild,Skanskaskolan i Växjö AB,"5,5","4,8","88,1","2,0",11,10,"90,9",8,"72,7",2,2017
Växjö,Teknikum 1,60088179,Kommunal,Växjö,"11,3","7,8","69,0","4,0",12,10,"83,3",8,"66,7",4,2017
Växjö,Teknikum 2,28391147,Kommunal,Växjö,"15,6","13,7","87,5","4,0",18,16,"88,9",15,"83,3",4,2017
Växjö,Växjö Fria Fordongymnasium,29209307,Enskild,VFG Utbildning AB,"5,0","3,1","62,2","0,6",7,7,"100,0",5,"71,4",1,2017
Växjö,Växjö Fria Gymnasium,21778322,Enskild,Växjö Fria Gymnasium AB,"19,4","14,1","72,7","0,9",25,20,"80,0",21,"84,0",1,2017
Ystad,Fria Läroverken i Ystad,31380193,Enskild,Gymnasieskolor i Syd AB,"2,8","1,6","57,0","1,0",6,3,"50,0",2,"33,3",1,2017
Ystad,Praktiska Ystad,90290154,Enskild,Praktiska Sverige AB,"4,7","3,0","63,8",.,8,3,"37,5",5,"62,5",.,2017
Ystad,"Ystad Gymnasium, område 1",25847233,Kommunal,Ystad,"11,6","9,4","81,0","4,4",31,28,"90,3",27,"87,1",6,2017
Ystad,"Ystad Gymnasium, område 2",62612992,Kommunal,Ystad,"24,3","21,8","89,5","2,7",49,47,"95,9",44,"89,8",5,2017
Ystad,"Ystad Gymnasium, område 3",85485803,Kommunal,Ystad,"16,4","14,9","91,1","2,6",33,31,"93,9",30,"90,9",3,2017
Ystad,"Ystad Gymnasium, område 5",92816527,Kommunal,Ystad,"13,3","12,2","91,8","2,0",22,21,"95,5",19,"86,4",2,2017
Åmål,Karlbergsgymnasiet 1,16848652,Kommunal,Åmål,"7,3","6,9","94,5","1,0",10,10,"100,0",9,"90,0",1,2017
Åmål,Karlbergsgymnasiet 2,88429477,Kommunal,Åmål,"20,3","17,2","84,4","0,9",23,22,"95,7",21,"91,3",1,2017
Åmål,Karlbergsgymnasiet 3,94975733,Kommunal,Åmål,"13,3","11,9","89,5",.,15,14,"93,3",14,"93,3",.,2017
Ånge,Bobergsgymnasiet,56802300,Kommunal,Ånge,"7,4","6,6","89,0","1,0",13,10,"76,9",10,"76,9",1,2017
Årjäng,Årjängs gymnasieskola,77379848,Kommunal,Årjäng,"3,1","1,3","43,1","0,2",9,7,"77,8",7,"77,8",1,2017
Åstorp,Vuxenutbildningscentrum IV,29535640,Kommunal,Åstorp,"1,3","0,1","10,2",.,2,1,"50,0",1,"50,0",.,2017
Åtvidaberg,Bildningscentrum Facetten 2,13981977,Kommunal,Åtvidaberg,"5,4","4,6","85,8","0,8",11,9,"81,8",8,"72,7",1,2017
Åtvidaberg,Bildningscentrum Facetten 3,24538846,Kommunal,Åtvidaberg,"5,0","4,7","94,0","1,0",7,6,"85,7",6,"85,7",1,2017
Åtvidaberg,Bildningscentrum Facetten 4,36886750,Kommunal,Åtvidaberg,"2,7","1,3","46,7","1,0",4,3,"75,0",2,"50,0",1,2017
Älmhult,Haganässkolan 1,67422309,Kommunal,Älmhult,"4,7","3,7","78,1","0,3",26,22,"84,6",18,"69,2",2,2017
Älmhult,Haganässkolan2,67058407,Kommunal,Älmhult,"18,4","12,6","68,6",.,35,26,"74,3",23,"65,7",.,2017
Älvdalen,Älvdalens Utbildningscentrum,34421265,Enskild,Älvdalens Utbildningscentrum AB,"9,2","4,7","51,6","1,5",11,8,"72,7",7,"63,6",2,2017
Älvkarleby,Gymnasieutb. Älvkarleby komvux,49279427,Kommunal,Älvkarleby,"2,8","0,0","0,0",.,3,3,"100,0",0,"0,0",.,2017
Älvsbyn,Älvsbyns gymnasium,15791044,Kommunal,Älvsbyn,"25,1","16,3","65,2","2,6",31,26,"83,9",21,"67,7",3,2017
Ängelholm,Ängelholms gymnasieskola Ro 1,55010709,Kommunal,Ängelholm,"16,1","7,0","43,3","0,5",25,21,"84,0",14,"56,0",1,2017
Ängelholm,Ängelholms gymnasieskola Ro 2,65392939,Kommunal,Ängelholm,"20,1","15,6","77,6","3,7",49,44,"89,8",41,"83,7",6,2017
Ängelholm,Ängelholms gymnasieskola Ro 3,98696836,Kommunal,Ängelholm,"16,4","14,3","87,4","0,8",45,42,"93,3",39,"86,7",5,2017
Ängelholm,Ängelholms gymnasieskola Ro 4,82160887,Kommunal,Ängelholm,"6,8","5,7","83,0","1,0",19,16,"84,2",16,"84,2",1,2017
Ängelholm,Ängelholms gymnasieskola Ro 5,23175129,Kommunal,Ängelholm,"2,3","1,8","77,6","0,1",14,12,"85,7",11,"78,6",2,2017
Ängelholm,Ängelholms gymnasieskola Ro 6,64908550,Kommunal,Ängelholm,"9,9","8,8","89,3","2,6",31,30,"96,8",30,"96,8",5,2017
Öckerö,Öckerö Seglande gymnasieskola,77358716,Kommunal,Öckerö,"20,1","19,6","97,5","3,7",24,24,"100,0",24,"100,0",4,2017
Örebro,Grillska Gymnasiet Örebro,49739986,Enskild,Stadsmissionens Skolstiftelse,"14,3","11,2","78,3","3,8",18,16,"88,9",15,"83,3",5,2017
Örebro,IT-Gymnasiet Örebro,29225010,Enskild,IT Gymnasiet Sverige AB,"6,1","5,6","91,3","0,7",9,8,"88,9",8,"88,9",1,2017
Örebro,JENSEN Gymnasium Örebro,92192566,Enskild,Jensen Education College AB,"10,3","6,3","61,0","2,0",15,7,"46,7",9,"60,0",2,2017
Örebro,Karolinska gymnasiet,56886667,Kommunal,Örebro,"62,1","57,8","93,1","11,2",82,78,"95,1",76,"92,7",12,2017
Örebro,Kvinnerstagymnasiet,33249781,Kommunal,Örebro,"9,2","7,3","79,9","1,0",13,11,"84,6",10,"76,9",1,2017
Örebro,Plusgymnasiet i Örebro,64648566,Enskild,Plusgymnasiet AB,"9,3","6,6","71,4","3,0",14,12,"85,7",10,"71,4",3,2017
Örebro,Praktiska Örebro,18691102,Enskild,Praktiska Sverige AB,"5,8","2,1","35,5","1,0",7,5,"71,4",3,"42,9",1,2017
Örebro,Proffsgymnasiet,70302356,Enskild,Fordonsutbildningar i Örebro Aktiebolag,"2,0","1,1","52,5",.,2,1,"50,0",2,"100,0",.,2017
Örebro,Rudbecksgymnasiet,65421426,Kommunal,Örebro,"54,6","50,6","92,7","11,9",66,64,"97,0",62,"93,9",14,2017
Örebro,Rudbecksgymnasiet RGD-RGH,62394916,Kommunal,Örebro,"9,9","7,7","78,0","1,5",16,14,"87,5",13,"81,3",2,2017
Örebro,Rytmus Örebro,67908927,Enskild,Rytmus AB,"8,9","8,6","96,6","0,9",11,11,"100,0",11,"100,0",1,2017
Örebro,Thoren Business School Örebro,72071234,Enskild,Thorengruppen AB,"21,6","16,9","78,4","6,0",23,19,"82,6",18,"78,3",6,2017
Örebro,Tullängsgymnasiet,24349146,Kommunal,Örebro,"32,2","26,7","82,8","10,0",42,40,"95,2",36,"85,7",10,2017
Örebro,Tullängsgymnasiet RGD-RGH,83605345,Kommunal,Örebro,"9,6","7,3","75,9","3,0",13,12,"92,3",11,"84,6",4,2017
Örebro,Virginska gymnasiet,15933512,Kommunal,Örebro,"45,9","38,8","84,7","10,5",58,52,"89,7",51,"87,9",11,2017
Örebro,Virginska gymnasiet RGD-RGH,12198363,Kommunal,Örebro,"11,7","8,5","72,5","1,0",14,14,"100,0",11,"78,6",1,2017
Örebro,Yrkesgymnasiet Örebro,47692481,Enskild,Thorengruppen AB,"4,6","3,4","75,3","3,0",5,5,"100,0",5,"100,0",4,2017
Örkelljunga,"Örkelljunga Utb.centrum, gy.",64693272,Kommunal,Örkelljunga,"11,0","10,0","90,8","2,0",19,14,"73,7",15,"78,9",2,2017
Örnsköldsvik,Hampnäs gymnasium,18072172,Enskild,Impius Vård och Utbildning AB,"8,4","6,2","74,4",.,11,11,"100,0",8,"72,7",.,2017
Örnsköldsvik,"Mikael Elias Gymnasium, Örnsköldsvik",65833454,Enskild,Mikael Elias Gymnasium AB,"8,0","6,0","74,4","1,9",12,10,"83,3",9,"75,0",2,2017
Örnsköldsvik,Praktiska Örnsköldsvik,85188855,Enskild,Praktiska Sverige AB,"3,3","1,5","45,5","1,0",5,2,"40,0",2,"40,0",1,2017
Örnsköldsvik,Örnsköldsviks Gymnasium Alfa 1,11341077,Kommunal,Örnsköldsvik,"8,1","7,3","90,0","1,0",11,10,"90,9",9,"81,8",1,2017
Örnsköldsvik,Örnsköldsviks Gymnasium Beta,39528347,Kommunal,Örnsköldsvik,"3,1","3,0","97,1","0,4",18,18,"100,0",17,"94,4",2,2017
Örnsköldsvik,Örnsköldsviks Gymnasium Delta,34988313,Kommunal,Örnsköldsvik,"18,6","15,2","81,8",.,32,30,"93,8",27,"84,4",.,2017
Örnsköldsvik,Örnsköldsviks Gymnasium Gamma,85473846,Kommunal,Örnsköldsvik,"8,2","7,9","95,7",.,23,22,"95,7",21,"91,3",.,2017
Örnsköldsvik,Örnsköldsviks Gymnasium Kappa,29744774,Kommunal,Örnsköldsvik,"0,7","0,7","97,3",.,14,14,"100,0",13,"92,9",.,2017
Örnsköldsvik,Örnsköldsviks Gymnasium Lambda,89690587,Kommunal,Örnsköldsvik,"5,6","5,4","95,6","0,9",12,12,"100,0",12,"100,0",1,2017
Örnsköldsvik,Örnsköldsviks Gymnasium Omega,28045567,Kommunal,Örnsköldsvik,"23,8","22,3","93,8","7,9",39,35,"89,7",36,"92,3",9,2017
Örnsköldsvik,Örnsköldsviks Gymnasium Sigma,20768651,Kommunal,Örnsköldsvik,"12,3","12,2","98,7","1,2",34,33,"97,1",33,"97,1",2,2017
Östersund,"Storsjögymnasiet, Östersund",80785976,Enskild,Honesta Skolutveckling AB,"13,8","12,8","92,5","1,8",22,19,"86,4",18,"81,8",2,2017
Östersund,Östersunds Gymnasieskola,47559319,Enskild,Östersunds gymnasieskola AB,"8,0","4,6","56,7","2,0",15,8,"53,3",7,"46,7",2,2017
Österåker,IT-Gymnasiet Åkersberga,21532545,Enskild,IT Gymnasiet Sverige AB,"0,8","0,4","53,3",.,2,1,"50,0",1,"50,0",.,2017
Österåker,Skärgårdsgymnasiet,56187883,Enskild,Au Claves AB,"14,5","9,8","67,1","4,0",17,14,"82,4",12,"70,6",4,2017
Österåker,Österåkers gymnasium,20752831,Kommunal,Österåker,"23,7","20,7","87,7","4,4",36,33,"91,7",33,"91,7",5,2017
Östhammar,Bruksgymnasiet/Gimo utb.centr.,51023367,Kommunal,Östhammar,"14,4","13,6","94,4","2,3",26,23,"88,5",23,"88,5",3,2017
Östhammar,Forsmarks skola,34739511,Kommunal,Östhammar,"9,0","6,9","76,7","2,0",12,9,"75,0",9,"75,0",2,2017
Östhammar,Wilhelm Haglunds Gymnasium,95069937,Enskild,Gimo UtbildningsAktiebolag,"5,0","2,7","54,1","1,0",11,7,"63,6",6,"54,5",1,2017
Övertorneå,Gränsälvsgymnasiet Övertorneå,52690153,Kommunal,Övertorneå,"11,4","6,6","58,5","1,7",18,14,"77,8",12,"66,7",3,2017
