skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_antal_fli_tcv140,skolverket_andel_fli_tcv140,skolverket_and_uppn_alla_amnen_fli_tcv140,skolverket_and_behorig_fli_tcv140,skolverket_gmv_fli_tcv140,skolverket_antal_poj_tcv140,skolverket_andel_poj_tcv140,skolverket_and_uppn_alla_amnen_poj_tcv140,skolverket_and_behorig_poj_tcv140,skolverket_gmv_poj_tcv140,year
Kristianstad,Fröknegårdskolan H2,Kommunal,Kristianstad,97438636,33,"58,9","51,5","78,8","210,8",23,"41,1","73,9",~100,"223,5",2014
Kristianstad,Norretullskolan,Kommunal,Kristianstad,59782586,25,"37,3","60,0","76,0","200,3",42,"62,7","69,0","71,4","176,6",2014
Kristianstad,Nosabyskolan,Kommunal,Kristianstad,69725960,42,"54,5","90,5",~100,"250,1",35,"45,5","48,6","60,0","177,2",2014
Kristianstad,Rönnowskolan H,Kommunal,Kristianstad,13756290,25,"49,0","92,0","100,0","243,4",26,"51,0","84,6",~100,"229,1",2014
Kristianstad,Slättängsskolan H,Kommunal,Kristianstad,63356940,35,"52,2","65,7",~100,"216,2",32,"47,8","71,9","84,4","190,4",2014
Kristianstad,Spängerskolan,Kommunal,Kristianstad,64694970,..,..,..,..,"224,8",..,..,..,..,..,2014
Kristianstad,Sånnaskolan H,Kommunal,Kristianstad,85853304,26,"42,6","80,8",~100,"227,1",35,"57,4","91,4",~100,"209,5",2014
Kristianstad,Tollarps skola MH,Kommunal,Kristianstad,45430802,33,"63,5","72,7",~100,"207,1",19,"36,5","84,2",~100,"198,3",2014
Kristianstad,Väskolan MH,Kommunal,Kristianstad,75922665,18,"40,9","94,4",~100,"229,2",26,"59,1","69,2","80,8","190,8",2014
Kristianstad,Öllsjöskolan H,Kommunal,Kristianstad,46211392,26,"47,3","88,5","100,0","223,9",29,"52,7","82,8","100,0","220,1",2014
Kristianstad,Önnestads skola H,Kommunal,Kristianstad,18636287,15,"37,5","66,7","66,7","217,2",25,"62,5","72,0","80,0","209,4",2014
Kristianstad,Lejonskolan,Enskild,Lejonskolan AB,26843745,..,..,..,..,..,..,..,..,~100,"165,7",2014
Kristianstad,Kristianstads Montessoriskola,Enskild,Pysslingen Förskolor och Skolor AB,72491525,15,"55,6","93,3","100,0","246,2",12,"44,4","100,0","100,0","237,7",2014
Kristinehamn,Djurgårdsskolan 7-9,Kommunal,Kristinehamn,41433169,46,"50,5","73,9","82,6","215,7",45,"49,5","71,1","73,3","180,2",2014
Kristinehamn,Stenstalidskolan 7-9,Kommunal,Kristinehamn,14885908,26,"34,2","96,2","100,0","239,1",50,"65,8","70,0","84,0","180,7",2014
Kristinehamn,Södermalmsskolan 7-9,Kommunal,Kristinehamn,16272625,49,"57,6","81,6","89,8","221,6",36,"42,4","58,3","80,6","191,1",2014
Krokom,Cederbergskolan,Kommunal,Krokom,64778601,..,..,..,..,..,..,..,..,..,..,2014
Krokom,Nyhedens skola,Kommunal,Krokom,40025257,36,"49,3","80,6","86,1","221,4",37,"50,7","75,7","78,4","189,4",2014
Krokom,Ås skola 4-9,Kommunal,Krokom,54952732,13,"46,4","92,3",~100,"241,3",15,"53,6","100,0","100,0","225,0",2014
Krokom,Änge skola,Kommunal,Krokom,25036714,16,"53,3","93,8",~100,"208,6",14,"46,7","71,4","100,0","207,9",2014
Kumla,Kumlaby skola 6-9,Kommunal,Kumla,75692870,36,"61,0","91,7",~100,"224,6",23,"39,0","73,9",~100,"190,1",2014
Kumla,Skogstorpsskolan 6-9,Kommunal,Kumla,44243725,45,"48,9","86,7","86,7","222,6",47,"51,1","78,7","83,0","199,7",2014
Kumla,Vialundskolan,Kommunal,Kumla,99992013,37,"41,1","73,0","83,8","214,9",53,"58,9","60,4","75,5","193,3",2014
Kungsbacka,Kullaviks Montessoriskola,Enskild,Kullaviks Montessoriskola Ek. För.,10902849,..,..,..,..,..,..,..,"100,0","100,0","237,8",2014
Kungsbacka,Frillesåsskolan 4-9,Kommunal,Kungsbacka,10927868,13,"38,2","92,3","100,0","239,4",21,"61,8","85,7",~100,"222,4",2014
Kungsbacka,Fullriggaren Malevik 4-9,Kommunal,Kungsbacka,33170625,13,"52,0","92,3","100,0","269,8",12,"48,0","100,0","100,0","267,7",2014
Kungsbacka,Hedeskolan 4-9,Kommunal,Kungsbacka,11231816,21,"46,7","100,0","100,0","258,7",24,"53,3","95,8","100,0","220,3",2014
Kungsbacka,Hålabäcksskolan 6-9,Kommunal,Kungsbacka,99688470,24,"50,0","83,3",~100,"227,8",24,"50,0","79,2","79,2","203,3",2014
Kungsbacka,Kapareskolan A-D,Kommunal,Kungsbacka,28803215,35,"49,3","94,3","100,0","223,7",36,"50,7","80,6",~100,"214,8",2014
Kungsbacka,Kapareskolan E-H,Kommunal,Kungsbacka,84111198,42,"44,2","78,6",~100,"224,9",53,"55,8","88,7",~100,"204,1",2014
Kungsbacka,Kullaviksskolan 7-9,Kommunal,Kungsbacka,75835202,27,"45,8","96,3",~100,"267,9",32,"54,2","90,6",~100,"236,0",2014
Kungsbacka,Kullenskolan,Kommunal,Kungsbacka,77574230,..,..,..,..,..,..,..,.,.,.,2014
Kungsbacka,Smedingeskolan A,Kommunal,Kungsbacka,68861484,30,"39,5","83,3","83,3","226,9",46,"60,5","63,0","78,3","180,1",2014
Kungsbacka,Särö skola 4-9,Kommunal,Kungsbacka,72090315,18,"35,3","94,4","100,0","248,5",33,"64,7","84,8",~100,"235,2",2014
Kungsbacka,Toråsskolan 4-9,Kommunal,Kungsbacka,14101582,33,"53,2","100,0","100,0","249,2",29,"46,8","89,7",~100,"201,3",2014
Kungsbacka,Varlaskolan norra,Kommunal,Kungsbacka,37101902,49,"51,6","85,7",~100,"232,3",46,"48,4","78,3","89,1","204,9",2014
Kungsbacka,Varlaskolan södra,Kommunal,Kungsbacka,70143574,33,"47,1","90,9",~100,"240,5",37,"52,9","83,8",~100,"230,1",2014
Kungsbacka,Åsa Gårds skola 4-9,Kommunal,Kungsbacka,16824824,10,"34,5","100,0","100,0","245,8",19,"65,5","100,0","100,0","223,2",2014
Kungsbacka,Åsaskolan 4-9,Kommunal,Kungsbacka,18035112,23,"53,5","91,3",~100,"254,5",20,"46,5","90,0",~100,"216,1",2014
Kungsbacka,Älvsåkersskolan 4-9,Kommunal,Kungsbacka,74587667,22,"50,0","90,9",~100,"223,5",22,"50,0","90,9","100,0","218,2",2014
Kungsbacka,Nova Montessoriskola,Enskild,Montenova Montessoriskola Ek. För.,47832100,12,"44,4","100,0","100,0","243,1",15,"55,6","100,0","100,0","237,7",2014
Kungsbacka,Onsala Montessoriskola,Enskild,Montessoriskolan i Onsala Ek. För.,90784555,..,..,..,..,..,..,..,..,..,..,2014
Kungsbacka,Vittra Forsgläntan,Enskild,Vittraskolorna AB,42568760,28,"57,1","92,9",~100,"259,6",21,"42,9","100,0","100,0","233,9",2014
Kungsör,Kung Karls skola,Kommunal,Kungsör,46834580,41,"51,9","70,7","82,9","198,6",38,"48,1","65,8","76,3","179,1",2014
Kungälv,"Fredkullaskolan ,waldorfskola,",Enskild,Föreningen För Waldorfpedagogik i Kungälv,38353942,..,..,"83,3","100,0","228,5",..,..,..,..,..,2014
Kungälv,Munkegärdeskolan,Kommunal,Kungälv,51596946,48,"59,3","87,5",~100,"227,0",33,"40,7","81,8","84,8","192,7",2014
Kungälv,Thorildskolan,Kommunal,Kungälv,73505986,61,"46,6","75,4","88,5","216,2",70,"53,4","65,7","84,3","188,0",2014
Kungälv,Ytterbyskolan 1,Kommunal,Kungälv,63621283,80,"54,8","97,5",~100,"228,7",66,"45,2","80,3","92,4","209,1",2014
Kungälv,Friskolan i Kärna,Enskild,Mona Hurtig Skol AB,25790317,..,..,"93,3",~100,"237,0",..,..,..,..,..,2014
Kungälv,Montessoriskolan Älvkullen,Enskild,Stiftelsen Montessori För Alla Barn,49323438,..,..,..,..,..,..,..,..,..,..,2014
Kungälv,Strandskolan,Enskild,"Strandskolan, Montessoriföreningen i Kungälv",21917957,12,"48,0","91,7","100,0","247,9",13,"52,0","100,0","100,0","235,0",2014
Kävlinge,Björkenässkolan,Enskild,AcadeMedia fria grundskolor AB,19504051,33,"52,4","97,0","100,0","233,0",30,"47,6","76,7",~100,"199,4",2014
Kävlinge,Barsebäcks Montessoriskola,Enskild,Barsebäcks Montessori Ek. För.,22957852,..,..,..,..,..,..,..,..,..,..,2014
Kävlinge,Korsbackaskolan,Kommunal,Kävlinge,46107605,65,"50,8","70,8","83,1","218,4",63,"49,2","85,7",~100,"220,9",2014
Kävlinge,Tolvåkerskolan,Kommunal,Kävlinge,13578112,38,"42,2","97,4","100,0","240,1",52,"57,8","75,0",~100,"192,8",2014
Köping,Karlbergsskolan,Kommunal,Köping,31319179,68,"56,7","88,2",~100,"226,1",52,"43,3","76,9","86,5","194,0",2014
Köping,Malmaskolan 3-9,Kommunal,Köping,49665496,24,"44,4","95,8","100,0","233,5",30,"55,6","73,3","100,0","202,6",2014
Köping,Scheeleskolan,Kommunal,Köping,24379201,40,"41,7","55,0","75,0","199,9",56,"58,3","53,6","73,2","180,3",2014
Laholm,Lagaholmsskolan,Kommunal,Laholm,50150550,46,"40,4","84,8","87,0","229,1",68,"59,6","76,5","89,7","204,0",2014
Laholm,Veingeskolan 7-9,Kommunal,Laholm,95134514,33,"43,4","78,8","81,8","226,3",43,"56,6","76,7","86,0","204,2",2014
Laholm,Våxtorpsskolan,Kommunal,Laholm,35795213,21,"60,0","90,5","100,0","227,9",14,"40,0","100,0","100,0","214,3",2014
Landskrona,Möllebackskolan,Enskild,"Föreningen Fogdaröd omsorg, vård & utbildning utan personligt ansvar",29167021,..,..,.,.,.,..,..,.,.,..,2014
Landskrona,Kunskapsskolan Landskrona,Enskild,Kunskapsskolan i Sverige AB,60956248,21,"55,3","100,0","100,0","252,1",17,"44,7","94,1","100,0","217,9",2014
Landskrona,Asmundtorps skola 7-9,Kommunal,Landskrona,70803452,14,"36,8","78,6",~100,"235,7",24,"63,2","79,2",~100,"207,3",2014
Landskrona,Glumslövs skola,Kommunal,Landskrona,30917121,18,"43,9","100,0","100,0","266,1",23,"56,1","91,3","100,0","233,2",2014
Landskrona,Sandåkerskolan 2,Kommunal,Landskrona,50566943,32,"44,4","84,4",~100,"232,5",40,"55,6","75,0","85,0","197,2",2014
Landskrona,Seminarieskolan 7-9,Kommunal,Landskrona,22078228,54,"52,9","55,6","72,2","202,9",48,"47,1","31,3","41,7","172,3",2014
Landskrona,Västervångskolan 7-9,Kommunal,Landskrona,29541747,57,"44,9","73,7","86,0","216,4",70,"55,1","75,7","81,4","199,6",2014
Landskrona,Dianaskolan,Enskild,Landskrona BOIS Fotbolls Akademi AB,70072964,..,..,..,..,..,..,..,"55,0",~100,"224,1",2014
Landskrona,Säbyholms Montessoriskola,Enskild,Landskrona Montessoriförening Ek.Förening,42908219,..,..,"100,0","100,0","258,9",..,..,..,..,..,2014
Laxå,Centralskolan,Kommunal,Laxå,24748604,22,"44,0","81,8",~100,"219,1",28,"56,0","67,9","82,1","196,4",2014
Lekeberg,Lekebergsskolan 7-9,Kommunal,Lekeberg,97648883,35,"46,7","82,9","100,0","211,2",40,"53,3","67,5","85,0","193,6",2014
Leksand,Sammilsdalskolan 7-9,Kommunal,Leksand,99792496,40,"43,5","90,0",~100,"233,8",52,"56,5","76,9","86,5","202,9",2014
Leksand,Åkerö skola 7-9,Kommunal,Leksand,28235575,39,"46,4","87,2",~100,"233,5",45,"53,6","68,9","82,2","195,3",2014
Leksand,Banérskolan,Enskild,Stiftelsen Segerbaneret,89749001,..,..,..,..,..,..,..,..,..,..,2014
Lerum,Alléskolan skolenhet Ask,Kommunal,Lerum,51403955,41,"54,7","92,7",~100,"242,9",34,"45,3","76,5","85,3","195,8",2014
Lerum,Alléskolan skolenhet Bok,Kommunal,Lerum,57470446,20,"39,2","85,0",~100,"225,8",31,"60,8","71,0","83,9","197,3",2014
Lerum,Ljungviksskolan skolenhet A,Kommunal,Lerum,44095064,19,"65,5","78,9",~100,"206,6",10,"34,5",..,..,"196,8",2014
Lerum,Rydsbergsskolan grundskola,Kommunal,Lerum,24103764,40,"62,5","92,5",~100,"238,8",24,"37,5","79,2",~100,"201,9",2014
Lerum,Röselidsskolan skolenhet B,Kommunal,Lerum,38539206,15,"32,6","73,3",~100,"219,5",31,"67,4","74,2","80,6","197,3",2014
Lerum,Stenkulan 4-9,Kommunal,Lerum,49419497,15,"39,5","73,3",~100,"203,8",23,"60,5","87,0","100,0","226,8",2014
Lerum,Torpskolan skolenhet 1,Kommunal,Lerum,21176313,28,"36,4","89,3","100,0","241,2",49,"63,6","87,8","100,0","225,9",2014
Lerum,Torpskolan skolenhet 2,Kommunal,Lerum,20361674,23,"44,2","100,0","100,0","249,2",29,"55,8","79,3",~100,"214,3",2014
Lerum,Montessoriskolan Floda säteri,Enskild,Montessoriskolan Floda Säteri,82651095,16,"53,3","100,0","100,0","264,1",14,"46,7","85,7",~100,"207,0",2014
Lessebo,Bikupan,Kommunal,Lessebo,74218950,30,"36,1","86,7",~100,"223,3",53,"63,9","69,8","79,2","186,3",2014
Lidingö,"Futuraskolan, Lidingö",Enskild,Futuraskolan AB,47937226,14,"40,0","92,9","100,0","286,8",21,"60,0","90,5",~100,"278,9",2014
Lidingö,Bodals skola,Kommunal,Lidingö,98780182,10,"33,3",..,..,..,20,"66,7","75,0",~100,"221,5",2014
Lidingö,Högsätra skola 6-9,Kommunal,Lidingö,49631077,29,"41,4","86,2",~100,"248,0",41,"58,6","78,0",~100,"219,3",2014
Lidingö,Källängens skola,Kommunal,Lidingö,69329486,70,"55,6","97,1","100,0","261,1",56,"44,4","94,6","100,0","250,3",2014
Lidingö,Käppala skola 5-9,Kommunal,Lidingö,20137688,28,"48,3","92,9",~100,"243,3",30,"51,7","96,7","100,0","236,9",2014
Lidingö,Torsviks skola 7-9,Kommunal,Lidingö,45104329,59,"48,0","98,3","100,0","269,6",64,"52,0","93,8",~100,"237,8",2014
Lidingö,Vittra på Lidingö,Enskild,Vittraskolorna AB,46585145,..,..,"100,0","100,0","248,9",..,..,..,..,..,2014
Lidköping,Broholmskolan,Enskild,Broholmskolans Ek. För.,98083121,15,"42,9","100,0","100,0","231,3",20,"57,1","75,0",~100,"195,6",2014
Lidköping,Dalängskolan,Kommunal,Lidköping,37707717,80,"54,8","85,0","91,3","234,0",66,"45,2","87,9","92,4","216,4",2014
Lidköping,Fredriksdalskolan,Kommunal,Lidköping,25486432,37,"37,8","94,6",~100,"236,4",61,"62,2","86,9","91,8","214,1",2014
Lidköping,Rudenschöldskolan,Kommunal,Lidköping,52152242,71,"53,4","87,3","91,5","227,9",62,"46,6","69,4","83,9","197,4",2014
Lilla Edet,Fuxernaskolan 7-9,Kommunal,Lilla Edet,22512947,36,"49,3","72,2","86,1","217,8",37,"50,7","67,6","75,7","180,8",2014
Lilla Edet,Tingbergsskolan 4-9,Kommunal,Lilla Edet,48148032,21,"38,2","85,7",~100,"226,0",34,"61,8","38,2","67,6","157,2",2014
Lilla Edet,"Nya Skolan, Lilla Edet",Enskild,Nya Skolan Trollhättan AB,74771085,..,..,..,..,..,..,..,..,..,..,2014
Lindesberg,Fröviskolan 7-9,Kommunal,Lindesberg,81993942,32,"44,4","59,4","81,3","209,8",40,"55,6","62,5","82,5","177,4",2014
Lindesberg,Stadsskogsskolan 1,Kommunal,Lindesberg,11576148,32,"40,5","68,8","78,1","205,0",47,"59,5","53,2","70,2","183,3",2014
Lindesberg,Stadsskogsskolan 2,Kommunal,Lindesberg,29424201,36,"43,4","72,2","80,6","207,5",47,"56,6","53,2","66,0","170,7",2014
Lindesberg,Storåskolan,Kommunal,Lindesberg,88486410,15,"46,9","80,0",~100,"228,2",17,"53,1","58,8","70,6","179,3",2014
Linköping,Engelska Skolan i Linköping,Enskild,Internationella Engelska Skolan i Sverige AB,82086591,74,"58,7","95,9","100,0","269,2",52,"41,3","96,2","100,0","238,3",2014
Linköping,Kunskapsskolan Linköping,Enskild,Kunskapsskolan i Sverige AB,67505597,..,..,..,..,"244,5",..,..,..,..,..,2014
Linköping,Berzeliusskolan 5,Kommunal,Linköping,20474564,85,"47,0","88,2",~100,"231,5",96,"53,0","88,5","94,8","212,0",2014
Linköping,Berzeliusskolan 6,Kommunal,Linköping,39169577,..,..,.,.,.,..,..,..,..,..,2014
Linköping,Ekholmsskolan,Kommunal,Linköping,96360048,40,"48,2","70,0","80,0","207,0",43,"51,8","76,7","81,4","218,8",2014
Linköping,Folkungaskolan grundskola,Kommunal,Linköping,65857121,65,"65,7","100,0","100,0","270,3",34,"34,3","97,1","100,0","245,9",2014
Linköping,Internationella skolan Atlas,Kommunal,Linköping,84408578,27,"56,3","96,3","100,0","273,7",21,"43,8","81,0","100,0","249,4",2014
Linköping,Kungsbergsskolan 7-9,Kommunal,Linköping,69901106,39,"32,0","79,5",~100,"225,8",83,"68,0","81,9","94,0","209,0",2014
Linköping,Kärna skola 7-9,Kommunal,Linköping,61094173,28,"51,9","96,4",~100,"227,4",26,"48,1","76,9",~100,"197,1",2014
Linköping,Linghemsskolan,Kommunal,Linköping,93274980,32,"44,4","90,6",~100,"225,9",40,"55,6","87,5",~100,"205,7",2014
Linköping,Ljungsbro skola 7-9,Kommunal,Linköping,85992138,14,"28,6","85,7","100,0","221,4",35,"71,4","65,7",~100,"177,0",2014
Linköping,Nya Rydsskolan 7-9,Kommunal,Linköping,28438233,19,"61,3","63,2",~100,"217,6",12,"38,7",..,..,"144,4",2014
Linköping,Skäggetorpskolan,Kommunal,Linköping,46577157,32,"47,1","40,6","53,1","172,8",36,"52,9","50,0","61,1","159,1",2014
Linköping,Slussenskolan,Kommunal,Linköping,77844194,..,..,.,..,..,..,..,.,.,..,2014
Linköping,Stångåskolan,Kommunal,Linköping,25519969,..,..,.,.,..,..,..,.,.,..,2014
Linköping,Tinnerbäcksskolan,Kommunal,Linköping,24877681,..,..,.,.,..,..,..,.,.,..,2014
Linköping,Tokarpsskolan 6-9,Kommunal,Linköping,68326694,33,"55,0","78,8",~100,"230,0",27,"45,0","92,6",~100,"212,1",2014
Linköping,Tornhagsskolan 6-9,Kommunal,Linköping,75688028,41,"51,3","61,0",~100,"208,4",39,"48,8","79,5",~100,"234,0",2014
Linköping,Ånestadsskolan 7-9,Kommunal,Linköping,94866114,44,"45,8","50,0","54,5","175,9",52,"54,2","57,7","61,5","174,4",2014
Linköping,Nya Munken,Enskild,Nya Munken AB,76521863,80,"45,7","86,3","91,3","228,9",95,"54,3","89,5",~100,"223,4",2014
Linköping,Pandionskolan,Enskild,Pandion Omsorg AB,16928929,..,..,.,.,..,..,..,.,..,..,2014
Linköping,Dar Al Uloum skola,Enskild,Stiftelsen Dar Al Uloum i Linköping,80769468,..,..,..,..,..,..,..,..,..,..,2014
Linköping,Björkö friskola,Enskild,Stiftelsen Waldorfpedagogik i Vreta Kloster,78992223,..,..,"88,2",~100,"234,2",..,..,..,..,..,2014
Linköping,Klara Privata skola Linköping,Enskild,Theducation AB,31658010,..,..,"64,7","100,0","226,3",..,..,..,..,..,2014
Linköping,Vittra Lambohov,Enskild,Vittraskolorna AB,26255239,10,"38,5",..,..,"250,5",16,"61,5","93,8",~100,"233,8",2014
Ljungby,"Karl-Oskarskolan, Ljungby",Enskild,Karl-Oskar Utbildning AB,59021648,..,..,..,..,..,..,..,"91,7",~100,"221,9",2014
Ljungby,Astradskolan 1,Kommunal,Ljungby,83388272,60,"58,3","96,7","100,0","253,6",43,"41,7","90,7","100,0","221,0",2014
Ljungby,Kungshögsskolan 2,Kommunal,Ljungby,87262274,13,"54,2","76,9",~100,"214,8",11,"45,8",..,..,"174,8",2014
Ljungby,Kungshögsskolan 3,Kommunal,Ljungby,96958960,46,"48,4","93,5",~100,"242,0",49,"51,6","67,3","85,7","198,1",2014
Ljungby,Åbyskolan 2,Kommunal,Ljungby,75853223,27,"47,4","85,2",~100,"222,4",30,"52,6","90,0",~100,"216,3",2014
Ljusdal,Friskolan Vintergatan,Enskild,Friskolan Vintergatan Ek. För.,62270371,22,"62,9","95,5",~100,"228,5",13,"37,1","76,9",~100,"181,0",2014
Ljusdal,Färila skola,Kommunal,Ljusdal,36425969,13,"44,8","84,6",~100,"208,8",16,"55,2","81,3",~100,"190,3",2014
Ljusdal,Los skola,Kommunal,Ljusdal,87366152,..,..,..,..,..,..,..,..,..,..,2014
Ljusdal,Ramsjö skola,Kommunal,Ljusdal,27980866,..,..,..,..,..,..,..,..,..,..,2014
Ljusdal,Stenhamreskolan 7-9,Kommunal,Ljusdal,48142004,27,"57,4","63,0","81,5","200,5",20,"42,6",..,"70,0","158,3",2014
Ljusdal,Öjeskolan,Kommunal,Ljusdal,47378558,19,"45,2","94,7",~100,"242,4",23,"54,8","60,9","73,9","179,2",2014
Ljusdal,Tallbacken,Enskild,Tallbackenhuset AB,84673347,11,"52,4","90,9",~100,"233,6",10,"47,6",..,"100,0","228,0",2014
Ljusnarsberg,Kyrkbacksskolan,Kommunal,Ljusnarsberg,82038420,30,"58,8","46,7","70,0","169,8",21,"41,2","47,6",~100,"181,3",2014
Lomma,Bjärehovskolan,Kommunal,Lomma,41254600,31,"39,7","96,8","100,0","257,9",47,"60,3","93,6",~100,"234,6",2014
Lomma,Pilängskolan,Kommunal,Lomma,15610637,47,"40,5","91,5",~100,"241,1",69,"59,5","88,4",~100,"225,2",2014
Lomma,Rutsborgskolan,Kommunal,Lomma,19570704,31,"68,9","96,8",~100,"244,8",14,"31,1","92,9","100,0","218,4",2014
Lomma,Montessoriskolan i Bjärred,Enskild,Montessori-Bjerred Ek. För.,52025747,..,..,..,..,..,..,..,"85,7",~100,"233,0",2014
Ludvika,Fredriksbergs skola,Kommunal,Ludvika,88233361,..,..,..,..,..,..,..,.,.,..,2014
Ludvika,Kyrkskolan 7-9,Kommunal,Ludvika,28230949,52,"40,6","69,2","78,8","197,7",76,"59,4","68,4","82,9","188,2",2014
Ludvika,Lorensbergaskolan 7-9,Kommunal,Ludvika,47736072,47,"43,1","85,1","89,4","216,9",62,"56,9","62,9","77,4","172,3",2014
Ludvika,Parkskolan,Kommunal,Ludvika,61260328,20,"47,6","65,0",~100,"203,5",22,"52,4","59,1","72,7","160,6",2014
Luleå,Nya Läroverket,Enskild,B&G Läroverket AB,82183259,19,"44,2","100,0","100,0","252,5",24,"55,8","95,8","100,0","237,0",2014
Luleå,Nya Läroverket Bergnäset,Enskild,B&G Läroverket AB,52734580,..,..,..,..,..,..,..,..,..,..,2014
Luleå,Bergskolan,Kommunal,Luleå,72942852,25,"39,1","96,0",~100,"249,3",39,"60,9","92,3",~100,"211,4",2014
Luleå,Björkskataskolan,Kommunal,Luleå,89477984,53,"54,1","92,5",~100,"244,5",45,"45,9","91,1",~100,"207,9",2014
Luleå,Hertsöskolan 7-9,Kommunal,Luleå,15579589,34,"50,7","88,2",~100,"224,9",33,"49,3","84,8",~100,"220,7",2014
Luleå,Kråkbergsskolan,Kommunal,Luleå,46323920,29,"52,7","96,6","100,0","255,3",26,"47,3","100,0","100,0","228,7",2014
Luleå,Montessori,Kommunal,Luleå,35085794,15,"48,4","80,0",~100,"216,7",16,"51,6","87,5",~100,"228,3",2014
Luleå,Residensskolan 7-9,Kommunal,Luleå,73462793,36,"73,5","77,8",~100,"228,1",13,"26,5","84,6",~100,"202,7",2014
Luleå,Råneskolan 7-9,Kommunal,Luleå,22462490,28,"54,9","85,7",~100,"225,6",23,"45,1","87,0",~100,"200,4",2014
Luleå,Stadsöskolan 7-9,Kommunal,Luleå,95536453,31,"44,3","100,0","100,0","263,4",39,"55,7","89,7",~100,"208,2",2014
Luleå,Tunaskolan 7-9,Kommunal,Luleå,43539193,20,"46,5","75,0",~100,"214,6",23,"53,5","82,6",~100,"199,1",2014
Luleå,Örnässkolan 7-9,Kommunal,Luleå,20104143,25,"37,9","76,0",~100,"197,8",41,"62,1","82,9",~100,"209,3",2014
Luleå,Norrskenets Friskola i Luleå,Enskild,Pysslingen Förskolor och Skolor AB,55520065,35,"56,5","82,9","82,9","232,0",27,"43,5","100,0","100,0","237,2",2014
Lund,Bilingual Montes.school  Lund,Enskild,Bilingual Montessori School Of Lund Ek. För.,75154610,..,..,..,..,..,..,..,..,..,..,2014
Lund,Freinetskolan i Lund,Enskild,"Freinetskolan i Lund, Ideell Förening",60492534,..,..,..,..,..,..,..,..,..,..,2014
Lund,Lunds Montessorigrundskola,Enskild,Föreningen Lunds Montessorigrundskola,70044059,..,..,"100,0","100,0","286,5",..,..,..,..,..,2014
Lund,Kunskapsskolan Lund,Enskild,Kunskapsskolan i Sverige AB,52037312,37,"48,7","100,0","100,0","264,2",39,"51,3","92,3",~100,"234,9",2014
Lund,Ekelundsskolan,Kommunal,Lund,15466912,..,..,..,..,..,..,..,..,..,..,2014
Lund,Fågelskolan,Kommunal,Lund,91670988,15,"35,7","73,3",~100,"216,0",27,"64,3","77,8",~100,"204,4",2014
Lund,Fågelskolan LIG,Kommunal,Lund,37859279,..,..,.,.,.,..,..,.,.,..,2014
Lund,Fåglasång,Kommunal,Lund,88136040,..,..,.,.,.,..,..,.,.,..,2014
Lund,Fäladsgården,Kommunal,Lund,54391347,38,"42,7","81,6",~100,"240,3",51,"57,3","78,4",~100,"228,8",2014
Lund,Fäladsgården LIG,Kommunal,Lund,52748045,..,..,.,.,.,..,..,..,..,..,2014
Lund,Genarps skola,Kommunal,Lund,42589243,16,"57,1","75,0",~100,"245,5",12,"42,9",..,..,"165,6",2014
Lund,Gunnesboskolan,Kommunal,Lund,91672607,26,"46,4","80,8","100,0","230,1",30,"53,6","90,0",~100,"225,5",2014
Lund,"Höjebroskolan, LSR",Kommunal,Lund,28257733,..,..,.,.,.,..,..,.,.,.,2014
Lund,Järnåkraskolan 4-9,Kommunal,Lund,39307298,34,"38,6","88,2",~100,"246,4",54,"61,4","87,0",~100,"230,6",2014
Lund,Killebäckskolan,Kommunal,Lund,88266589,44,"51,2","86,4","88,6","234,5",42,"48,8","95,2","100,0","231,8",2014
Lund,Lerbäckskolan,Kommunal,Lund,81923307,31,"39,7","96,8","100,0","261,0",47,"60,3","87,2",~100,"226,2",2014
Lund,Lerbäckskolan BG,Kommunal,Lund,95230714,..,..,.,.,.,..,..,.,.,..,2014
Lund,Nya Almelundsskolan,Kommunal,Lund,92834089,..,..,.,.,.,..,..,.,..,..,2014
Lund,Nyvångskolan,Kommunal,Lund,29004993,36,"50,0","91,7",~100,"245,9",36,"50,0","86,1",~100,"238,8",2014
Lund,Nyvångskolan LIG,Kommunal,Lund,83378388,..,..,.,.,.,..,..,.,..,..,2014
Lund,Svaleboskolan,Kommunal,Lund,53063984,44,"57,1","93,2",~100,"252,1",33,"42,9","100,0","100,0","224,8",2014
Lund,Svaneskolan,Kommunal,Lund,67020135,47,"52,2","85,1","89,4","258,2",43,"47,8","90,7","100,0","245,8",2014
Lund,Tunaskolan,Kommunal,Lund,46811001,31,"40,8","87,1",~100,"251,5",45,"59,2","88,9",~100,"250,0",2014
Lund,Tunaskolan LIG,Kommunal,Lund,11731664,..,..,.,.,.,..,..,..,..,..,2014
