skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_antal_elever_tcv139,skolverket_andel_natt_malen_alla_amnen_tcv139,skolverket_and_beh_yrk_tcv139,skolverket_gnm_meritvarde_tcv139,year
Västerås,Skiljeboskolan,Kommunal,Västerås,77449846,77,"57,1","72,7","188,9",2014
Västerås,S:t Ilians skola,Kommunal,Västerås,66142210,102,"62,7","70,6","194,7",2014
Västerås,Tillbergaskolan 6-9,Kommunal,Västerås,22744262,63,"68,3","84,1","189,4",2014
Västerås,Viksängsskolan 1,Kommunal,Västerås,15622675,53,"73,6","83,0","201,1",2014
Västerås,Viksängsskolan 2,Kommunal,Västerås,96481822,109,"90,8","95,4","228,9",2014
Västerås,Önstaskolan,Kommunal,Västerås,84998800,92,"88,0","92,4","229,1",2014
Växjö,"Karl-Oskarskolan, Växjö",Enskild,Karl-Oskar Utbildning AB,69600902,99,"78,8","89,9","222,0",2014
Växjö,Kronoberg Skola,Enskild,Kronoberg Skola AB,44785862,54,"98,1","100,0","257,2",2014
Växjö,Växjö Internationella Grundsk.,Enskild,Lacko Internationella Grundskola AB,47516545,28,"71,4","100,0","251,6",2014
Växjö,Bergundaskolan 7-9,Kommunal,Växjö,78331744,126,"73,8","80,2","206,5",2014
Växjö,Braås skola,Kommunal,Växjö,40283052,54,"75,9",~100,"213,3",2014
Växjö,Fagrabäckskolan,Kommunal,Växjö,29751275,200,"80,5","89,0","211,2",2014
Växjö,Lammhults skola,Kommunal,Växjö,57569623,34,"64,7","73,5","182,4",2014
Växjö,Norregårdskolan,Kommunal,Växjö,12286029,145,"75,2","85,5","213,7",2014
Växjö,Ringsbergsskolan,Kommunal,Växjö,65161034,23,"95,7","100,0","245,2",2014
Växjö,Teleborg Centrum,Kommunal,Växjö,72833305,168,"69,6","83,3","207,0",2014
Ydre,Ydreskolan,Kommunal,Ydre,17132875,44,"84,1","86,4","209,0",2014
Ystad,Kunskapsskolan Ystad,Enskild,Kunskapsskolan i Sverige AB,58980145,85,"91,8",~100,"239,4",2014
Ystad,Norreportskolan,Kommunal,Ystad,89680009,119,"82,4","91,6","219,3",2014
Ystad,Västervångskolan,Kommunal,Ystad,24450024,96,"87,5","94,8","221,3",2014
Åmål,Kristinebergskolan 1,Kommunal,Åmål,57530972,80,"77,5","92,5","211,3",2014
Åmål,Kristinebergskolan 2,Kommunal,Åmål,60891289,55,"69,1","85,5","216,1",2014
Ånge,Heliås Erikslund,Enskild,Heliås Utbildning AB,65951625,13,"92,3",~100,"210,8",2014
Ånge,Fränstaskolan,Kommunal,Ånge,17514337,36,"77,8","83,3","209,7",2014
Ånge,Minervaskolan,Kommunal,Ånge,43954518,41,"61,0","73,2","194,5",2014
Åre,Duveds skola 4-9,Kommunal,Åre,53536862,34,"82,4",~100,"221,9",2014
Åre,Hallens Kyrkskola F-9,Kommunal,Åre,47003034,..,..,..,..,2014
Åre,Mörsils skola,Kommunal,Åre,99830430,53,"62,3","77,4","197,0",2014
Årjäng,Silbodalskolan H,Kommunal,Årjäng,31591948,72,"81,9","87,5","208,8",2014
Årjäng,Töcksfors skola H,Kommunal,Årjäng,44467705,36,"77,8","86,1","208,1",2014
Åsele,Åsele Centralskola,Kommunal,Åsele,43833784,23,"78,3",~100,"208,2",2014
Åstorp,"PeterSvenskolan, Åstorp",Enskild,Pysslingen Förskolor och Skolor AB,86363057,41,"61,0","65,9","204,9",2014
Åstorp,Björnekullaskolan,Kommunal,Åstorp,97128428,105,"79,0","90,5","197,3",2014
Åstorp,Hyllinge skola,Kommunal,Åstorp,11662899,38,"76,3",~100,"215,3",2014
Åtvidaberg,Alléskolan  7-9,Kommunal,Åtvidaberg,56528690,125,"73,6","81,6","206,4",2014
Älmhult,Karl-Oskarskolan i Älmhult,Enskild,Karl-Oskar Utbildning AB,84756527,23,"52,2",~100,"187,5",2014
Älmhult,Klöxhultsskolan 2,Kommunal,Älmhult,55348814,44,"81,8","88,6","207,6",2014
Älmhult,Linnéskolan 1,Kommunal,Älmhult,53191534,106,"66,0","80,2","193,5",2014
Älvdalen,Strandskolan,Kommunal,Älvdalen,81918902,..,..,..,..,2014
Älvdalen,Älvdalsskolan,Kommunal,Älvdalen,88076955,48,"79,2","85,4","216,3",2014
Älvkarleby,Älvboda friskola,Enskild,Friskolan i Skutskär Ek. För.,74070812,45,"84,4","84,4","210,1",2014
Älvkarleby,Rotskärsskolan 6-9,Kommunal,Älvkarleby,96982474,49,"63,3","75,5","200,9",2014
Älvsbyn,Vidselskolan,Kommunal,Älvsbyn,86476920,17,"76,5",~100,"197,2",2014
Älvsbyn,Älvåkraskolan,Kommunal,Älvsbyn,32970785,76,"81,6","88,2","213,2",2014
Ängelholm,AGAPE-skolan,Enskild,AGAPE-Skolan,10747241,..,.,.,..,2014
Ängelholm,Vittra Fram,Enskild,Framtidsskolan Örestad Utveckling AB,14569133,28,"85,7",~100,"238,0",2014
Ängelholm,Kungsgårdsskolan,Kommunal,Ängelholm,25522582,129,"79,1","84,5","216,5",2014
Ängelholm,Magnarps skola,Kommunal,Ängelholm,75244062,38,"92,1","100,0","230,7",2014
Ängelholm,Nyhemsskolan,Kommunal,Ängelholm,60842677,110,"81,8","94,5","207,7",2014
Ängelholm,Strövelstorps skola,Kommunal,Ängelholm,68323880,16,"87,5",~100,"221,6",2014
Ängelholm,Söndrebalgs skola,Kommunal,Ängelholm,53600648,32,"93,8",~100,"220,8",2014
Ängelholm,Toftaskolan,Kommunal,Ängelholm,51497405,71,"85,9","91,5","228,2",2014
Öckerö,Betelskolan,Enskild,Betelförsamlingens Skolstiftelse,65677988,23,"87,0",~100,"244,5",2014
Öckerö,Brattebergsskolan,Kommunal,Öckerö,85862849,130,"81,5","95,4","232,4",2014
Ödeshög,Lysingskolan,Kommunal,Ödeshög,34255565,60,"86,7","90,0","229,6",2014
Örebro,Alsalam,Enskild,Al-Risalah Skandinaviska Stiftelse,99730324,10,..,..,"223,3",2014
Örebro,Viktoriaskolan,Enskild,Brickebergskyrkans Skolstiftelse,19742982,17,"82,4",~100,"228,8",2014
Örebro,Engelska Skolan i Örebro,Enskild,Internationella Engelska Skolan i Sverige AB,23908629,117,"86,3",~100,"247,0",2014
Örebro,Kunskapsskolan Örebro,Enskild,Kunskapsskolan i Sverige AB,76018506,84,"86,9",~100,"227,0",2014
Örebro,MBC skolan Örebro,Enskild,Magelungen Utveckling AB,27319904,..,.,.,..,2014
Örebro,Karl Johans skola,Enskild,Pysslingen Förskolor och Skolor AB,28067210,89,"91,0",~100,"237,4",2014
Örebro,Grenadjärskolan,Enskild,Stiftelsen Grenadjärskolan,36409468,25,"88,0",~100,"234,8",2014
Örebro,Hannaskolan,Enskild,Stiftelsen Hannaskolan,13390547,27,"92,6",~100,"240,2",2014
Örebro,Johannaskolan Örebro waldorfsk,Enskild,"Stiftelsen Johannaskolan, Örebro Waldorfskola",11909268,19,"84,2","100,0","235,7",2014
Örebro,Adolfsbergssk. spec.enhet 7-9,Kommunal,Örebro,68103849,..,..,..,..,2014
Örebro,Adolfsbergsskolan 7-9,Kommunal,Örebro,47684564,128,"89,1","94,5","215,6",2014
Örebro,Almby skola,Kommunal,Örebro,22049573,80,"71,3","76,3","202,5",2014
Örebro,Engelbrektsskolan,Kommunal,Örebro,82807694,135,"80,7","85,9","214,9",2014
Örebro,Glanshammars skola,Kommunal,Örebro,17183375,16,"62,5",~100,"188,9",2014
Örebro,Gumaeliusskolan,Kommunal,Örebro,74902204,178,"81,5","87,6","206,5",2014
Örebro,Lillåns skola 7-9,Kommunal,Örebro,84774734,115,"85,2","91,3","220,2",2014
Örebro,Mellringeskolan,Kommunal,Örebro,26290434,94,"72,3","84,0","205,1",2014
Örebro,Navet,Kommunal,Örebro,12248380,55,"67,3","81,8","213,5",2014
Örebro,Odenskolan F-9,Kommunal,Örebro,66382532,55,"72,7","83,6","200,4",2014
Örebro,Olaus Petriskolan,Kommunal,Örebro,65613995,49,"71,4","81,6","207,2",2014
Örebro,Vivallaskolan 7-9,Kommunal,Örebro,57981090,89,"40,4","49,4","155,5",2014
Örebro,Västra Engelbrektsskolan,Kommunal,Örebro,54656817,45,"33,3","44,4","164,2",2014
Örkelljunga,Solängskolan,Enskild,Kristna Skolföreningen i Örkelljunga,10757780,11,..,..,"197,3",2014
Örkelljunga,Kungsskolan,Kommunal,Örkelljunga,45558673,80,"90,0","93,8","220,1",2014
Örnsköldsvik,Broskolan Ö-viks Kristna skola,Enskild,Broskolan AB,32866578,11,..,~100,"228,6",2014
Örnsköldsvik,Bäckagårdsskolan,Enskild,Impius Vård och Utbildning AB,50936464,..,.,..,..,2014
Örnsköldsvik,Alneskolan 5-9,Kommunal,Örnsköldsvik,38278821,60,"86,7","90,0","216,3",2014
Örnsköldsvik,Bjästaskolan 7-9,Kommunal,Örnsköldsvik,56331671,72,"80,6",~100,"215,6",2014
Örnsköldsvik,Björnaskolan,Kommunal,Örnsköldsvik,24396451,22,"77,3",~100,"202,0",2014
Örnsköldsvik,Bredbynskolan,Kommunal,Örnsköldsvik,51597705,47,"97,9",~100,"221,8",2014
Örnsköldsvik,Geneskolan,Kommunal,Örnsköldsvik,87606101,114,"86,0","90,4","214,6",2014
Örnsköldsvik,Husumskolan 4-9,Kommunal,Örnsköldsvik,58612885,44,"86,4","86,4","218,8",2014
Örnsköldsvik,Höglandskolan 4-9,Kommunal,Örnsköldsvik,32227381,36,"88,9",~100,"223,5",2014
Örnsköldsvik,Själevadskolan 4-9,Kommunal,Örnsköldsvik,81847849,55,"94,5",~100,"217,1",2014
Örnsköldsvik,Sörlidenskolan 4-9,Kommunal,Örnsköldsvik,46859731,36,"61,1","69,4","186,7",2014
Örnsköldsvik,Ängetskolan 4-9,Kommunal,Örnsköldsvik,82726493,56,"80,4",~100,"219,8",2014
Östersund,Friggaskolan,Enskild,Pysslingen Förskolor och Skolor AB,58922041,35,"88,6",~100,"244,3",2014
Östersund,"Prolympia, Östersund",Enskild,ULNO AB,16858929,74,"78,4","86,5","207,1",2014
Östersund,Kastalskolan,Kommunal,Östersund,34895088,74,"86,5",~100,"205,3",2014
Östersund,Lugnviksskolan 2,Kommunal,Östersund,98996524,18,"94,4",~100,"248,4",2014
Östersund,Parkskolan 1,Kommunal,Östersund,28195485,53,"77,4","83,0","212,3",2014
Östersund,Parkskolan 2,Kommunal,Östersund,71055676,..,.,.,..,2014
Östersund,Storsjöskolan,Kommunal,Östersund,95233985,96,"90,6","94,8","242,8",2014
Östersund,Torvallaskolan,Kommunal,Östersund,56710032,26,"73,1","80,8","212,6",2014
Östersund,Treälvsskolan 1,Kommunal,Östersund,76664723,27,"96,3",~100,"224,0",2014
Östersund,Vallaskolan Alfa,Kommunal,Östersund,56507657,19,"100,0","100,0","234,2",2014
Östersund,Vallaskolan Omega,Kommunal,Östersund,27412144,19,"89,5",~100,"226,1",2014
Östersund,Ängsmogården,Kommunal,Östersund,57462607,13,"76,9",~100,"218,5",2014
Östersund,Östbergsskolan 2,Kommunal,Östersund,74981470,49,"83,7","87,8","224,7",2014
Österåker,"Prolympia, Åkersberga",Enskild,Prolympia AB,22738124,81,"75,3",~100,"210,7",2014
Österåker,Ljusterö skola,Kommunal,Österåker,53319802,11,..,~100,"222,0",2014
Österåker,Skärgårdsstadsskolan,Kommunal,Österåker,73272488,34,"82,4",~100,"220,9",2014
Österåker,Solskiftesskolan,Kommunal,Österåker,82624830,108,"83,3","93,5","228,4",2014
Österåker,Söraskolan,Kommunal,Österåker,88712672,72,"58,3","72,2","193,6",2014
Österåker,Tråsättraskolan,Kommunal,Österåker,51305351,79,"78,5","84,8","218,5",2014
Österåker,Akers friskola F-9,Enskild,Österåkers Friskola AB,10715898,23,"95,7","100,0","238,4",2014
Östhammar,Frösåkersskolan,Kommunal,Östhammar,98029852,84,"70,2","89,3","204,6",2014
Östhammar,Olandsskolan F-9,Kommunal,Östhammar,90876801,49,"79,6","89,8","214,4",2014
Östhammar,Vallonskolan,Kommunal,Östhammar,31047050,37,"81,1",~100,"212,6",2014
Östhammar,Österbyskolan,Kommunal,Östhammar,57548666,28,"78,6",~100,"205,1",2014
Östra Göinge,Färe Montessoriskola,Enskild,Skolföreningen Växthuset Ek. För.,26599013,..,..,..,..,2014
Östra Göinge,Göingeskolan,Kommunal,Östra Göinge,84902434,91,"68,1","79,1","195,9",2014
Östra Göinge,Snapphaneskolan,Kommunal,Östra Göinge,81683738,57,"73,7","86,0","194,2",2014
Överkalix,Strandskolan,Kommunal,Överkalix,50308658,16,"62,5",~100,"191,3",2014
Överkalix,Överkalix Friskola,Enskild,Överkalix Kultur- och Miljöskola,13342436,11,"100,0","100,0","221,8",2014
Övertorneå,Hietaniemi friskola,Enskild,Heitaniemi friskoleförening,46252858,10,..,..,"203,0",2014
Övertorneå,Svansteins Centralskola,Kommunal,Övertorneå,90707437,17,"70,6","70,6","224,1",2014
Övertorneå,Övertorneå CSK år 4-9,Kommunal,Övertorneå,18991431,40,"55,0","65,0","175,8",2014
