skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_antal_fli_tcv140,skolverket_andel_fli_tcv140,skolverket_and_uppn_alla_amnen_fli_tcv140,skolverket_and_behorig_fli_tcv140,skolverket_gmv_fli_tcv140,skolverket_antal_poj_tcv140,skolverket_andel_poj_tcv140,skolverket_and_uppn_alla_amnen_poj_tcv140,skolverket_and_behorig_poj_tcv140,skolverket_gmv_poj_tcv140,year
Sjöbo,Vollsjö Friskola,Enskild,Almaröd Friskola AB,78396564,..,..,.,.,.,..,..,..,..,..,2015
Sjöbo,Emanuelskolan,Kommunal,Sjöbo,37998000,18,"52,9","55,6","66,7","214,0",16,"47,1","68,8","68,8","240,0",2015
Sjöbo,"Färsinga lärcentrum, åk 4-9",Kommunal,Sjöbo,17176734,47,"56,6","63,8","72,3","210,8",36,"43,4","58,3","72,2","182,7",2015
Sjöbo,Storkskolan,Kommunal,Sjöbo,55675413,..,..,..,..,..,..,..,..,~100,"185,7",2015
Skara,Friskolan Metis,Enskild,Lärocentrum i Skara Ekonomisk Förening,46013569,..,..,..,"100,0","257,8",..,..,..,..,..,2015
Skara,Djäkneskolan,Kommunal,Skara,25963247,46,"51,1","73,9","78,3","223,3",44,"48,9","59,1","68,2","176,6",2015
Skara,Teglaskolan,Kommunal,Skara,35308702,38,"38,4","84,2",~100,"223,4",61,"61,6","86,9","86,9","223,8",2015
Skellefteå,Björnåkersskolan 6-9,Kommunal,Skellefteå,61150314,19,"43,2","94,7","100,0","239,1",25,"56,8","80,0",~100,"220,5",2015
Skellefteå,Bolidenskolan 6-9,Kommunal,Skellefteå,69217837,16,"45,7","81,3",~100,"213,9",19,"54,3","68,4",~100,"210,5",2015
Skellefteå,Brännanskolan,Kommunal,Skellefteå,16211359,38,"46,3","86,8",~100,"250,3",44,"53,7","88,6","88,6","221,5",2015
Skellefteå,Bureskolan 6-9,Kommunal,Skellefteå,62125265,21,"46,7","85,7","100,0","264,0",24,"53,3","70,8",~100,"200,2",2015
Skellefteå,Byskeskolan 6-9,Kommunal,Skellefteå,97534677,25,"46,3","72,0","80,0","209,0",29,"53,7","69,0","75,9","197,4",2015
Skellefteå,Furuskolan,Kommunal,Skellefteå,62717625,..,..,..,..,..,..,..,..,..,..,2015
Skellefteå,Kanalskolan,Kommunal,Skellefteå,94485755,39,"52,7","89,7",~100,"237,4",35,"47,3","85,7",~100,"218,8",2015
Skellefteå,Kågeskolan 6-9,Kommunal,Skellefteå,66412077,24,"46,2","91,7",~100,"255,3",28,"53,8","82,1",~100,"210,8",2015
Skellefteå,Lövångersskolan,Kommunal,Skellefteå,87194036,..,..,..,..,..,..,..,..,..,..,2015
Skellefteå,Norrhammarskolan 6-9,Kommunal,Skellefteå,40166272,41,"45,6","90,2",~100,"249,6",49,"54,4","83,7",~100,"215,6",2015
Skellefteå,Sörböleskolan Väst,Kommunal,Skellefteå,21889785,50,"49,5","76,0","88,0","220,9",51,"50,5","64,7","72,5","180,0",2015
Skellefteå,Sörböleskolan Öst,Kommunal,Skellefteå,83796196,..,..,.,.,..,..,..,.,.,..,2015
Skellefteå,Ursviksskolan 6-9,Kommunal,Skellefteå,37579892,29,"47,5","96,6",~100,"255,5",32,"52,5","93,8",~100,"217,6",2015
Skellefteå,Örjansskolan 6-9,Kommunal,Skellefteå,99512173,35,"58,3","68,6","85,7","220,1",25,"41,7","52,0","64,0","176,9",2015
Skellefteå,Björkskolan,Enskild,Skellefteå Kristna Skolförening,65417636,..,..,..,..,..,..,..,..,~100,"188,1",2015
Skinnskatteberg,Klockarbergsskolan,Kommunal,Skinnskatteberg,62958817,16,"55,2",..,"68,8","217,3",13,"44,8",..,..,"162,3",2015
Skurup,Alléskolan,Kommunal,Skurup,60217642,..,..,"92,9","100,0","253,2",..,..,..,..,..,2015
Skurup,Fotbollsakademin,Kommunal,Skurup,74292006,17,"36,2","100,0","100,0","289,4",30,"63,8","86,7",~100,"227,1",2015
Skurup,Mackleanskolan,Kommunal,Skurup,21999433,38,"42,2","63,2","81,6","226,6",52,"57,8","65,4","84,6","197,7",2015
Skövde,Mia skola,Enskild,Mia skola AB,94502924,..,..,.,.,.,..,..,.,..,..,2015
Skövde,Eriksdalskolan 483,Kommunal,Skövde,97361837,27,"45,0","77,8","81,5","225,6",33,"55,0","87,9",~100,"201,6",2015
Skövde,Helenaskolan 475,Kommunal,Skövde,54790414,117,"56,5","82,1","91,5","237,8",90,"43,5","75,6","87,8","212,9",2015
Skövde,Stöpenskolan,Kommunal,Skövde,89477299,61,"56,0","83,6","91,8","236,5",48,"44,0","85,4","89,6","226,9",2015
Skövde,Vasaskolan,Kommunal,Skövde,16057411,84,"52,5","88,1","92,9","242,6",76,"47,5","85,5","89,5","222,0",2015
Smedjebacken,Bergaskolan,Kommunal,Smedjebacken,81136807,27,"42,2","77,8","77,8","223,5",37,"57,8","56,8","67,6","171,2",2015
Smedjebacken,Kyrkskolan,Kommunal,Smedjebacken,68814096,14,"53,8","85,7",~100,"244,6",12,"46,2","100,0","100,0","239,6",2015
Sollefteå,Junsele skola,Kommunal,Sollefteå,49748045,..,..,"92,3",~100,"223,5",..,..,..,..,..,2015
Sollefteå,Ramsele skola,Kommunal,Sollefteå,20197159,..,..,..,..,..,..,..,..,..,..,2015
Sollefteå,Vallaskolan 4-9,Kommunal,Sollefteå,74074564,..,..,.,.,..,..,..,.,.,.,2015
Sollefteå,Vallaskolan 7-9,Kommunal,Sollefteå,70478601,82,"45,6","75,6","82,9","212,4",98,"54,4","60,2","72,4","174,2",2015
Sollentuna,Futuraskolan Hertig Karl,Enskild,Futuraskolan AB,40467992,10,"41,7",..,..,"255,5",14,"58,3","92,9",~100,"260,4",2015
Sollentuna,Futuraskolan Rådan,Enskild,Futuraskolan AB,47986219,..,..,.,.,.,..,..,..,..,..,2015
Sollentuna,Mikaelskolan,Enskild,Föreningen Mikaelskolan,85777315,..,..,"100,0","100,0","270,3",..,..,..,..,..,2015
Sollentuna,Norrvikens skola,Enskild,Norrviken Utbildning AB,47462120,11,"25,6",..,..,"190,5",32,"74,4","84,4",~100,"231,3",2015
Sollentuna,Edsbergsskolan,Kommunal,Sollentuna,38076081,57,"49,6","87,7",~100,"262,1",58,"50,4","86,2","89,7","236,3",2015
Sollentuna,Edsbergsskolans Förberedelsekl,Kommunal,Sollentuna,85230659,..,..,.,.,..,..,..,.,.,..,2015
Sollentuna,Förberedelseklasser,Kommunal,Sollentuna,91113722,..,..,.,.,..,..,..,.,.,..,2015
Sollentuna,Gärdesskolan,Kommunal,Sollentuna,77585025,33,"51,6","90,9","100,0","264,3",31,"48,4","100,0","100,0","253,6",2015
Sollentuna,Helenelundsskolan,Kommunal,Sollentuna,15572902,48,"41,0","89,6",~100,"272,4",69,"59,0","98,6",~100,"259,5",2015
Sollentuna,Häggviksskolan,Kommunal,Sollentuna,96594250,19,"50,0","63,2",~100,"253,5",19,"50,0","57,9",~100,"208,4",2015
Sollentuna,Häggviksskolan LSI,Kommunal,Sollentuna,68505032,..,..,..,..,..,..,..,.,.,..,2015
Sollentuna,Runbacka skolor/Fenix,Kommunal,Sollentuna,43236825,..,..,..,..,..,..,..,..,..,..,2015
Sollentuna,Runbacka skolor/Runan,Kommunal,Sollentuna,62737044,23,"42,6","87,0","100,0","274,1",31,"57,4","93,5","100,0","253,4",2015
Sollentuna,Sofielundsskolan,Kommunal,Sollentuna,68288321,21,"39,6","100,0","100,0","253,5",32,"60,4","93,8",~100,"237,5",2015
Sollentuna,Sollentuna internat. school,Kommunal,Sollentuna,27740655,16,"61,5","81,3","100,0","247,2",10,"38,5",..,"100,0","226,8",2015
Sollentuna,Sollentuna musikklasser,Kommunal,Sollentuna,21871265,39,"66,1","100,0","100,0","300,0",20,"33,9","100,0","100,0","279,4",2015
Sollentuna,Tal- o språkcentrum/Brageskola,Kommunal,Sollentuna,12092203,..,..,..,..,..,..,..,..,..,..,2015
Sollentuna,Utbildning Rotebro/Gillboskola,Kommunal,Sollentuna,59955409,38,"47,5","81,6","86,8","226,8",42,"52,5","85,7",~100,"226,8",2015
Sollentuna,"Utbildning Silverdal, gr",Kommunal,Sollentuna,67346137,17,"34,7","76,5",~100,"259,1",32,"65,3","90,6",~100,"250,4",2015
Sollentuna,"Utbildning Silverdal, gr asp",Kommunal,Sollentuna,76880740,..,..,.,.,.,..,..,..,..,..,2015
Sollentuna,Vibyskolan,Enskild,Vibyskolan Ekonomisk Förening,15547680,35,"61,4","97,1","100,0","273,1",22,"38,6","95,5",~100,"246,7",2015
Sollentuna,Vittra Sollentuna,Enskild,Vittraskolorna AB,58102266,26,"63,4","80,8",~100,"254,0",15,"36,6","66,7","66,7","236,3",2015
Solna,"Ingridskolan, grundskola",Enskild,Ingridskolan AB,53259263,..,..,..,..,..,..,..,..,..,..,2015
Solna,Magelungens grundskola Solna,Enskild,Magelungen Utveckling AB,48791751,..,..,.,.,..,..,..,.,.,..,2015
Solna,Alfaskolan,Enskild,Pysslingen Förskolor och Skolor AB,27323097,16,"61,5","100,0","100,0","304,7",10,"38,5",..,..,"268,8",2015
Solna,Bergshamraskolan,Kommunal,Solna,43133926,13,"38,2","84,6",~100,"269,8",21,"61,8","81,0",~100,"243,6",2015
Solna,Råsundaskolan 6-9,Kommunal,Solna,10775896,34,"40,5","82,4",~100,"261,4",50,"59,5","88,0",~100,"244,3",2015
Solna,Skytteholmsskolan 4-9,Kommunal,Solna,75017455,26,"57,8","53,8","61,5","213,0",19,"42,2","63,2",~100,"214,0",2015
Solna,Tallbackaskolan,Kommunal,Solna,73581523,19,"38,8","89,5",~100,"248,2",30,"61,2","66,7","76,7","219,6",2015
Solna,Ulriksdalsskolan,Kommunal,Solna,46706680,..,..,..,..,..,..,..,"74,1",~100,"226,2",2015
Solna,Ängkärrskolan i Solna,Enskild,Stiftelsen Nya Ängkärrsskolan,98515782,..,..,..,..,..,..,..,"57,9","57,9","159,6",2015
Solna,Svedenskolan Bergshamra,Enskild,Utvecklingspedagogik Sverige Aktiebolag,89893224,..,..,.,.,.,..,..,..,..,..,2015
Solna,Vittra Frösunda,Enskild,Vittraskolorna AB,48760074,18,"54,5","94,4","100,0","290,6",15,"45,5","100,0","100,0","249,7",2015
Sorsele,Vindelälvsskolan 7-9,Kommunal,Sorsele,94589976,17,"50,0","76,5",~100,"209,3",17,"50,0","64,7","64,7","211,3",2015
Sotenäs,Sotenässkolan,Kommunal,Sotenäs,78294346,47,"47,5","91,5",~100,"234,4",52,"52,5","71,2","86,5","194,9",2015
Staffanstorp,Skånska Småstadens Kulturskola,Enskild,Skånska Småstadens Kulturskolas Ekonomiska förening,85506411,..,..,..,..,"242,5",..,..,..,..,..,2015
Staffanstorp,Baldersskolan,Kommunal,Staffanstorp,86546038,34,"45,9","73,5","73,5","224,0",40,"54,1","75,0","82,5","207,0",2015
Staffanstorp,Hagalidskolan,Kommunal,Staffanstorp,28784410,62,"51,2","93,5",~100,"251,5",59,"48,8","74,6","89,8","208,4",2015
Staffanstorp,Hjärupslundsskolan,Kommunal,Staffanstorp,46191968,37,"42,5","89,2",~100,"258,2",50,"57,5","92,0",~100,"255,0",2015
Stenungsund,Kristinedalskolan,Kommunal,Stenungsund,36819548,35,"46,1","85,7","85,7","221,5",41,"53,9","68,3","82,9","209,6",2015
Stenungsund,Stenungskolan,Kommunal,Stenungsund,30707344,45,"47,9","84,4",~100,"221,3",49,"52,1","75,5","89,8","205,2",2015
Stenungsund,Stora Högaskolan,Kommunal,Stenungsund,59097955,43,"47,8","90,7",~100,"251,9",47,"52,2","87,2",~100,"217,9",2015
Stenungsund,Stenungsunds Montessoriskola,Enskild,Stenungsunds Montessori Ekonomiska Förening,38786895,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Al-Azharskolan,Enskild,Al-Azhar Stiftelsen,90711097,29,"58,0","51,7",~100,"234,2",21,"42,0","47,6",~100,"218,8",2015
Stockholm,Kista International School,Enskild,Al-Kowneyn Utbildning Centrum,37556682,..,..,..,..,..,..,..,.,..,..,2015
Stockholm,Alzahraa Idealiska akademi,Enskild,Al-Zahraa Akademi AB,77656740,13,"46,4",..,~100,"216,2",15,"53,6","73,3",~100,"213,2",2015
Stockholm,Aspdammskolan,Enskild,Aspdammskolan AB,93301103,..,..,.,.,.,..,..,..,..,..,2015
Stockholm,Beta School,Enskild,Betaschool Handelsbolag,16061350,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Bågenskolan,Enskild,Distans Strateg Sweden AB,35784391,..,..,.,..,..,..,..,..,..,..,2015
Stockholm,Drakenskolan,Enskild,Distans Strateg Sweden AB,76324672,..,..,.,.,.,..,..,.,.,..,2015
Stockholm,Mosebackeskolan,Enskild,Distans Strateg Sweden AB,34880783,..,..,..,..,..,..,..,.,.,..,2015
Stockholm,Djurgårdens Waldorfskola,Enskild,Djurgårdens Waldorfskoleförening,84585645,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Elma School,Enskild,Elma School AB,11532790,..,..,..,~100,"260,5",..,..,..,..,..,2015
Stockholm,Engelska Skolan Norr,Enskild,Engelska Skolan Norr AB,29725531,28,"54,9","96,4",~100,"289,2",23,"45,1","91,3",~100,"245,4",2015
Stockholm,"Enskilda gymnasiet, gr",Enskild,Enskilda Gymnasiet,92750123,36,"61,0","100,0","100,0","300,3",23,"39,0","100,0","100,0","299,9",2015
Stockholm,Estniska Skolan i Stockholm,Enskild,Estniska Skolan i Stockholm,34540901,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Studemaskolan,Enskild,Föreningen Aktiva Studier /Fas/,91352227,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Carlssons skola,Enskild,Föreningen För Carlssons Skola,35547286,35,"54,7","100,0","100,0","289,3",29,"45,3","100,0","100,0","287,8",2015
Stockholm,Stefanskolan,Enskild,Föreningen Stefanskolan,53147557,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Olympen Svea,Enskild,Förskolan Olympen Aktiebolag,17644819,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Novia Engelska skolan,Enskild,Global Bridge i Sverige AB,66455663,..,..,"100,0","100,0","291,0",..,..,..,..,..,2015
Stockholm,Alla Nationers Fria Skola,Enskild,Ideella Föreningen För Alla Nationers Fria Skola,82838118,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Sv Interkulturella grundskolan,Enskild,Interkulturell Utbildning i Stockholm AB,98705470,16,"59,3",..,"68,8","166,1",11,"40,7",..,..,"151,6",2015
Stockholm,Sthlms Int. Montessoriskola,Enskild,International Montessori School Sweden AB,45553352,20,"54,1","100,0","100,0","306,9",17,"45,9","100,0","100,0","291,0",2015
Stockholm,Engelska Skolan i Bromma,Enskild,Internationella Engelska Skolan i Sverige AB,90732940,75,"49,3","96,0",~100,"304,6",77,"50,7","85,7","100,0","278,8",2015
Stockholm,Engelska Skolan i Enskede gr,Enskild,Internationella Engelska Skolan i Sverige AB,38935587,69,"46,9","94,2","100,0","267,5",78,"53,1","93,6","100,0","255,9",2015
Stockholm,Engelska skolan i Hässelby,Enskild,Internationella Engelska Skolan i Sverige AB,74482611,70,"47,9","94,3",~100,"281,6",76,"52,1","96,1","100,0","268,8",2015
Stockholm,Internationella Engelska Skolan Skärholmen,Enskild,Internationella Engelska Skolan i Sverige AB,72066571,31,"57,4","83,9",~100,"290,4",23,"42,6","60,9",~100,"255,2",2015
Stockholm,JENSEN grundskola Vasastan Sthlm,Enskild,Jensen Education College AB,87377212,..,..,"61,1",~100,"228,4",..,..,..,..,..,2015
Stockholm,Kulturskolan Raketen,Enskild,Kulturskolan Raketen AB,24172067,11,"45,8","90,9",~100,"275,7",13,"54,2","100,0","100,0","267,5",2015
Stockholm,Kunskapsskolan Enskede,Enskild,Kunskapsskolan i Sverige Aktiebolag,16426165,71,"60,2","94,4",~100,"282,1",47,"39,8","97,9","100,0","262,1",2015
Stockholm,Kunskapsskolan Fruängen,Enskild,Kunskapsskolan i Sverige Aktiebolag,63954028,45,"53,6","95,6",~100,"271,8",39,"46,4","97,4","100,0","260,2",2015
Stockholm,Kunskapsskolan Kista,Enskild,Kunskapsskolan i Sverige Aktiebolag,98098631,14,"58,3",..,..,"220,7",10,"41,7",..,..,"198,0",2015
Stockholm,Kunskapsskolan Spånga,Enskild,Kunskapsskolan i Sverige Aktiebolag,46796995,73,"62,4","82,2","83,6","251,8",44,"37,6","81,8","81,8","232,8",2015
Stockholm,Kunskapsskolan Tyresö,Enskild,Kunskapsskolan i Sverige Aktiebolag,81266343,69,"54,3","95,7",~100,"271,2",58,"45,7","100,0","100,0","270,0",2015
Stockholm,Kunskapsskolans Resursskola,Enskild,Kunskapsskolan i Sverige Aktiebolag,24671487,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Magelungens grundskola Södermalm,Enskild,Magelungen Utveckling AB,57034070,..,..,.,..,..,..,..,.,.,..,2015
Stockholm,Magelungens grundskola Älvsjö,Enskild,Magelungen Utveckling AB,38096510,..,..,.,.,..,..,..,.,.,"50,2",2015
Stockholm,Kulturama gr. Hammarby Sjöstad,Enskild,Medborgarskolan Stockholmsregionen,23066257,55,"79,7","96,4",~100,"267,2",14,"20,3","85,7",~100,"260,5",2015
Stockholm,Grundskolan Metapontum,Enskild,Metapontum AB,90850620,..,..,"100,0","100,0","288,4",..,..,..,..,..,2015
Stockholm,Stockholm Internat. Academy,Enskild,Mubarak Utbildning AB,11442396,..,..,..,..,..,..,..,..,..,"219,4",2015
Stockholm,Musikskolan Lilla Akademien,Enskild,Musikskolan Lilla Akademien AB,36066067,13,"46,4","84,6","100,0","285,4",15,"53,6","100,0","100,0","306,8",2015
Stockholm,Skarpnäcks Fria skola,Enskild,Personal- och Föräldrakooperativet Skarpnäcks Fr,60308449,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Snitz Grundskola Odenplan,Enskild,PPS Power Planning System Aktiebolag,57510246,..,..,.,..,..,..,..,..,..,..,2015
Stockholm,Primaskolan Farsta,Enskild,Primaskolan i Sverige AB,26568390,28,"51,9","82,1",~100,"221,6",26,"48,1","57,7",~100,"191,2",2015
Stockholm,Skolgrunden,Enskild,Skolgrunden Aktiebolag,23414344,..,..,.,.,.,..,..,..,..,..,2015
Stockholm,Sofiaängens skola,Enskild,Sofiaängen AB,86086213,..,..,.,..,..,..,..,.,.,.,2015
Stockholm,Fredrikshovs slotts skola,Enskild,Stiftelsen Carpe Diem,64065082,21,"52,5","100,0","100,0","314,0",19,"47,5","100,0","100,0","301,8",2015
Stockholm,Europaskolan Södermalm,Enskild,Stiftelsen Docendo Discimus,79969356,23,"54,8","95,7","100,0","293,4",19,"45,2","100,0","100,0","274,7",2015
Stockholm,Ellen Key skolan,Enskild,Stiftelsen Ellen Key Skolan,16394249,..,..,..,..,..,..,..,..,..,..,2015
Stockholm,Franska Skolan/Ecole francaise,Enskild,Stiftelsen Franska Skolan,42328518,65,"72,2","100,0","100,0","299,3",25,"27,8","100,0","100,0","283,3",2015
Stockholm,"Fryshusets grundskola, Sthlm",Enskild,Stiftelsen Fryshuset,19657993,36,"51,4","66,7",~100,"241,5",34,"48,6","88,2",~100,"223,9",2015
Stockholm,Framstegsskolan i Stockholm,Enskild,Stiftelsen Islamiska Skolan,72684556,..,..,..,..,..,..,..,..,..,"242,3",2015
Stockholm,"Kristofferskolan, gr",Enskild,Stiftelsen Kristofferskolan,98760751,19,"42,2","100,0","100,0","285,7",26,"57,8","96,2","100,0","268,7",2015
Stockholm,Maria Elementarskola,Enskild,Stiftelsen Maria Elementarskola,73893187,20,"51,3","95,0",~100,"293,5",19,"48,7","100,0","100,0","278,8",2015
Stockholm,Martinskolan Söders waldorfsk,Enskild,Stiftelsen Martinskolan Söders Waldorfskola,82854505,20,"54,1","75,0",~100,"255,9",17,"45,9","94,1",~100,"232,5",2015
Stockholm,S:t Eriks Katolska Skola,Enskild,Stiftelsen s:t Eriks Katolska Skola,94943347,..,..,..,..,..,..,..,..,..,"276,0",2015
Stockholm,Abrahamsbergsskolan,Kommunal,Stockholm,44673074,27,"45,8","88,9",~100,"258,8",32,"54,2","93,8",~100,"260,7",2015
Stockholm,Adolf Fredriks musikklasser,Kommunal,Stockholm,99648792,123,"65,4","97,6",~100,"289,9",65,"34,6","100,0","100,0","282,3",2015
Stockholm,Akalla grundskola F-9,Kommunal,Stockholm,37796564,19,"38,0","52,6","73,7","190,9",31,"62,0","54,8","67,7","207,7",2015
Stockholm,Alviksskolan,Kommunal,Stockholm,72627865,45,"39,5","71,1","84,4","246,2",69,"60,5","78,3","81,2","236,6",2015
Stockholm,Aspuddens skola,Kommunal,Stockholm,72672270,66,"50,4","90,9",~100,"254,6",65,"49,6","81,5","90,8","226,2",2015
Stockholm,Bagarmossens skola,Kommunal,Stockholm,13679897,25,"49,0","76,0",~100,"234,3",26,"51,0","80,8",~100,"207,8",2015
Stockholm,Björkhagens skola,Kommunal,Stockholm,43088454,57,"54,3","89,5",~100,"259,7",48,"45,7","97,9","100,0","253,8",2015
Stockholm,Blommensbergsskolan,Kommunal,Stockholm,82140090,82,"62,1","80,5","89,0","250,2",50,"37,9","82,0","90,0","234,5",2015
Stockholm,Bredängsskolan,Kommunal,Stockholm,14121892,39,"54,9","61,5","71,8","194,0",32,"45,1","68,8","71,9","200,5",2015
Stockholm,Bäckahagens skola,Kommunal,Stockholm,20683111,24,"37,5","58,3","66,7","218,9",40,"62,5","40,0","60,0","176,9",2015
Stockholm,Enbacksskolan,Kommunal,Stockholm,43632318,20,"50,0","60,0","60,0","209,7",20,"50,0","75,0","75,0","216,7",2015
Stockholm,Engelbrektsskolan,Kommunal,Stockholm,87521048,55,"46,2","94,5","100,0","282,5",64,"53,8","87,5",~100,"234,4",2015
Stockholm,Enskede skola,Kommunal,Stockholm,72248694,45,"40,9","88,9","88,9","251,3",65,"59,1","86,2","92,3","241,1",2015
Stockholm,Eriksdalsskolan,Kommunal,Stockholm,59249600,87,"50,6","77,0","83,9","240,5",85,"49,4","71,8","78,8","212,6",2015
Stockholm,Farsta grundskola,Kommunal,Stockholm,38758770,31,"54,4","71,0","77,4","216,2",26,"45,6","57,7","76,9","210,8",2015
Stockholm,Fruängens skola,Kommunal,Stockholm,19353396,30,"65,2","56,7","66,7","212,0",16,"34,8","75,0",~100,"215,3",2015
Stockholm,Grimstaskolan,Kommunal,Stockholm,51341279,21,"46,7","66,7","71,4","231,8",24,"53,3","58,3","75,0","220,4",2015
Stockholm,Gubbängsskolan,Kommunal,Stockholm,93412255,26,"31,3","57,7","61,5","201,8",57,"68,7","70,2","87,7","215,2",2015
Stockholm,Gärdesskolan,Kommunal,Stockholm,41176931,73,"45,9","86,3",~100,"268,1",86,"54,1","90,7",~100,"254,2",2015
Stockholm,Hagsätraskolan,Kommunal,Stockholm,82110758,14,"35,0",..,..,"168,8",26,"65,0","42,3","53,8","162,1",2015
Stockholm,Hammarbyskolan,Kommunal,Stockholm,64167206,..,..,.,..,..,..,..,.,..,..,2015
Stockholm,Hjulsta grundskola F-9,Kommunal,Stockholm,69266159,40,"57,1",..,"42,5","142,0",30,"42,9",..,..,"108,3",2015
Stockholm,Husbygårdsskolan F-9,Kommunal,Stockholm,42149666,19,"39,6","57,9","63,2","220,6",29,"60,4",..,"44,8","160,6",2015
Stockholm,Hägerstensåsens skola,Kommunal,Stockholm,70329261,..,..,.,.,.,..,..,..,..,..,2015
Stockholm,Hässelby Villastads skola,Kommunal,Stockholm,86597125,54,"50,0","79,6",~100,"251,2",54,"50,0","79,6",~100,"231,3",2015
Stockholm,Hässelbygårdsskolan,Kommunal,Stockholm,87838841,43,"49,4","34,9","55,8","182,5",44,"50,6","47,7","59,1","200,4",2015
Stockholm,Högalidsskolan,Kommunal,Stockholm,24716970,45,"51,7","93,3",~100,"265,1",42,"48,3","83,3",~100,"233,1",2015
Stockholm,Höglandsskolan,Kommunal,Stockholm,36281817,32,"61,5","100,0","100,0","303,8",20,"38,5","100,0","100,0","264,6",2015
Stockholm,Hökarängsskolan,Kommunal,Stockholm,57184925,41,"44,6","68,3","75,6","213,4",51,"55,4","58,8","62,7","180,4",2015
Stockholm,International School of the Stockholm Region,Kommunal,Stockholm,26172429,22,"55,0",..,..,"241,5",18,"45,0",..,"55,6","221,4",2015
Stockholm,Johan Skytteskolan,Kommunal,Stockholm,97683561,70,"48,3","88,6","92,9","270,5",75,"51,7","96,0",~100,"264,0",2015
Stockholm,Katarina Norra skola,Kommunal,Stockholm,23617768,36,"52,2","86,1",~100,"276,7",33,"47,8","93,9","100,0","264,2",2015
Stockholm,Kista grundskola,Kommunal,Stockholm,22513261,46,"48,4","89,1","89,1","244,6",49,"51,6","61,2","71,4","199,4",2015
Stockholm,Kungliga Svenska Balettskolan,Kommunal,Stockholm,63321041,..,..,"91,7","100,0","268,4",..,..,..,..,..,2015
Stockholm,Kungsholmens grundskola,Kommunal,Stockholm,29410344,20,"40,8","90,0","100,0","278,1",29,"59,2","93,1","100,0","259,4",2015
Stockholm,Lillholmsskolan,Kommunal,Stockholm,46581319,33,"55,9","42,4","45,5","197,7",26,"44,1",..,"38,5","171,0",2015
Stockholm,Mariaskolan,Kommunal,Stockholm,69895255,37,"43,5","94,6",~100,"269,7",48,"56,5","87,5",~100,"251,2",2015
Stockholm,Matteusskolan,Kommunal,Stockholm,16348406,54,"52,4","90,7",~100,"266,5",49,"47,6","87,8","89,8","243,2",2015
Stockholm,Mälarhöjdens skola,Kommunal,Stockholm,46165232,47,"42,3","87,2",~100,"264,0",64,"57,7","85,9","85,9","255,6",2015
Stockholm,Nya Elementar,Kommunal,Stockholm,83828066,64,"45,7","93,8",~100,"275,1",76,"54,3","90,8","92,1","255,0",2015
Stockholm,Rinkebyskolan,Kommunal,Stockholm,37416253,70,"58,8","48,6","75,7","188,7",49,"41,2","30,6","55,1","151,0",2015
Stockholm,Rålambshovsskolan,Kommunal,Stockholm,61686233,62,"42,2","88,7","100,0","270,6",85,"57,8","89,4",~100,"246,1",2015
Stockholm,Rödabergsskolan,Kommunal,Stockholm,97686250,36,"45,0","94,4",~100,"276,7",44,"55,0","81,8","86,4","256,9",2015
Stockholm,Sjöstadsskolan,Kommunal,Stockholm,15331669,31,"51,7","51,6","64,5","186,7",29,"48,3","72,4",~100,"226,4",2015
Stockholm,Sjöängsskolan,Kommunal,Stockholm,13124830,34,"39,1","73,5","85,3","254,1",53,"60,9","84,9","88,7","223,7",2015
Stockholm,Skarpatorpsskolan,Kommunal,Stockholm,82075850,17,"47,2",..,..,"157,0",19,"52,8",..,..,"123,7",2015
Stockholm,Skarpnäcks skola,Kommunal,Stockholm,53075005,27,"51,9","85,2",~100,"266,7",25,"48,1","56,0","80,0","219,8",2015
Stockholm,Slättgårdsskolan,Kommunal,Stockholm,59468219,18,"45,0","55,6",~100,"222,6",22,"55,0","59,1","59,1","217,4",2015
