skolverket_kommunnamn,skolverket_skolnamn,huvudman,skolverket_huvudman_namn,school_unit,skolverket_foraldr_utb_tcv95,skolverket_and_utl_bakgr_tcv95,skolverket_andel_pojkar_tcv95,skolverket_ver_and_uppn_malen_tcv95,skolverket_ber_and_uppn_malen_tcv95,skolverket_sal_and_uppn_malen_tcv95,skolverket_ver_meritvarde_tcv95,skolverket_ber_meritvarde_tcv95,skolverket_sal_meritvarde_tcv95,year
Tanum,Hamburgsundskolan 6-9,Kommunal,Tanum,81072495,"2,32",19,40,70,69,1,233,224,9,2018
Tanum,Tanumskolan 7-9,Kommunal,Tanum,74079446,"2,14",10,59,76,69,7,218,213,4,2018
Tibro,"Nyboskolan, grundskola",Kommunal,Tibro,97306690,"2,13",12,56,75,67,9,217,211,6,2018
Tidaholm,Forsens grundskola 7-9,Kommunal,Tidaholm,40717964,"2,07",9,36,67,69,-2,217,218,0,2018
Tidaholm,Hökensås grundskola 7-9,Kommunal,Tidaholm,42899954,"2,13",9,46,83,70,13,228,218,9,2018
Tierp,Aspenskolan,Kommunal,Tierp,15416514,"1,98",6,49,51,67,-16,187,210,-23,2018
Tierp,Centralskolan,Kommunal,Tierp,17240817,"2,27",0,33,83,82,0,238,242,-4,2018
Tierp,Ol Andersskolan,Kommunal,Tierp,65153737,"2,25",6,52,82,76,6,228,228,1,2018
Tierp,Örbyhus skola,Kommunal,Tierp,69241995,"2,24",2,59,63,78,-15,224,229,-4,2018
Timrå,Ala skola,Kommunal,Timrå,59092675,"2,15",4,52,75,74,1,218,223,-5,2018
Timrå,Arenaskolan,Kommunal,Timrå,81784662,"2,07",9,58,70,67,3,210,210,0,2018
Tingsryd,Dackeskolan 7-9,Kommunal,Tingsryd,56361478,"2,13",10,53,71,68,3,214,214,0,2018
Tingsryd,Idekulla skola,Enskild,Idekulla Skola Handelsbolag,66342347,"2,04",3,51,92,72,21,246,217,30,2018
Tjörn,Bleketskolan,Kommunal,Tjörn,16656370,"2,29",7,41,86,77,9,236,233,3,2018
Tjörn,Häggvallskolan,Kommunal,Tjörn,23228302,"2,31",9,60,81,74,7,229,226,3,2018
Tomelilla,Kastanjeskolan,Kommunal,Tomelilla,90360196,"2,12",10,51,57,69,-11,198,215,-17,2018
Torsby,Frykenskolan,Kommunal,Torsby,21568934,"2,18",12,45,85,69,15,240,219,21,2018
Torsby,Kvistbergsskolan,Kommunal,Torsby,83025413,"1,94",18,65,82,56,26,228,189,39,2018
Torsås,Torskolan H,Kommunal,Torsås,99636909,"2,17",9,57,68,70,-2,212,217,-5,2018
Tranemo,Tranängskolan 7-9,Kommunal,Tranemo,33759766,"2,06",6,57,70,69,1,218,212,6,2018
Tranås,Junkaremålsskolan 7-9,Kommunal,Tranås,18476537,"2,28",7,46,85,76,9,235,230,4,2018
Tranås,Ängarydsskolan,Kommunal,Tranås,10155751,"2,15",6,51,84,73,11,235,221,14,2018
Trelleborg,Fågelbäcksskolan 6-9,Kommunal,Trelleborg,94965726,"1,97",10,53,60,64,-4,209,204,5,2018
Trelleborg,Kunskapsskolan Trelleborg,Enskild,Kunskapsskolan i Sverige Aktiebolag,65892623,"2,38",0,46,92,85,7,264,245,19,2018
Trelleborg,Liljeborgsskolan 7-9,Kommunal,Trelleborg,42096980,"2,27",4,55,78,78,0,240,230,10,2018
Trelleborg,Pilevallskolan F-9,Kommunal,Trelleborg,24947938,"1,83",10,62,79,58,21,212,190,22,2018
Trelleborg,Vannhögskolan 6-9,Kommunal,Trelleborg,92281801,"2,3",3,54,93,79,13,256,233,22,2018
Trelleborg,Väståkraskolan F-9,Kommunal,Trelleborg,16081769,"2,02",0,51,92,73,19,224,218,6,2018
Trollhättan,"Fridaskolan, Trollhättan",Enskild,Fridaskolorna AB,56884611,"2,49",0,58,89,87,2,262,248,14,2018
Trollhättan,Hjortmosseskolan 5-9,Kommunal,Trollhättan,84590859,"1,99",9,34,55,66,-11,208,212,-5,2018
Trollhättan,Kronan 7-9,Kommunal,Trollhättan,63750711,"1,49",36,60,21,28,-7,159,140,19,2018
Trollhättan,Lyrfågelskolan 7-9,Kommunal,Trollhättan,81052393,"2,28",2,59,85,79,6,229,231,-3,2018
Trollhättan,"Nya Skolan, Trollhättan",Enskild,Nya Skolan Trollhättan Aktiebolag,11588924,"2,09",0,38,77,76,1,214,227,-13,2018
Trollhättan,Paradisskolan 7-9,Kommunal,Trollhättan,38786603,"2,5",1,48,83,87,-4,251,251,0,2018
Trollhättan,Sjuntorpskolan 4-9,Kommunal,Trollhättan,39396701,"2,37",0,45,86,84,2,229,245,-16,2018
Trollhättan,Skogshöjdens skola 4-9,Kommunal,Trollhättan,17106266,"2,42",0,49,95,86,9,263,247,16,2018
Trollhättan,Stavreskolan 4-9,Kommunal,Trollhättan,49525819,"2,22",5,45,80,76,3,229,229,0,2018
Trollhättan,Strömslundsskolan 7-9,Kommunal,Trollhättan,96091081,"2,59",0,38,89,92,-3,252,263,-12,2018
Trollhättan,Sylteskolan 7-9,Kommunal,Trollhättan,66414430,"1,86",15,44,42,57,-15,189,194,-5,2018
Trosa,Hedebyskolan,Kommunal,Trosa,45500152,"1,99",8,56,77,66,11,217,206,11,2018
Trosa,Tomtaklintskolan,Kommunal,Trosa,51044218,"2,4",2,42,88,84,4,253,246,7,2018
Tyresö,Dalskolan,Kommunal,Tyresö,56130729,"2,26",3,72,67,77,-10,212,224,-12,2018
Tyresö,Internationella Engelska Skolan Tyresö,Enskild,Internationella Engelska Skolan i Sverige AB,60904587,"2,58",0,51,93,91,2,290,257,33,2018
Tyresö,Kumla skola,Kommunal,Tyresö,37147254,"2,27",6,53,88,76,12,242,228,14,2018
Tyresö,Nyboda skola,Kommunal,Tyresö,31281674,"2,21",7,39,59,74,-16,205,228,-23,2018
Tyresö,Strandskolan,Kommunal,Tyresö,87665835,"2,56",2,52,98,89,10,269,254,15,2018
Tyresö,Tyresö skola,Kommunal,Tyresö,83020784,"2,28",1,47,85,81,5,252,237,15,2018
Täby,Byängsskolan,Enskild,Byängsskolan AB,65839656,"2,52",0,54,91,89,2,271,252,19,2018
Täby,Futuraskolan International Bergtorp,Enskild,Futuraskolan AB,24142153,"2,61",0,58,93,91,2,272,257,14,2018
Täby,Helleborusskolan,Enskild,Helleborusskolan Täby AB,45984740,"2,47",0,55,38,87,-49,169,248,-80,2018
Täby,Internationella Engelska Skolan Täby,Enskild,Internationella Engelska Skolan i Sverige AB,12332278,"2,65",0,51,96,93,3,292,263,29,2018
Täby,Kunskapsskolan Täby,Enskild,Kunskapsskolan i Sverige Aktiebolag,25309669,"2,57",2,54,92,89,3,257,254,3,2018
Täby,Milstensskolan,Enskild,Pysslingen Förskolor och Skolor AB,23312767,"2,65",0,71,95,91,4,277,255,22,2018
Täby,Näsbydalskolan,Kommunal,Täby,22807677,"2,65",7,43,88,88,0,266,258,9,2018
Täby,Näsbyparksskolan,Kommunal,Täby,96330648,"2,63",10,44,82,85,-3,254,253,1,2018
Täby,Skarpängsskolan,Kommunal,Täby,83454509,"2,71",0,52,98,94,3,269,266,3,2018
Täby,Skolhagenskolan,Kommunal,Täby,69088221,"2,63",0,47,97,93,5,263,262,1,2018
Täby,Spirande lärande i Täby AB,Enskild,Spirande lärande i Täby AB,89424201,"2,67",3,53,93,91,3,299,259,40,2018
Täby,Täby Friskola-Enhagen,Enskild,Täby Friskola Aktiebolag,32231541,"2,67",0,43,99,94,5,282,267,16,2018
Täby,Vallatorpsskolan,Kommunal,Täby,57206066,"2,45",9,55,78,80,-2,246,238,8,2018
Töreboda,Töreboda Centralskola,Kommunal,Töreboda,94707451,"2,09",22,62,64,57,7,189,196,-7,2018
Uddevalla,"Fridaskolan, Uddevalla",Enskild,Fridaskolorna AB,27489448,"2,36",1,50,79,83,-4,232,241,-9,2018
Uddevalla,Linnéaskolan,Kommunal,Uddevalla,92086024,"2,32",9,55,70,76,-5,214,229,-15,2018
Uddevalla,Norgårdenskolan 7-9,Kommunal,Uddevalla,10405686,"2,4",0,53,91,85,6,241,243,-3,2018
Uddevalla,Ramnerödsskolan,Kommunal,Uddevalla,83416307,"1,74",26,56,40,44,-4,157,170,-13,2018
Uddevalla,Sommarhemsskolan 7-9,Kommunal,Uddevalla,45535775,"2,21",6,47,68,75,-7,214,227,-12,2018
Uddevalla,Stenbackeskolan,Enskild,Stiftelsen Uddevalla Kristna Skola,77005811,"2,29",12,29,59,74,-15,219,232,-14,2018
Uddevalla,Västerskolan 8-9,Kommunal,Uddevalla,94258829,"2,26",5,48,75,77,-2,236,231,5,2018
Ulricehamn,Stenbocksskolan,Kommunal,Ulricehamn,39517088,"2,2",7,55,65,73,-8,220,222,-1,2018
Ulricehamn,Ätradalsskolan,Kommunal,Ulricehamn,28080863,"2,16",4,53,64,74,-10,213,222,-9,2018
Umeå,Bräntbergsskolan 1,Kommunal,Umeå,44391304,"2,74",6,50,83,91,-8,266,263,3,2018
Umeå,Bräntbergsskolan 2,Kommunal,Umeå,51963791,"2,56",19,62,74,75,-1,220,232,-12,2018
Umeå,Carlshöjdsskolan 2,Kommunal,Umeå,42259280,"2,76",9,66,84,88,-4,262,255,7,2018
Umeå,Ersängsskolan 7-9,Kommunal,Umeå,96783420,"2,09",20,56,45,59,-14,182,200,-18,2018
Umeå,Grubbeskolan 1,Kommunal,Umeå,21768043,"2,59",8,44,79,85,-7,232,252,-21,2018
Umeå,Grubbeskolan 2,Kommunal,Umeå,89248713,"2,58",4,35,81,89,-9,236,260,-23,2018
Umeå,Hagaskolan 7-9,Kommunal,Umeå,81936022,"2,51",2,53,84,86,-2,230,249,-19,2018
Umeå,Hörnefors Centralskola 7-9,Kommunal,Umeå,85438284,"2,31",0,47,88,82,5,228,240,-12,2018
Umeå,Internationella Engelska Skolan Umeå,Enskild,Internationella Engelska Skolan i Sverige AB,53993567,"2,49",0,51,83,88,-5,253,251,2,2018
Umeå,Linneaskolan,Kommunal,Umeå,39117429,"2,43",0,44,84,86,-2,235,249,-14,2018
Umeå,Minervaskolan,Enskild,Minervaskolan i Umeå AB,75713343,"2,71",0,51,90,95,-5,255,267,-11,2018
Umeå,Obbola skola 4-9,Kommunal,Umeå,31716818,"2,56",0,50,96,90,6,261,256,5,2018
Umeå,Primaskolan Umeå,Enskild,Primaskolan i Sverige AB,41363340,"2,45",2,21,59,88,-29,228,257,-29,2018
Umeå,"Prolympia, Umeå",Enskild,Ulno AB,28958120,"2,61",0,58,86,91,-5,233,257,-24,2018
Umeå,Sjöfruskolan 3,Kommunal,Umeå,76392400,"2,77",5,60,93,92,1,263,262,1,2018
Umeå,Storsjöskolan 2,Kommunal,Umeå,10954341,"2,47",4,54,66,84,-18,208,244,-36,2018
Umeå,Sävar skola 1 (åk 7-9),Kommunal,Umeå,90639590,"2,44",3,49,72,84,-12,222,245,-23,2018
Umeå,Tegs centralskola 1,Kommunal,Umeå,96517991,"2,55",11,69,89,80,9,235,237,-3,2018
Umeå,Tegs centralskola 2,Kommunal,Umeå,74820849,"2,47",18,60,78,73,5,218,228,-10,2018
Umeå,Västangårds skola 6-9,Kommunal,Umeå,36171517,"2,37",0,65,77,83,-6,216,238,-22,2018
Umeå,Ålidhemsskolan 6-9,Kommunal,Umeå,42752416,"2,46",11,43,83,79,4,241,241,1,2018
Upplands Väsby,Grimsta skola,Kommunal,Upplands Väsby,44227469,"2,19",10,57,68,70,-2,224,217,6,2018
Upplands Väsby,Runby skola,Kommunal,Upplands Väsby,77624936,"2,17",5,60,77,73,4,231,220,11,2018
Upplands Väsby,Sandbergska Competens,Enskild,Sandbergska Competens AB,97762139,"2,34",0,36,86,84,2,253,246,7,2018
Upplands Väsby,Södervikskolan,Enskild,Södervikskolan AB,49021135,"2,39",0,50,93,85,8,266,244,22,2018
Upplands Väsby,Vittra Väsby,Enskild,Vittraskolorna AB,24374886,"2,17",7,50,54,72,-19,224,222,3,2018
Upplands Väsby,Väsby skola,Kommunal,Upplands Väsby,31018677,"2,05",15,46,74,63,11,220,207,13,2018
Upplands-Bro,Broskolan,Kommunal,Upplands-Bro,16983719,"2,1",15,46,70,64,6,229,210,20,2018
Upplands-Bro,Ekhammarskolan,Kommunal,Upplands-Bro,92284588,"2,31",1,58,79,81,-2,237,235,2,2018
Upplands-Bro,Hagnässkolan,Kommunal,Upplands-Bro,16969143,"2,15",4,49,84,74,9,244,224,20,2018
Upplands-Bro,Källskolan Ekhammar,Enskild,Föreningen För Kristen Skola i Upplands-Bro,85796724,"2,5",0,68,82,87,-5,237,245,-8,2018
Uppsala,Almunge skola,Kommunal,Uppsala,99056007,"2,16",3,61,82,74,8,247,220,27,2018
Uppsala,Björkvallsskolan,Kommunal,Uppsala,89112467,"2,23",4,67,73,76,-3,223,223,0,2018
Uppsala,Eriksbergsskolan,Kommunal,Uppsala,18733789,"2,62",6,72,82,85,-3,242,246,-4,2018
Uppsala,Gluntens Montessoriskola,Enskild,Gluntens Montessoriskola Ek För,57484572,"2,76",0,57,91,96,-4,281,267,14,2018
Uppsala,Gottsundaskolan,Kommunal,Uppsala,93042073,"2,21",17,60,70,65,5,218,210,8,2018
Uppsala,Gränbyskolan,Kommunal,Uppsala,60782519,"2,14",16,52,57,65,-8,214,210,5,2018
Uppsala,Gåvsta skola,Kommunal,Uppsala,12275851,"2,14",12,50,81,68,13,229,215,14,2018
Uppsala,Internationella Engelska skolan Uppsala,Enskild,Internationella Engelska Skolan i Sverige AB,83401016,"2,72",1,45,93,95,-2,273,268,4,2018
Uppsala,JENSEN grundskola Uppsala,Enskild,Jensen Education College AB,25730446,"2,36",0,36,86,85,1,231,247,-16,2018
Uppsala,Katarinaskolan,Enskild,Heliga Katarinas Skolstiftelse,71951060,"2,74",0,36,73,97,-24,250,274,-24,2018
Uppsala,Kunskapsskolan Uppsala,Enskild,Kunskapsskolan i Sverige Aktiebolag,73947432,"2,57",1,44,96,90,6,274,258,15,2018
Uppsala,Kunskapsskolan Uppsala Norra,Enskild,Kunskapsskolan i Sverige Aktiebolag,73806643,"2,63",1,51,87,91,-4,263,259,4,2018
Uppsala,Kvarngärdesskolan,Kommunal,Uppsala,61003071,"2,93",11,46,86,94,-8,284,273,12,2018
Uppsala,LOKS                   Kyrkskolan 7-9,Enskild,LOKS AB,35561766,"2,34",1,51,90,82,8,253,239,14,2018
Uppsala,Nannaskolan,Kommunal,Uppsala,29677535,"2,42",11,22,76,80,-4,239,246,-7,2018
Uppsala,Palmbladsskolan,Kommunal,Uppsala,40275917,"2,37",19,70,62,68,-6,201,216,-15,2018
Uppsala,Raoul Wallenbergskolan Uppsala,Enskild,Raoul Wallenbergskolorna AB,56867001,"2,25",0,52,72,80,-8,222,234,-12,2018
Uppsala,Stordammen,Kommunal,Uppsala,95132430,"2,27",3,55,77,78,-1,214,231,-17,2018
Uppsala,Tiundaskolan,Kommunal,Uppsala,53847396,"2,58",3,56,87,88,-1,255,253,2,2018
Uppsala,Tunabergsskolan,Kommunal,Uppsala,54742485,"2,41",9,61,83,78,5,239,233,6,2018
Uppsala,Uppsala Musikklasser,Enskild,Stiftelsen Uppsala Musikklasser,89387408,"2,88",0,41,93,100,-7,275,282,-7,2018
Uppsala,Uppsala waldorfskola,Enskild,Stiftelsen Uppsala Waldorfskola,69405762,"2,81",25,75,63,77,-14,220,239,-19,2018
Uppsala,Vaksalaskolan,Kommunal,Uppsala,28006480,"2,46",1,44,81,87,-5,249,250,-1,2018
Uppsala,Valsätraskolan,Kommunal,Uppsala,56446888,"2,61",5,61,78,87,-8,240,250,-10,2018
Uppsala,von Bahrs skola,Kommunal,Uppsala,17250578,"1,98",7,52,57,67,-10,210,208,1,2018
Uppsala,Västra Stenhagenskolan,Kommunal,Uppsala,48134074,"2,02",9,62,68,65,2,215,205,10,2018
Uppsala,Ärentunaskolan,Kommunal,Uppsala,64800741,"2,21",8,62,55,72,-17,204,219,-15,2018
Uppvidinge,Åsedaskolan 7-9,Kommunal,Uppvidinge,75658239,"2,02",24,62,57,54,3,202,189,13,2018
Uppvidinge,Älghultskolan,Kommunal,Uppvidinge,73077490,"1,99",5,58,72,68,4,226,208,18,2018
Vadstena,Petrus Magni skola H,Kommunal,Vadstena,21550555,"2,36",3,53,82,82,0,237,239,-2,2018
Vaggeryd,Fågelforsskolan Hög,Kommunal,Vaggeryd,38944084,"2,08",21,56,60,58,2,192,199,-6,2018
Vaggeryd,Hjortsjöskolan Hög,Kommunal,Vaggeryd,95197505,"2,29",1,54,78,81,-2,230,235,-5,2018
Valdemarsvik,Vammarskolan 4-9,Kommunal,Valdemarsvik,53620708,"2,18",16,59,67,65,2,219,209,10,2018
Vallentuna,Bällstabergsskolan,Kommunal,Vallentuna,52293921,"2,56",4,48,89,87,2,245,253,-8,2018
Vallentuna,Ekebyskolan,Kommunal,Vallentuna,78821726,"2,2",7,32,86,75,11,259,230,29,2018
Vallentuna,Hammarbacksskolan,Kommunal,Vallentuna,31772387,"2,19",4,63,71,75,-3,208,222,-14,2018
Vallentuna,Hjälmstaskolan,Kommunal,Vallentuna,16855764,"2,36",2,60,82,81,1,228,236,-8,2018
Vallentuna,Karbyskolan,Kommunal,Vallentuna,57370453,"2,36",5,70,75,78,-3,216,230,-14,2018
Vallentuna,Lovisedalsskolan,Kommunal,Vallentuna,29278599,"2,52",3,55,96,86,10,259,248,10,2018
Vallentuna,Vallentuna Friskola,Enskild,Vallentuna Friskola AB,72378947,"2,48",0,40,94,88,6,245,254,-9,2018
Vallentuna,Vittra Vallentuna,Enskild,Vittraskolorna AB,46206050,"2,48",0,60,100,87,13,279,247,32,2018
Vansbro,Smedbergsskolan 4-9,Kommunal,Vansbro,20545871,"2,09",25,63,61,55,6,200,193,7,2018
Vara,Alléskolan,Kommunal,Vara,45270097,2,8,55,68,66,2,208,207,1,2018
Vara,Nästegårdsskolan,Kommunal,Vara,88862132,"2,09",8,51,58,69,-11,195,215,-20,2018
Varberg,Almers skola 7-9 och grundsärskolan äldre elever,Kommunal,Varberg,72527414,"2,4",3,61,80,82,-2,232,238,-6,2018
Varberg,Ankarskolan 4-9,Kommunal,Varberg,68653982,"2,52",0,49,96,89,7,254,254,0,2018
Varberg,Bosgårdsskolan 6-9,Kommunal,Varberg,92184735,"2,08",4,51,81,72,9,214,218,-4,2018
Varberg,Hagaskolan 4-9,Kommunal,Varberg,26579492,"2,3",4,62,84,78,6,229,229,-1,2018
Varberg,Håstensskolan 6 och 9,Kommunal,Varberg,75684823,"2,28",3,52,78,79,-1,219,233,-13,2018
Varberg,Kunskapsskolan Varberg,Enskild,Kunskapsskolan i Sverige Aktiebolag,52846430,"2,47",0,53,100,87,13,255,249,6,2018
Varberg,Lindberg skola 4-9,Kommunal,Varberg,23521056,"2,33",9,68,77,74,3,207,224,-17,2018
Varberg,Påskbergsskolan 4-9,Kommunal,Varberg,50675351,"2,31",10,44,83,75,8,248,231,17,2018
Varberg,"Rolfstorps skola F-3, 7-9 och fritidshem",Kommunal,Varberg,46202890,"2,26",4,47,79,78,1,228,232,-4,2018
Varberg,Trönninge skola 4-9,Kommunal,Varberg,71449540,"2,38",0,63,92,83,8,232,239,-7,2018
Varberg,Vidhögeskolan 6-9,Kommunal,Varberg,70460569,"2,18",8,43,74,73,1,233,224,9,2018
Varberg,"Väröbackaskolan F-3, 7-9 och fritidshem",Kommunal,Varberg,68613823,"2,15",12,56,77,68,9,236,213,22,2018
Vaxholm,Kronängsskolan,Kommunal,Vaxholm,48724676,"2,5",2,55,94,86,8,257,248,9,2018
Vellinge,Framtidskomp. V Ingelstad sk,Enskild,Framtidskompassen AB,44979671,"2,55",0,44,93,90,3,246,257,-11,2018
Vellinge,Framtidskompassen i Vellinge,Enskild,Framtidskompassen AB,15068529,"2,41",0,57,95,85,10,261,243,18,2018
Vellinge,Herrestorpskolan,Kommunal,Vellinge,16650439,"2,39",4,54,89,82,8,242,239,2,2018
Vellinge,Ljungenskolan,Kommunal,Vellinge,41197162,"2,63",2,50,98,91,7,283,260,23,2018
Vellinge,Sandeplanskolan,Kommunal,Vellinge,71367825,"2,54",2,68,81,86,-6,255,246,9,2018
Vellinge,Skanör Falsterbo Montessorisk.,Enskild,Skanör Falsterbo Montessoriskola AB,46725455,"2,7",0,38,86,95,-10,246,270,-24,2018
Vellinge,Skanörs skola,Kommunal,Vellinge,46945514,"2,49",5,41,95,85,10,278,249,29,2018
Vellinge,Stora Hammars skola,Kommunal,Vellinge,24181728,"2,48",0,42,85,88,-3,242,254,-12,2018
Vellinge,Södervångskolan,Kommunal,Vellinge,28023150,"2,24",4,52,90,77,13,259,229,30,2018
Vellinge,Tångvallaskolan,Kommunal,Vellinge,58994715,"2,72",0,50,100,95,5,269,268,1,2018
Vellinge,Ängdalaskolan,Enskild,Ängdala Skolor AB,11885832,"2,64",0,51,100,92,8,280,261,18,2018
Vetlanda,Landsbro skola 7-9,Kommunal,Vetlanda,69564434,"2,1",12,60,68,66,2,210,209,1,2018
Vetlanda,Mogärdeskolan 7-9,Kommunal,Vetlanda,28429330,"2,08",5,48,73,71,2,215,218,-3,2018
Vetlanda,Withalaskolan 1,Kommunal,Vetlanda,71069662,"2,27",11,50,76,73,3,220,225,-5,2018
Vilhelmina,Hembergsskolan 7-9,Kommunal,Vilhelmina,59758107,"2,07",6,50,60,70,-10,206,215,-10,2018
Vimmerby,Astrid Lindgrens skola 7-9,Kommunal,Vimmerby,92620495,"2,07",7,56,57,69,-12,202,213,-11,2018
Vimmerby,Vimarskolan 7-9,Kommunal,Vimmerby,39345593,"2,23",8,51,77,74,3,217,225,-8,2018
Vindeln,Renforsskolan,Kommunal,Vindeln,74352559,"2,16",5,47,76,74,2,222,224,-2,2018
Vingåker,Slottsskolan 7-9,Kommunal,Vingåker,52426554,"2,01",24,50,39,54,-15,172,193,-21,2018
Vårgårda,Gullhögskolan,Kommunal,Vårgårda,84179524,"2,17",11,59,64,68,-4,204,214,-10,2018
Vänersborg,Dalboskolan,Kommunal,Vänersborg,93140467,"1,89",24,60,49,50,-1,166,182,-15,2018
Vänersborg,"Fridaskolan, Vänersborg",Enskild,Fridaskolorna AB,10982633,"2,53",0,66,81,88,-7,252,249,4,2018
Vänersborg,Silvertärnan,Kommunal,Vänersborg,56817466,"2,18",15,51,71,66,4,206,213,-8,2018
Vänersborg,Torpaskolan,Kommunal,Vänersborg,56373070,"2,08",16,60,57,62,-5,193,203,-10,2018
Vänersborg,Vänerparkens skola,Kommunal,Vänersborg,59193729,"2,39",12,41,75,76,-1,218,235,-17,2018
Vännäs,Hammarskolan AB,Kommunal,Vännäs,94348319,"2,24",5,47,88,76,12,239,229,10,2018
Vännäs,Hammarskolan CD,Kommunal,Vännäs,90298777,"2,07",3,59,83,71,11,221,215,6,2018
Värmdö,Brunns skola,Kommunal,Värmdö,42434583,"2,24",1,54,90,79,11,257,231,26,2018
Värmdö,Farstavikens skola,Kommunal,Värmdö,60624757,"2,19",9,47,66,71,-6,212,222,-9,2018
Värmdö,Hemmestaskolan,Kommunal,Värmdö,24561769,"2,43",0,55,89,86,4,240,245,-5,2018
Värmdö,Lemshaga Akademi,Enskild,Lemshagastiftelsen,11364996,"2,6",0,46,98,91,7,282,260,22,2018
Värmdö,Värmdö Skärgårdsskola,Kommunal,Värmdö,77630712,"2,09",5,63,91,71,20,232,214,18,2018
Värmdö,Ösbyskolan,Kommunal,Värmdö,88283203,"2,39",0,46,88,85,3,249,246,4,2018
Värnamo,Apladalsskolan,Kommunal,Värnamo,40576389,"2,23",8,56,73,73,0,222,222,0,2018
Värnamo,Bors skola,Kommunal,Värnamo,68702432,"2,1",9,48,76,69,7,216,215,1,2018
Värnamo,Forshedaskolan,Kommunal,Värnamo,23192281,"2,23",4,67,86,76,11,231,223,8,2018
Värnamo,Gröndalsskolan,Kommunal,Värnamo,41729877,"2,29",11,55,82,73,9,223,224,-1,2018
Västervik,Alphaskolan,Enskild,Kunskapsnavet AB,25749057,"2,19",0,69,76,77,-1,230,223,7,2018
Västervik,Ankarsrums skola 7-9,Kommunal,Västervik,72904597,"2,14",26,43,45,57,-12,186,202,-16,2018
Västervik,Ellen Keyskolan RO1,Kommunal,Västervik,95812326,"2,45",2,49,85,85,0,246,247,-1,2018
Västervik,Ellen Keyskolan RO2,Kommunal,Västervik,93189549,"2,18",3,49,79,76,3,227,227,0,2018
Västervik,Ludvigsborgsskolan,Kommunal,Västervik,16547623,"2,16",9,56,71,70,1,226,217,9,2018
Västervik,Östra Ringskolan,Kommunal,Västervik,18058977,"2,05",9,66,57,66,-9,196,206,-9,2018
Västerås,Apalbyskolan,Kommunal,Västerås,89379865,"2,14",9,42,67,71,-4,215,220,-6,2018
Västerås,Centuriaskolan,Enskild,021 Skol AB,83896681,"2,39",5,55,91,81,10,257,238,19,2018
Västerås,Entréskolan Västerås,Enskild,AmiSgo AB,77743622,"2,06",12,12,82,68,14,237,223,14,2018
Västerås,Fryxellska skolan,Enskild,Stiftelsen Fryx,73093445,"2,62",1,34,98,92,6,268,264,3,2018
Västerås,Internationella Engelska Skolan Västerås,Enskild,Internationella Engelska Skolan i Sverige AB,46042136,"2,36",0,44,86,84,2,266,244,22,2018
Västerås,Irstaskolan,Kommunal,Västerås,61002601,"2,46",4,55,89,84,5,246,244,2,2018
Västerås,JENSEN grundskola Västerås,Enskild,Jensen Education College AB,44284183,"2,47",0,42,85,88,-3,259,253,6,2018
Västerås,Kristiansborgsskolan,Kommunal,Västerås,65736810,"2,2",4,56,66,75,-10,209,225,-17,2018
Västerås,Kunskapsskolan Västerås,Enskild,Kunskapsskolan i Sverige Aktiebolag,30576881,"2,67",1,34,90,94,-4,266,268,-2,2018
Västerås,Nybyggeskolan,Kommunal,Västerås,69664897,"2,15",14,60,55,65,-11,200,209,-9,2018
Västerås,Persboskolan,Kommunal,Västerås,10453232,"2,06",5,48,60,71,-11,191,217,-26,2018
Västerås,Pettersbergsskolan,Kommunal,Västerås,66142210,"1,73",43,60,29,30,-1,151,150,1,2018
Västerås,Pilträdsskolan,Enskild,Stiftelsen Källan,81265119,"2,1",5,52,71,72,0,226,218,8,2018
Västerås,Rotundaskolan,Enskild,Pysslingen Förskolor och Skolor AB,80009811,"2,42",0,54,77,85,-8,240,245,-5,2018
Västerås,Rönnbyskolan,Kommunal,Västerås,99408329,"2,48",2,47,83,86,-3,259,250,9,2018
Västerås,Skiljeboskolan,Kommunal,Västerås,77449846,"2,05",15,52,61,63,-2,213,205,9,2018
Västerås,Skälbyskolan,Enskild,CK Utbildning AB,50095535,"2,41",0,49,72,86,-13,218,246,-29,2018
Västerås,Tillbergaskolan,Kommunal,Västerås,33439128,"2,23",3,47,68,77,-9,216,231,-15,2018
Västerås,Viksängsskolan,Kommunal,Västerås,35110948,"2,44",4,66,78,82,-5,238,238,0,2018
Västerås,Önstaskolan,Kommunal,Västerås,84998800,"2,34",15,54,65,71,-6,224,224,0,2018
Växjö,Braås skola,Kommunal,Växjö,40283052,"1,99",8,40,58,67,-8,198,211,-13,2018
Växjö,Fagrabäckskolan,Kommunal,Växjö,29751275,"2,37",7,55,74,78,-4,223,234,-10,2018
Växjö,Kronoberg Skola,Enskild,Kronoberg Skola Aktiebolag,44785862,"2,59",0,42,92,91,1,260,261,-1,2018
Växjö,Lammhults skola,Kommunal,Växjö,57569623,"2,1",12,61,63,65,-2,219,207,12,2018
Växjö,Norregårdskolan,Kommunal,Växjö,12286029,"2,33",10,55,77,75,2,227,228,-1,2018
Växjö,Pär Lagerkvistskolan 7-9,Kommunal,Växjö,18116804,"2,38",4,53,79,81,-1,234,238,-4,2018
Växjö,Ringsbergsskolan,Kommunal,Växjö,65161034,"2,35",0,40,75,84,-9,222,245,-23,2018
Växjö,Teleborg Centrum,Kommunal,Växjö,72833305,"2,33",8,49,76,77,-1,223,232,-9,2018
